Row	Column	Assay	Sample	Conc	Ct	Norm init	Norm final	Norm range	R2	Chi2	Straight R2	Efficiency	Outlier	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Ct minus mean
0	0	NID1	Tgfb_48_4	-1	25.00158	761.5738	719.7049	-41.8689	0.9998549	99449.7		1.626796	False											9	2102.927	14.91789	27.30297	13369.41	0.7147288	6.357525	
0	1	COL7A1	Tgfb_48_4	-1	25.78663	731.5574	692.5738	-38.98358	0.9997375	63520.82		1.667503	False											7	1645.992	16.59585	27.02222	11031.84	0.241612	6.702243	
0	2	COL1A2	Tgfb_48_4	-1	21.08185	756.6558	720.5901	-36.06561	0.9995202	270442.9		1.603537	False											11	2034.142	12.19114	23.11158	12469.99	0.4506545	6.130344	
0	3	SERPINE1	Tgfb_48_4	-1	23.37931	764.9016	735.3771	-29.52454	0.9994377	351631.1		1.583004	False											7	1470.145	13.14522	25.65225	12524.11	0.5721965	8.518961	
0	4	COL3A1	Tgfb_48_4	-1	21.28467	757.7213	728.459	-29.26227	0.9994802	153790.6		1.860736	False											9	1297.014	16.36592	22.82294	7940.769	0.5481814	6.122347	
0	5	LOXL1	Tgfb_48_4	-1	22.09409	766.2131	741.541	-24.67218	0.9983506	381002.7		2.515304	False											8	1752.826	26.63681	22.44094	10772.27	0.08816847	6.145657	
0	6	VCAN	Tgfb_48_4	-1	23.401	778	740.6066	-37.39343	0.9996207	257662.3		1.712825	False											6	1900.287	15.37797	25.78608	12039.45	0.9593424	6.335597	
0	9	MMP14	Tgfb_48_4	-1	22.74156	812.8197	765.4099	-47.40985	0.9995664	235980.7		1.660308	False											5	1309.323	14.14132	24.84381	10943.11	0.626641	8.357841	
0	10	SMAD2	Tgfb_48_4	-1	25.79565	795.5082	758.7213	-36.78687	0.9997376	136627.3		1.717847	False											8	1906.486	17.29853	27.57706	12004.28	0.5740111	6.296548	
0	11	SMAD6	Tgfb_48_4	-1	29.5096	818.1475	786.459	-31.68848	0.9932044	125390.3		1.852479	False											5	1947.632	22.58067	31.30226	3881.642	0.8326668	1.993005	
0	12	GREM1	Tgfb_48_4	-1	28.58112	828.3442	785	-43.34424	0.9982094	81664.73		1.578361	False											6	1817.397	16.67083	29.47479	12680.94	0.08295111	6.977528	
0	13	JUN	Tgfb_48_4	-1	26.1241	827.7869	781.0164	-46.77045	0.9997206	111908.9		1.6354	False											10	2172.085	15.70484	28.70644	10686.09	0.9483106	4.919738	
0	14	MMP1	Tgfb_48_4	-1	29.73991	841.3607	799.0656	-42.2951	0.9994959	136660.2		1.662368	False											7	2232.742	18.82675	31.51287	11518.61	0.5253739	5.15895	
0	15	FBN1	Tgfb_48_4	-1	21.30462	805.2951	776.4918	-28.80328	0.9995919	188207.7		1.68844	False											16	1864.294	13.76217	23.03258	10992.59	0.4398854	5.896382	
0	18	ITGA1	Tgfb_48_4	-1	26.20906	837.1639	813.9344	-23.22949	0.9995348	93697.56		1.710097	False											16	2236.63	17.16162	28.85196	7984.737	1.240416	3.569985	
0	19	BGN	Tgfb_48_4	-1	23.83316	846.3934	825.8033	-20.59015	0.999748	113920.5		1.625145	False											9	2255.109	14.08473	26.50429	10865.15	0.9361719	4.818014	
0	20	THBS2	Tgfb_48_4	-1	23.27579	858.7377	834.1639	-24.57379	0.9996934	73817.07		1.517587	False											12	1960.209	11.79262	26.01848	8914.817	0.6408172	4.547891	
0	21	VIM	Tgfb_48_4	-1	17.88553	864.8197	833.4262	-31.39349	0.9996669	91107.43		1.801111	False											14	1774.292	12.89408	19.60326	8145.906	0.5278288	4.591074	
0	22	FN1	Tgfb_48_4	-1	18.57445	784.6558	767.7377	-16.91803	0.9996383	173243.3		1.589184	False											7	1561.248	10.43633	20.80232	10969.89	0.4584596	7.026358	
0	23	PTGER3	Tgfb_48_4	-1	27.32986	783.1312	759.1639	-23.96722	0.9991847	266137.9		1.884217	False											7	1749.223	21.96335	28.34344	11151.94	0.3015037	6.375371	
0	24	PPIA	Tgfb_48_4	-1	22.42527	769.541	735.082	-34.45898	0.9997345	128843.7		1.717579	False											9	1585.8	14.97988	24.16983	10721.1	0.5076868	6.760688	
0	27	VEGFA	Tgfb_48_4	-1	27.69338	780.2951	762.3771	-17.91803	0.9998021	113721.9		1.682578	False											6	2411.55	17.65574	30.18923	12865.51	1.045785	5.334954	
0	28	MMP3	Tgfb_48_4	-1	29.66694	738.1639	738.0492	-0.1147461	0.9984935	259969.7		1.798099	False											5	1937.065	22.05104	30.79626	9970.699	0.3200507	5.147324	
0	29	GAPDH	Tgfb_48_4	-1	21.11766	752.082	745.541	-6.541016	0.9997523	137357.5		1.702268	False											11	1983.493	13.78615	23.05087	11436.78	0.5731618	5.765981	
0	30	COL1A1	Tgfb_48_4	-1	19.70605	748.3934	737.8033	-10.59015	0.9996506	294390.8		1.801289	False											5	2059.381	14.3685	21.13475	13905.28	0.3901839	6.752165	
0	31	IL6R	Tgfb_48_4	-1	29.11946	742.1967	737.7705	-4.426208	0.9993152	142606.6		1.66672	False											6	2069.125	18.30179	31.4625	8944.969	0.9001433	4.323068	
0	32	B2M	Tgfb_48_4	-1	21.60802	753.2295	746.2951	-6.934387	0.9997019	190236.7		1.623422	False											11	1780.178	12.77773	23.87896	12173.85	0.6260738	6.838556	
0	36	SMAD3	Tgfb_48_4	-1	26.23813	781	748.7049	-32.2951	0.9997884	90896.38		1.706889	False											7	1889.749	17.35711	28.12236	11055.89	0.6265886	5.850453	
0	37	LAMA1	Tgfb_48_4	-1	29.5494	776.6066	770.1147	-6.491821	0.9995928	87156.12		1.648624	False											9	1670.356	18.3528	31.43596	9724.262	0.5663108	5.821671	
0	38	MMP15	Tgfb_48_4	-1	32.72792	786.9672	776.3607	-10.60657	0.999216	51346.74		1.563434	False											10	1541.076	18.3504	34.3768	9548.125	0.3528526	6.195751	
0	39	ITGA2	Tgfb_48_4	-1	28.479	787.8361	762.9836	-24.85248	0.9994919	203556		1.790502	False											10	1705.443	21.03607	29.55486	13730.06	0.2811743	8.050729	
0	40	FBLN1	Tgfb_48_4	-1	19.5836	761.8197	753.8033	-8.016418	0.999817	138889.1		1.569702	False											19	1698.237	10.63044	22.46107	12679.72	0.7751032	7.466399	
0	41	CTGF	Tgfb_48_4	-1	21.86989	735.3279	732.2951	-3.032776	0.9996431	185987.6		1.679127	False											11	1451.861	13.90782	23.87502	10713.96	0.588865	7.379467	
0	45	DCN	Tgfb_48_4	-1	19.87906	776.4918	750.4262	-26.06561	0.9990942	429815.5		1.779003	False											13	1704.165	13.89633	22.3098	9657.752	1.092582	5.667146	
0	46	LAMC1	Tgfb_48_4	-1	22.25882	779.7377	757.1475	-22.59021	0.9997861	97908.05		1.763591	False											16	1758.194	15.68041	23.76949	10744.28	0.431121	6.110976	
0	47	ACTB	Tgfb_48_4	-1	21.13087	782.8525	759.8853	-22.96722	0.9995127	172122.3		1.70991	False											11	1888.682	13.88587	23.15276	9266.366	0.6422458	4.90626	
0	48	COL5A1	Tgfb_48_4	-1	26.48391	794.4426	766.2131	-28.22949	0.999606	132492.8		1.650355	False											13	1518.923	16.47897	28.24055	10515.24	0.4680695	6.922824	
0	49	TIMP1	Tgfb_48_4	-1	21.67148	760.9836	743.6393	-17.34424	0.99975	170814.7		1.699996	False											16	2154.206	14.10453	23.67714	12607.58	0.6238456	5.852542	
0	50	COL4A1	Tgfb_48_4	-1	26.85962	752.1147	722.6393	-29.4754	0.9996868	99873.16		1.564571	False											9	1178.899	14.85512	28.90948	10665.8	0.476914	9.047261	
0	51	LOXL2	Tgfb_48_4	-1	27.30531	781.5246	760.6885	-20.83606	0.9993426	182028.4		1.838261	False											10	1505.464	21.00564	28.43377	10039.53	0.3337019	6.668729	
0	54	MMP19	Tgfb_48_4	-1	26.64334	746.6066	721.1639	-25.44263	0.9998016	54818.28		1.640525	False											13	1635.511	16.27895	28.69672	9365.81	0.6171579	5.726535	
0	55	LAMA3	Tgfb_48_4	-1	31.53613	741.1312	722.0164	-19.11475	0.9993919	105745.7		1.6808	False											5	1815.645	20.15348	33.96512	8943.436	1.037068	4.925761	
0	56	THBS1	Tgfb_48_4	-1	22.07192	725.4426	702.8361	-22.60657	0.9997736	98019.38		1.733805	False											11	1939.069	14.98507	23.83258	10417.19	0.5355246	5.372264	
0	57	SMAD7	Tgfb_48_4	-1	26.92734	720.9016	695.7869	-25.11475	0.99964	83538.43		1.696009	False											16	1531.852	17.78699	28.42264	9343.203	0.3964837	6.099286	
0	58	ELN	Tgfb_48_4	-1	22.5368	734.8525	716.6066	-18.24591	0.9997606	116291.1		1.603114	False											9	1738.259	13.05321	24.59518	11503.51	0.4898533	6.617836	
0	59	HAS2	Tgfb_48_4	-1	28.38892	748.7049	722.7213	-25.98358	0.999839	45931.05		1.690418	False											15	1842.257	18.44397	30.37321	9958.75	0.6874835	5.405732	
0	60	MMP9	Tgfb_48_4	-1	30.46085	747.0984	731.4426	-15.65576	0.9992976	49961.05		1.58228	False											20	1584.44	17.82147	31.48358	12888.32	0.1341037	8.134303	
0	63	SMAD4	Tgfb_48_4	-1	25.09701	729.8853	701.8525	-28.03278	0.9995787	211916.3		1.850569	False											11	2175.151	19.43986	26.2709	12469.08	0.3517784	5.73251	
0	64	SPARC	Tgfb_48_4	-1	20.51929	729.8525	707.4754	-22.37708	0.9993361	132623.8		1.834168	False											18	1686.961	15.40307	22.03946	7192.711	0.4934646	4.263709	
0	65	TGFB1	Tgfb_48_4	-1	26.30561	697.5738	677.7377	-19.83606	0.9996682	157325.1		1.6181	False											21	1519.086	15.59621	28.44542	11646.48	0.6187718	7.666769	
0	66	ITGA6	Tgfb_48_4												CurveFitFailed																
0	67	FGFR3	Tgfb_48_4												CurveFitFailed																
0	68	MMP2	Tgfb_48_4	-1	20.66166	717.7705	678.7213	-39.04919	0.9997573	186226.6		1.680245	False											17	1865.597	13.08765	22.82857	12762.57	0.6658909	6.841012	
0	69	TIMP2	Tgfb_48_4	-1	20.19774	718.7213	708.6885	-10.03278	0.9995173	189498.4		1.833968	False											18	1712.321	15.33805	21.31961	10619.45	0.2641389	6.201788	
1	0	NID1	Tgfb_18_5	-1	24.78675	746.5738	702.6721	-43.90167	0.9998087	141738.4		1.638789	False											3	2050.318	15.06589	26.8783	13981.83	0.6108582	6.819346	
1	1	COL7A1	Tgfb_18_5	-1	25.98767	761.1475	727.8361	-33.31146	0.9997659	54922.22		1.669946	False											8	1634.736	16.78958	27.20026	11059.1	0.2359763	6.765066	
1	2	COL1A2	Tgfb_18_5	-1	21.88074	771.9836	744.3279	-27.6557	0.9991891	458465.1		1.580682	False											11	2033.874	12.24718	24.0793	12512.07	0.5024255	6.151842	
1	3	SERPINE1	Tgfb_18_5	-1	24.24954	795.3934	784.0492	-11.34424	0.9993703	340189.6		1.592184	False											3	1461.037	13.84471	26.44259	11932.91	0.5648837	8.167421	
1	4	COL3A1	Tgfb_18_5	-1	21.95104	781.1639	758	-23.16394	0.9996139	124344.9		1.861629	False											7	1341.56	16.91858	23.46551	8355.664	0.5421576	6.228319	
1	5	LOXL1	Tgfb_18_5	-1	23.32941	769.9508	743.7377	-26.21307	0.9984012	350278.9		2.248262	False											4	1777.574	24.45419	23.8355	9660.956	0.1375093	5.43491	
1	6	VCAN	Tgfb_18_5	-1	23.34315	781.4754	765.0328	-16.44263	0.9996193	225048.8		1.697718	False											8	1803.28	15.01913	26.02822	11138.91	1.173214	6.177029	
1	9	MMP14	Tgfb_18_5	-1	22.94276	781.7705	771.4262	-10.3443	0.9997787	126798.2		1.702453	False											11	1321.168	15.04981	24.79789	11243.44	0.5572015	8.510223	
1	10	SMAD2	Tgfb_18_5	-1	25.52764	811.3607	795.0492	-16.31146	0.9996347	187647.4		1.742171	False											12	1926.621	17.60512	27.18894	11897.77	0.5316889	6.175458	
1	11	SMAD6	Tgfb_18_5	-1	29.78141	833.6721	819.0328	-14.63934	0.9971969	130446.7		1.710614	False											7	1968.55	19.45076	32.93021	4980.115	1.906067	2.529839	
1	12	GREM1	Tgfb_18_5	-1	27.94086	849	825.8525	-23.14752	0.9981936	98749.12		1.56842	False											12	1866.022	15.97039	28.99108	10631.6	0.117417	5.697471	
1	13	JUN	Tgfb_18_5	-1	26.64759	834.4754	809.4262	-25.04919	0.9997909	79940		1.627845	False											12	2169.227	15.88092	29.22377	10698.47	0.9305176	4.931928	
1	14	MMP1	Tgfb_18_5	-1	28.62302	838.2131	806.1312	-32.08197	0.9995933	119743.8		1.627202	False											9	2175.978	17.22876	30.70964	10952.32	0.6343467	5.033285	
