Interactie,Interactors,MI
ABCA5,TRIM10,0.08815181
ABCA5,TRUB1,0.11751387
ABCA5,TSC22D1,0.20199846
ABCA5,ZNF181,0.08254526
ABCA5,ZNF33A,0.12492348
ABCA5,ZNF469,0.15085087
ABCB8,ACKR3,0.22563548
ABCB8,ADAMTSL1,0.12252463
ABCB8,AFDN,0.23486881
ABCB8,AMOTL2,0.1043187
ABCB8,AMT,0.15085087
ABCB8,AMT,0.14574834
ABCB8,ANKRD36B,0.11751387
ABCB8,ANKRD44,0.22563548
ABCB8,ARMC8,0.17084997
ABCB8,ATN1,0.1375739
ABCB8,BACE1,0.07847439
ABCB8,BRF1,0.15085087
ABCB8,C9orf72,0.08025668
ABCB8,CASTOR2,0.15795847
ABCB8,CBX6,0.12492348
ABCB8,CCNJL,0.1191461
ABCB8,CMTM4,0.09600695
ABCB8,COL3A1,0.11041635
ABCB8,COLCA1,0.12252463
ABCB8,CPEB3,0.08590221
ABCB8,CRLS1,0.10450354
ABCB8,CX3CL1,0.12492348
ABCB8,CXCR1,0.0921589
ABCB8,CYFIP2,0.12923053
ABCB8,DCDC2,0.16727492
ABCB8,DSCC1,0.1260778
ABCB8,DUSP3,0.09600695
ABCB8,EPAS1,0.08254526
ABCB8,EPHB1,0.23486881
ABCB8,ETF1,0.12217771
ABCB8,F3,0.19670927
ABCB8,FAM161B,0.08025668
ABCB8,FANCD2,0.09600695
ABCB8,FZD7,0.08025668
ABCB8,GCNT1,0.10450354
ABCB8,HAUS5,0.19670927
ABCB8,HLA-G,0.15795847
ABCB8,HOXB13,0.09057609
ABCB8,HYOU1,0.16727492
ABCB8,INMT,0.12866719
ABCB8,INPP5D,0.08254276
ABCB8,IP6K1,0.19670927
ABCB8,KIF2C,0.11041635
ABCB8,KMT2D,0.11751387
ABCB8,LIF,0.19670927
ABCB8,MAFG,0.0921589
ABCB8,MTG2,0.13817238
ABCB8,NIPAL4,0.12514037
ABCB8,NUDT6,0.12492348
ABCB8,P2RX2,0.10148671
ABCB8,PARP2,0.1043187
ABCB8,PIGA,0.21582629
ABCB8,PXDC1,0.17084997
ABCB8,RCHY1,0.09600695
ABCB8,RNF34,0.1191461
ABCB8,RRNAD1,0.1260778
ABCB8,SCARA5,0.11041635
ABCB8,SERPINE1,0.2061494
ABCB8,SHPRH,0.12866719
ABCB8,SIX1,0.09057609
ABCB8,SLC34A1,0.08595599
ABCB8,SNAPC4,0.20199846
ABCB8,SORBS1,0.13790726
ABCB8,SORBS1,0.13790726
ABCB8,SRBD1,0.12684889
ABCB8,SRC,0.12514037
ABCB8,STAG3,0.16727492
ABCB8,TACC2,0.09219639
ABCB8,TLR4,0.11751387
ABCB8,TLR4,0.1260778
ABCB8,TMEM25,0.12492348
ABCB8,TMEM53,0.12492348
ABCB8,TPP1,0.17756414
ABCB8,TRIM10,0.12923053
ABCB8,TRUB1,0.1191461
ABCB8,TUBGCP3,0.11751387
ABCB8,VSTM1,0.10450354
ABCB8,WBSCR17,0.2061494
ABCB8,WDR62,0.08254276
ABCB8,ZFPM1,0.1043187
ABCB8,ZNF260,0.08254526
ABCB8,ZNF33A,0.13817238
ABCB8,ZNF436,0.10576755
ABCB8,ZNF496,0.15085087
ABCB8,ZNF71,0.08590221
ABCC8,ABCD4,0.12866719
ABCC8,ABHD17C,0.17084997
ABCC8,ACKR3,0.1043187
ABCC8,ACSS3,0.23486881
ABCC8,ADAMTSL1,0.12492348
ABCC8,ADM,0.12514037
ABCC8,AKAP1,0.09600695
ABCC8,AKAP12,0.12217771
ABCC8,AMT,0.10344802
ABCC8,APOL3,0.09600695
ABCC8,ASB8,0.08254276
ABCC8,B4GALT1,0.17756414
ABCC8,BACE1,0.11751387
ABCC8,BCL7A,0.09057609
ABCC8,BTG2,0.18778519
ABCC8,C9orf72,0.08595599
ABCC8,CASTOR2,0.15085087
ABCC8,CCDC90B,0.0921589
ABCC8,CCNJL,0.11041635
ABCC8,CD8A,0.15085087
ABCC8,CD8A,0.12866719
ABCC8,CLEC5A,0.13790726
ABCC8,CMTM4,0.1260778
ABCC8,CORO1A,0.08590221
ABCC8,CPEB3,0.14574834
ABCC8,CSPP1,0.15795847
ABCC8,DACT1,0.17756414
ABCC8,DCDC2,0.12514037
ABCC8,DENND2D,0.19670927
ABCC8,DSCC1,0.1043187
ABCC8,DUSP2,0.16727492
ABCC8,DUSP3,0.15085087
ABCC8,DUSP6,0.09600695
ABCC8,EDAR,0.14197354
ABCC8,ENPP3,0.12866719
ABCC8,EPM2AIP1,0.17756414
ABCC8,EPM2AIP1,0.14197354
ABCC8,ERBB3,0.23486881
ABCC8,ETF1,0.12183497
ABCC8,FBXW2,0.10450354
ABCC8,FER,0.16727492
ABCC8,FJX1,0.15085087
ABCC8,GLUD1,0.19670927
ABCC8,GMFG,0.14197354
ABCC8,GOLGA7B,0.15795847
ABCC8,HIVEP3,0.08590221
ABCC8,HLA-G,0.15085087
ABCC8,HOXB13,0.17756414
ABCC8,HOXC6,0.17084997
ABCC8,HYKK,0.09907827
ABCC8,ICAM4,0.12252463
ABCC8,INMT,0.0921589
ABCC8,IPPK,0.12866719
ABCC8,KDM4B,0.09600695
ABCC8,KIF2C,0.10148671
ABCC8,KLF11,0.22563548
ABCC8,MTG2,0.14574834
ABCC8,NAIP,0.20199846
ABCC8,NEO1,0.17756414
ABCC8,NIPAL4,0.1043187
ABCC8,NUDT14,0.09600695
ABCC8,P2RX2,0.12684889
ABCC8,PLEKHA6,0.1191461
ABCC8,PMEPA1,0.18778519
ABCC8,PMM2,0.23486881
ABCC8,PRICKLE2,0.07847439
ABCC8,PSPC1,0.20199846
ABCC8,RELL2,0.12514037
ABCC8,RNF34,0.11041635
ABCC8,SAV1,0.09600695
ABCC8,SCARA5,0.10148671
ABCC8,SERPINE1,0.10344802
ABCC8,SH3GLB2,0.18778519
ABCC8,SHPRH,0.17084997
ABCC8,SHTN1,0.12217771
ABCC8,SIX1,0.08254526
ABCC8,SIX5,0.12923053
ABCC8,SLC30A1,0.12866719
ABCC8,SLC7A1,0.08595599
ABCC8,SMCO4,0.12183497
ABCC8,SNAPC4,0.17756414
ABCC8,SRBD1,0.07994476
ABCC8,STAG3,0.12514037
ABCC8,TCN2,0.13790726
ABCC8,TMEM170B,0.16727492
ABCC8,TMEM2,0.19670927
ABCC8,TNC,0.09057609
ABCC8,TPD52,0.12866719
ABCC8,TPD52,0.10450354
ABCC8,TRPS1,0.15085087
ABCC8,TRUB1,0.11041635
ABCC8,TXNIP,0.18778519
ABCC8,WDR62,0.12183497
ABCC8,WIZ,0.12514037
ABCC8,XPO1,0.19670927
ABCC8,ZFYVE27,0.12866719
ABCC8,ZNF181,0.19670927
ABCC8,ZNF33A,0.14574834
ABCC8,ZNF385A,0.20199846
ABCC8,ZNF512,0.19670927
ABCC8,ZNF71,0.14574834
ABCD4,A1CF,0.12357774
ABCD4,ABCC8,0.12866719
ABCD4,ACSS3,0.13817238
ABCD4,ACVR2B,0.10148671
ABCD4,ADAMTSL1,0.08254526
ABCD4,AKAP1,0.08590221
ABCD4,AMT,0.0921589
ABCD4,ANKS1A,0.12183497
ABCD4,APBB2,0.08590221
ABCD4,ASB8,0.12492348
ABCD4,B4GALT1,0.19670927
ABCD4,BACE1,0.17084997
ABCD4,BTG2,0.19670927
ABCD4,C9orf72,0.12357774
ABCD4,CAMK2A,0.10450354
ABCD4,CD8A,0.2061494
ABCD4,CLEC5A,0.16727492
ABCD4,CMTM4,0.12217771
ABCD4,COL7A1,0.1260778
ABCD4,CPEB3,0.09600695
ABCD4,CSPP1,0.18778519
ABCD4,CXCR1,0.08254276
ABCD4,CYFIP2,0.11041635
ABCD4,DACT1,0.19670927
ABCD4,DENND2D,0.18778519
ABCD4,DSCC1,0.07847439
ABCD4,DUSP2,0.16873057
ABCD4,EDAR,0.1260778
ABCD4,EDC4,0.12183497
ABCD4,ENPP3,0.2061494
ABCD4,EPM2AIP1,0.19680787
ABCD4,ERBB3,0.15795847
ABCD4,FAM161B,0.09600695
ABCD4,FAM170A,0.17084997
ABCD4,FBXW2,0.07994476
ABCD4,FER,0.16873057
ABCD4,FJX1,0.09600695
ABCD4,FZD7,0.09600695
ABCD4,GLUD1,0.17756414
ABCD4,GMFG,0.1260778
ABCD4,GOLGA7B,0.18778519
ABCD4,HIVEP3,0.1260778
ABCD4,HOXB13,0.13790726
ABCD4,HYKK,0.12684889
ABCD4,INPP5D,0.12514037
ABCD4,IPPK,0.21582629
ABCD4,KCNJ5,0.1375739
ABCD4,KCTD15,0.22129466
ABCD4,KIF2C,0.09907827
ABCD4,KLF11,0.13790726
ABCD4,MAFG,0.08595599
ABCD4,NEO1,0.2061494
ABCD4,NIPAL4,0.11041635
ABCD4,NNT,0.17084997
ABCD4,PLEKHA6,0.23486881
ABCD4,PMEPA1,0.19670927
ABCD4,PMM2,0.13817238
ABCD4,PSPC1,0.08590221
ABCD4,RAB3A,0.09057609
ABCD4,RESP18,0.09057609
ABCD4,RND2,0.12183497
ABCD4,SCARA5,0.09907827
ABCD4,SECTM1,0.10344802
ABCD4,SH3GLB2,0.16873057
ABCD4,SHANK2,0.1043187
ABCD4,SLC30A1,0.2541504
ABCD4,SLC34A1,0.12514037
ABCD4,SLC7A1,0.1043187
ABCD4,SMCO4,0.08025668
ABCD4,SMYD4,0.10344802
ABCD4,SNAPC4,0.2061494
ABCD4,SPEN,0.10450354
ABCD4,TACC2,0.14971969
ABCD4,TCN2,0.23486881
ABCD4,TMEM170B,0.13817238
ABCD4,TMEM2,0.12866719
ABCD4,TPD52,0.2061494
ABCD4,TPD52,0.08254526
ABCD4,TRPS1,0.09600695
ABCD4,TSC22D1,0.08595599
ABCD4,TXNIP,0.19670927
ABCD4,VSTM1,0.08254526
ABCD4,VWA5A,0.11751387
ABCD4,WDR62,0.15085087
ABCD4,XPO1,0.17756414
ABCD4,ZFYVE27,0.21582629
ABCD4,ZNF181,0.16727492
ABCD4,ZNF260,0.14971969
ABCD4,ZNF469,0.08254276
ABCD4,ZNF496,0.0921589
ABCD4,ZNF512,0.17756414
ABCD4,ZNF516,0.18293891
ABCD4,ZNF71,0.09600695
ABHD17C,A1CF,0.07847439
ABHD17C,ABCC8,0.17084997
ABHD17C,ACSS3,0.14197354
ABHD17C,ADAMTSL1,0.14197354
ABHD17C,ADM,0.19670927
ABHD17C,AKAP1,0.12923053
ABHD17C,AKAP12,0.14971969
ABHD17C,AMT,0.12866719
ABHD17C,AMT,0.17756414
ABHD17C,APBB2,0.07847439
ABHD17C,APOL3,0.12514037
ABHD17C,ARMC8,0.13817238
ABHD17C,ASB8,0.08254276
ABHD17C,ATN1,0.15795847
ABHD17C,BACE1,0.10450354
ABHD17C,BCL7A,0.09219639
ABHD17C,BRF1,0.12866719
ABHD17C,BTG2,0.14574834
ABHD17C,C9orf72,0.07847439
ABHD17C,CCDC90B,0.19680787
ABHD17C,CD8A,0.15085087
ABHD17C,CD8A,0.11751387
ABHD17C,CLEC5A,0.12183497
ABHD17C,CMTM4,0.21582629
ABHD17C,COLCA1,0.08590221
ABHD17C,CORO1A,0.08595599
ABHD17C,CPEB3,0.23486881
ABHD17C,CSPP1,0.09600695
ABHD17C,CYFIP2,0.12183497
ABHD17C,DENND2D,0.09600695
ABHD17C,DSCC1,0.16873057
ABHD17C,DUSP2,0.08590221
ABHD17C,DUSP6,0.12514037
ABHD17C,EDAR,0.12252463
ABHD17C,ENPP3,0.11751387
ABHD17C,EPB41L3,0.12492348
ABHD17C,EPM2AIP1,0.18293891
ABHD17C,EPM2AIP1,0.14574834
ABHD17C,EQTN,0.12217771
ABHD17C,ERBB3,0.15085087
ABHD17C,FANCD2,0.13790726
ABHD17C,FBXW2,0.17756414
ABHD17C,FER,0.08590221
ABHD17C,FJX1,0.23486881
ABHD17C,GLUD1,0.1375739
ABHD17C,GMFG,0.12252463
ABHD17C,GOLGA7B,0.09600695
ABHD17C,HIVEP3,0.12252463
ABHD17C,HOXC6,0.2541504
ABHD17C,ICAM4,0.12492348
ABHD17C,ID1,0.12684889
ABHD17C,JAZF1,0.0921589
ABHD17C,KCNJ5,0.07994476
ABHD17C,KDM4B,0.12514037
ABHD17C,KDM5A,0.09219639
ABHD17C,KIAA0586,0.09600695
ABHD17C,KIAA0930,0.09600695
ABHD17C,KIFC3,0.07994476
ABHD17C,KLF11,0.22129466
ABHD17C,KMT2D,0.16727492
ABHD17C,LCMT2,0.08595599
ABHD17C,LDB3,0.12217771
ABHD17C,MAFG,0.1043187
ABHD17C,MYO10,0.08025668
ABHD17C,NAIP,0.12514037
ABHD17C,NEO1,0.11751387
ABHD17C,NIPAL4,0.12183497
ABHD17C,P2RX2,0.1375739
ABHD17C,PMEPA1,0.14574834
ABHD17C,PMEPA1,0.08025668
ABHD17C,PMM2,0.14197354
ABHD17C,PSPC1,0.12923053
ABHD17C,PXDC1,0.13817238
ABHD17C,RAB3A,0.10450354
ABHD17C,RCHY1,0.13790726
ABHD17C,RELL2,0.12684889
ABHD17C,RESP18,0.10450354
ABHD17C,RRNAD1,0.08815181
ABHD17C,SH3GLB2,0.08590221
ABHD17C,SHTN1,0.14971969
ABHD17C,SIX1,0.2061494
ABHD17C,SIX5,0.2061494
ABHD17C,SMCO4,0.1260778
ABHD17C,SNAPC4,0.13790726
ABHD17C,SNAPC4,0.11751387
ABHD17C,SRBD1,0.09219639
ABHD17C,SRC,0.1375739
ABHD17C,TLR4,0.08815181
ABHD17C,TMEM170B,0.14197354
ABHD17C,TMEM2,0.09057609
ABHD17C,TMEM25,0.09907827
ABHD17C,TMEM53,0.08595599
ABHD17C,TNC,0.09219639
ABHD17C,TPD52,0.11751387
ABHD17C,TPD52,0.10576755
ABHD17C,TRPS1,0.23486881
ABHD17C,TUBGCP3,0.16727492
ABHD17C,TXNIP,0.14574834
ABHD17C,VSTM1,0.14197354
ABHD17C,WDR62,0.10148671
ABHD17C,WIZ,0.12684889
ABHD17C,XPO1,0.1375739
ABHD17C,ZFPM1,0.08815181
ABHD17C,ZNF181,0.20199846
ABHD17C,ZNF385A,0.12514037
ABHD17C,ZNF512,0.1375739
ABHD17C,ZNF560,0.08025668
ABHD17C,ZNF71,0.23486881
ACKR3,ABCB8,0.22563548
ACKR3,ABCC8,0.1043187
ACKR3,ACSS3,0.12492348
ACKR3,ACTBL2,0.0921589
ACKR3,ADAMTSL1,0.12684889
ACKR3,AFDN,0.2061494
ACKR3,AMOTL2,0.11751387
ACKR3,AMT,0.12923053
ACKR3,AMT,0.12357774
ACKR3,ANKRD44,0.19680787
ACKR3,ANKS1A,0.08254276
ACKR3,APPL1,0.0921589
ACKR3,ARMC8,0.14971969
ACKR3,ATN1,0.08595599
ACKR3,B4GALT1,0.12252463
ACKR3,BACE1,0.07994476
ACKR3,BCL7A,0.08254526
ACKR3,BRF1,0.12923053
ACKR3,CASTOR2,0.18778519
ACKR3,CBX6,0.1375739
ACKR3,CCNJL,0.12866719
ACKR3,CLEC5A,0.08815181
ACKR3,COL3A1,0.0921589
ACKR3,CSPP1,0.08815181
ACKR3,CX3CL1,0.1375739
ACKR3,CXCR1,0.12217771
ACKR3,DACT1,0.12252463
ACKR3,DCDC2,0.2061494
ACKR3,DENND2D,0.10148671
ACKR3,DRD3,0.09057609
ACKR3,DSCC1,0.10344802
ACKR3,DUSP2,0.08595599
ACKR3,DUSP3,0.14574834
ACKR3,EDC4,0.08254276
ACKR3,EPHB1,0.2061494
ACKR3,ERBB3,0.10576755
ACKR3,ETF1,0.17084997
ACKR3,F3,0.18778519
ACKR3,FER,0.08595599
ACKR3,GLUD1,0.07994476
ACKR3,GOLGA7B,0.08815181
ACKR3,HAUS5,0.16727492
ACKR3,HLA-G,0.18778519
ACKR3,HOXB13,0.14197354
ACKR3,HYOU1,0.15795847
ACKR3,INMT,0.13817238
ACKR3,IP6K1,0.18778519
ACKR3,IPPK,0.07847439
ACKR3,KCNS3,0.09057609
ACKR3,KIF2C,0.17084997
ACKR3,KLHL26,0.08815181
ACKR3,LIF,0.18778519
ACKR3,MTG2,0.17756414
ACKR3,NAIP,0.12357774
ACKR3,NEO1,0.08025668
ACKR3,NIPAL4,0.12492348
ACKR3,NUDT14,0.08254526
ACKR3,P2RX2,0.10576755
ACKR3,PARP2,0.11751387
ACKR3,PIGA,0.17756414
ACKR3,PLEKHA6,0.08254276
ACKR3,PMM2,0.12492348
ACKR3,PSPC1,0.1043187
ACKR3,PXDC1,0.14971969
ACKR3,RND2,0.08254276
ACKR3,RNF34,0.12866719
ACKR3,SAV1,0.08254526
ACKR3,SCARA5,0.17084997
ACKR3,SERPINE1,0.23486881
ACKR3,SH3GLB2,0.10450354
ACKR3,SHPRH,0.16873057
ACKR3,SLC34A1,0.09219639
ACKR3,SNAPC4,0.14574834
ACKR3,SNAPC4,0.08025668
ACKR3,SORBS1,0.12866719
ACKR3,SORBS1,0.12866719
ACKR3,SRBD1,0.12252463
ACKR3,SRC,0.07847439
ACKR3,STAG3,0.2061494
ACKR3,TACC2,0.08595599
ACKR3,TMEM2,0.12183497
ACKR3,TMEM25,0.12514037
ACKR3,TMEM53,0.07994476
ACKR3,TNC,0.08254526
ACKR3,TPP1,0.16873057
ACKR3,TRIM10,0.15085087
ACKR3,TRUB1,0.12866719
ACKR3,WBSCR17,0.16727492
ACKR3,XPO1,0.07994476
ACKR3,ZFPM1,0.10450354
ACKR3,ZFYVE27,0.07847439
ACKR3,ZNF33A,0.17756414
ACKR3,ZNF385A,0.12357774
ACKR3,ZNF496,0.09600695
ACKR3,ZNF512,0.07994476
ACSS3,ABCC8,0.23486881
ACSS3,ABCD4,0.13817238
ACSS3,ABHD17C,0.14197354
ACSS3,ACKR3,0.12492348
ACSS3,ACTBL2,0.08590221
ACSS3,ACVR2B,0.08815181
ACSS3,ADAMTSL1,0.12357774
ACSS3,ADM,0.12252463
ACSS3,AKAP1,0.08590221
ACSS3,AKAP12,0.09057609
ACSS3,AMT,0.1043187
ACSS3,ANKRD36B,0.07847439
ACSS3,APPL1,0.08590221
ACSS3,B4GALT1,0.19670927
ACSS3,BACE1,0.1260778
ACSS3,BTG2,0.19670927
ACSS3,C9orf72,0.08254526
ACSS3,CASTOR2,0.17084997
ACSS3,CCDC90B,0.07847439
ACSS3,CCNJL,0.08254526
ACSS3,CD8A,0.1260778
ACSS3,CD8A,0.1191461
ACSS3,CDC20B,0.09600695
ACSS3,CLEC5A,0.12866719
ACSS3,CMTM4,0.11751387
ACSS3,CPEB3,0.1375739
ACSS3,CSPP1,0.16727492
ACSS3,DACT1,0.19670927
ACSS3,DCDC2,0.10450354
ACSS3,DENND2D,0.17756414
ACSS3,DSCC1,0.10576755
ACSS3,DUSP2,0.19680787
ACSS3,DUSP3,0.17084997
ACSS3,EDAR,0.17084997
ACSS3,ENPP3,0.1191461
ACSS3,EPM2AIP1,0.16873057
ACSS3,EPM2AIP1,0.1375739
ACSS3,ERBB3,0.21582629
ACSS3,ETF1,0.14197354
ACSS3,FBXW2,0.10148671
ACSS3,FER,0.19680787
ACSS3,FJX1,0.12183497
ACSS3,GLUD1,0.22563548
ACSS3,GMFG,0.17084997
ACSS3,GOLGA7B,0.16727492
ACSS3,HAUS5,0.0921589
ACSS3,HLA-G,0.17084997
ACSS3,HOXB13,0.19670927
ACSS3,HOXC6,0.14197354
ACSS3,HYKK,0.08815181
ACSS3,ICAM4,0.12514037
ACSS3,IPPK,0.15795847
ACSS3,KCNJ5,0.08254276
ACSS3,KIF2C,0.12252463
ACSS3,KLF11,0.19670927
ACSS3,MTG2,0.1260778
ACSS3,NAIP,0.22129466
ACSS3,NEO1,0.2061494
ACSS3,NIPAL4,0.10344802
ACSS3,NUDT14,0.12217771
ACSS3,P2RX2,0.12492348
ACSS3,PLEKHA6,0.12866719
ACSS3,PMEPA1,0.19670927
ACSS3,PMM2,0.2541504
ACSS3,PSPC1,0.18293891
ACSS3,RELL2,0.14971969
ACSS3,RNF34,0.08254526
ACSS3,SAV1,0.12217771
ACSS3,SCARA5,0.12252463
ACSS3,SERPINE1,0.12357774
ACSS3,SH3GLB2,0.16873057
ACSS3,SHPRH,0.15085087
ACSS3,SHTN1,0.09057609
ACSS3,SIX1,0.08595599
ACSS3,SIX5,0.10450354
ACSS3,SLC30A1,0.13817238
ACSS3,SMCO4,0.11751387
ACSS3,SNAPC4,0.2061494
ACSS3,STAG3,0.10450354
ACSS3,TCN2,0.16727492
ACSS3,TLR4,0.07847439
ACSS3,TMEM170B,0.13817238
ACSS3,TMEM2,0.17756414
ACSS3,TPD52,0.1191461
ACSS3,TPD52,0.12923053
ACSS3,TRIM10,0.07994476
ACSS3,TRPS1,0.12183497
ACSS3,TRUB1,0.08254526
ACSS3,TXNIP,0.19670927
ACSS3,WDR62,0.15085087
ACSS3,WIZ,0.14971969
ACSS3,XPO1,0.22563548
ACSS3,ZFYVE27,0.15795847
ACSS3,ZNF181,0.18778519
ACSS3,ZNF33A,0.1260778
ACSS3,ZNF385A,0.22129466
ACSS3,ZNF512,0.22563548
ACSS3,ZNF516,0.08590221
ACSS3,ZNF71,0.1375739
ACTBL2,ABCA5,0.14574834
ACTBL2,ACKR3,0.0921589
ACTBL2,ACSS3,0.08590221
ACTBL2,AKAP1,0.08590221
ACTBL2,ANKRD44,0.0921589
ACTBL2,AP3B2,0.09600695
ACTBL2,APPL1,0.2541504
ACTBL2,BACE1,0.09907827
ACTBL2,BCL7A,0.15795847
ACTBL2,CD28,0.23486881
ACTBL2,CD8A,0.12866719
ACTBL2,CDC20B,0.23486881
ACTBL2,COL3A1,0.17084997
ACTBL2,CORO1A,0.18778519
ACTBL2,CTXN1,0.21582629
ACTBL2,CXCR1,0.14971969
ACTBL2,DCDC2,0.09600695
ACTBL2,DRD3,0.12514037
ACTBL2,DUSP3,0.16727492
ACTBL2,EDAR,0.08595599
ACTBL2,EPAS1,0.14574834
ACTBL2,EPB41L3,0.12183497
ACTBL2,EPM2AIP1,0.12866719
ACTBL2,ETF1,0.19680787
ACTBL2,FAM161B,0.09057609
ACTBL2,FZD7,0.09057609
ACTBL2,GMFG,0.08595599
ACTBL2,HES1,0.21582629
ACTBL2,HES1,0.10576755
ACTBL2,HOXB13,0.08025668
ACTBL2,HYOU1,0.07994476
ACTBL2,ICAM4,0.11751387
