Interactie,Interactors,MI
A1CF,ABCA5,0.12357774
A1CF,ABCD4,0.08595599
A1CF,ABHD17C,0.16727492
A1CF,ACKR3,0.08590221
A1CF,ACSS3,0.09219639
A1CF,ACTBL2,0.07847439
A1CF,ACVR2B,0.08590221
A1CF,ADAMTSL1,0.12684889
A1CF,ADM,0.09907827
A1CF,AKT1S1,0.08590221
A1CF,AMOTL2,0.15085087
A1CF,AMT,0.12514037
A1CF,AP3B2,0.07994476
A1CF,APOL3,0.07994476
A1CF,ASB8,0.08254276
A1CF,ATN1,0.12514037
A1CF,B4GALT1,0.12252463
A1CF,CCDC90B,0.10344802
A1CF,COL3A1,0.08254526
A1CF,CORO1A,0.12866719
A1CF,CPEB3,0.0921589
A1CF,CSPP1,0.12923053
A1CF,CTXN1,0.08025668
A1CF,CX3CL1,0.11751387
A1CF,CXCR1,0.07994476
A1CF,CYFIP2,0.0921589
A1CF,DCDC2,0.08595599
A1CF,DRD3,0.08025668
A1CF,DUSP2,0.12866719
A1CF,DUSP3,0.16727492
A1CF,EDAR,0.19670927
A1CF,ENPP3,0.09219639
A1CF,EPAS1,0.1043187
A1CF,EPB41L3,0.11041635
A1CF,EPHB1,0.1375739
A1CF,EPM2AIP1,0.1043187
A1CF,EPM2AIP1,0.08595599
A1CF,EQTN,0.09907827
A1CF,ETF1,0.12252463
A1CF,F3,0.08254276
A1CF,FBXW2,0.21582629
A1CF,FJX1,0.15085087
A1CF,HAUS5,0.09057609
A1CF,HES1,0.12492348
A1CF,HIVEP3,0.1043187
A1CF,IP6K1,0.08595599
A1CF,KCNS3,0.10450354
A1CF,KDM5A,0.1375739
A1CF,KIFC3,0.12514037
A1CF,KLHL26,0.08595599
A1CF,KMT2D,0.10450354
A1CF,KRTAP12-2,0.09057609
A1CF,LIF,0.12514037
A1CF,MTG2,0.12866719
A1CF,MYO10,0.2061494
A1CF,NEO1,0.15795847
A1CF,NUDT6,0.10450354
A1CF,PIGA,0.09600695
A1CF,PLEKHA2,0.12252463
A1CF,PMM2,0.17756414
A1CF,PRICKLE2,0.08254276
A1CF,PSPC1,0.09219639
A1CF,RCHY1,0.16727492
A1CF,RNF34,0.18778519
A1CF,RRNAD1,0.08254526
A1CF,SCARA5,0.07847439
A1CF,SECTM1,0.22563548
A1CF,SERPINE1,0.1375739
A1CF,SHPRH,0.08025668
A1CF,SHTN1,0.07847439
A1CF,SLC15A1,0.2061494
A1CF,SMCO4,0.22563548
A1CF,SNAPC4,0.17084997
A1CF,SORBS1,0.08025668
A1CF,SRC,0.12492348
A1CF,STAG3,0.19670927
A1CF,TACC2,0.07994476
A1CF,TLR4,0.11041635
A1CF,TMEM53,0.0921589
A1CF,TPD52,0.07994476
A1CF,TRIM10,0.10450354
A1CF,TUBGCP3,0.1260778
A1CF,WIZ,0.14574834
A1CF,XPO1,0.08595599
A1CF,ZFPM1,0.16727492
A1CF,ZNF181,0.12183497
A1CF,ZNF560,0.08815181
ABCA5,A1CF,0.12357774
ABCA5,ABCD4,0.12217771
ABCA5,ADAMTSL1,0.12492348
ABCA5,AMOTL2,0.11751387
ABCA5,AMT,0.1375739
ABCA5,ANKRD36B,0.11751387
ABCA5,ANKRD44,0.09219639
ABCA5,AP3B2,0.10450354
ABCA5,APBB2,0.09219639
ABCA5,APOL3,0.17084997
ABCA5,APPL1,0.10148671
ABCA5,ATN1,0.19670927
ABCA5,CCDC90B,0.23486881
ABCA5,CDC20B,0.09057609
ABCA5,CLEC5A,0.08025668
ABCA5,COL3A1,0.19680787
ABCA5,CORO1A,0.08595599
ABCA5,CRLS1,0.14574834
ABCA5,CSPP1,0.16873057
ABCA5,CYFIP2,0.09600695
ABCA5,DENND2D,0.09219639
ABCA5,ENPP3,0.09057609
ABCA5,EPAS1,0.20199846
ABCA5,EPB41L3,0.16727492
ABCA5,EPM2AIP1,0.10344802
ABCA5,EPM2AIP1,0.08815181
ABCA5,ETF1,0.14574834
ABCA5,FANCD2,0.08025668
ABCA5,FBXW2,0.1043187
ABCA5,FJX1,0.08025668
ABCA5,GOLGA7B,0.17084997
ABCA5,HES1,0.17084997
ABCA5,HES1,0.22129466
ABCA5,HIVEP3,0.21582629
ABCA5,HOXB13,0.09600695
ABCA5,INMT,0.08254276
ABCA5,INPP5D,0.12866719
ABCA5,IPPK,0.07994476
ABCA5,JAZF1,0.08254526
ABCA5,KCNJ5,0.19670927
ABCA5,KCNS3,0.11751387
ABCA5,KCTD15,0.22563548
ABCA5,KDM5A,0.17084997
ABCA5,KIAA0586,0.16873057
ABCA5,KIF2C,0.12866719
ABCA5,KIFC3,0.1375739
ABCA5,KLF11,0.12866719
ABCA5,KLHL26,0.12217771
ABCA5,KMT2D,0.07994476
ABCA5,LIF,0.19670927
ABCA5,MTG2,0.08595599
ABCA5,MYO10,0.1260778
ABCA5,NIPAL4,0.22563548
ABCA5,NNT,0.22563548
ABCA5,P2RX2,0.11751387
ABCA5,PDK1,0.0921589
ABCA5,PMEPA1,0.08590221
ABCA5,PMM2,0.15085087
ABCA5,PPM1E,0.07847439
ABCA5,PXDC1,0.14197354
ABCA5,RAB3A,0.10148671
ABCA5,RNF34,0.14971969
ABCA5,SERPINE1,0.17084997
ABCA5,SIX1,0.07847439
ABCA5,SIX5,0.1191461
ABCA5,SLC34A1,0.22563548
ABCA5,SMYD4,0.10148671
ABCA5,SNAPC4,0.19670927
ABCA5,SRC,0.23486881
ABCA5,STAG3,0.17084997
ABCA5,TACC2,0.17084997
ABCA5,TLR4,0.16727492
ABCA5,TMEM170B,0.08254526
ABCA5,TMEM25,0.07847439
ABCA5,TMEM53,0.15795847
ABCA5,TPD52,0.08590221
ABCA5,TRIM10,0.17756414
ABCA5,TRPS1,0.08254276
ABCA5,TRUB1,0.09057609
ABCA5,TSC22D1,0.08254526
ABCA5,VWA5A,0.12923053
ABCA5,WDR62,0.14197354
ABCA5,XPO1,0.12217771
ABCA5,ZFYVE27,0.0921589
ABCA5,ZNF385A,0.12252463
ABCA5,ZNF512,0.13790726
ABCA5,ZNF560,0.08595599
ABCB8,ACKR3,0.08254526
ABCB8,ACTBL2,0.19680787
ABCB8,ACVR2B,0.08254526
ABCB8,AFDN,0.08815181
ABCB8,AKAP1,0.08254526
ABCB8,AMT,0.12357774
ABCB8,AMT,0.1375739
ABCB8,APPL1,0.12514037
ABCB8,ARMC8,0.12183497
ABCB8,BTG2,0.23486881
ABCB8,CAMK2A,0.13790726
ABCB8,CASTOR2,0.12923053
ABCB8,CBX6,0.11041635
ABCB8,CD8A,0.12183497
ABCB8,CLEC5A,0.1260778
ABCB8,COL7A1,0.2061494
ABCB8,CPEB3,0.12492348
ABCB8,CX3CL1,0.08595599
ABCB8,CXCR1,0.12866719
ABCB8,CYFIP2,0.16727492
ABCB8,DUSP6,0.23486881
ABCB8,EDC4,0.08254526
ABCB8,ENPP3,0.09057609
ABCB8,EPB41L3,0.09600695
ABCB8,EPHB1,0.08815181
ABCB8,ETF1,0.11751387
ABCB8,FAM170A,0.12492348
ABCB8,FANCD2,0.1260778
ABCB8,FJX1,0.08025668
ABCB8,FZD7,0.12923053
ABCB8,GCNT1,0.09057609
ABCB8,HOXB13,0.16727492
ABCB8,HYKK,0.22129466
ABCB8,ID1,0.21582629
ABCB8,INMT,0.1043187
ABCB8,IPPK,0.17756414
ABCB8,JAZF1,0.08590221
ABCB8,KCNS3,0.14574834
ABCB8,KIFC3,0.1375739
ABCB8,KRTAP12-2,0.08595599
ABCB8,MAFG,0.1191461
ABCB8,MYO10,0.08025668
ABCB8,NAIP,0.2061494
ABCB8,PARP2,0.15085087
ABCB8,PIGA,0.12684889
ABCB8,PMEPA1,0.08254526
ABCB8,PPM1E,0.13817238
ABCB8,RAB3A,0.12514037
ABCB8,RELL2,0.0921589
ABCB8,SCARA5,0.16873057
ABCB8,SIX1,0.13817238
ABCB8,SMYD4,0.12514037
ABCB8,SORBS1,0.10450354
ABCB8,SRBD1,0.12923053
ABCB8,SUSD6,0.23486881
ABCB8,TCN2,0.2061494
ABCB8,TLR4,0.09600695
ABCB8,TMEM2,0.18293891
ABCB8,TMEM25,0.13817238
ABCB8,TNC,0.15795847
ABCB8,TPD52,0.14197354
ABCB8,TPD52,0.12866719
ABCB8,TSC22D1,0.08590221
ABCB8,TUBGCP3,0.09907827
ABCB8,TXNIP,0.1043187
ABCB8,VSTM1,0.23486881
ABCB8,WIZ,0.09219639
ABCB8,ZNF181,0.07994476
ABCB8,ZNF385A,0.12252463
ABCB8,ZNF436,0.21582629
ABCB8,ZNF469,0.12357774
ABCB8,ZNF516,0.12357774
ABCC8,AFDN,0.23486881
ABCC8,AKT1S1,0.11751387
ABCC8,ANKRD36B,0.2061494
ABCC8,ANKS1A,0.1375739
ABCC8,APPL1,0.16727492
ABCC8,ARMC8,0.22563548
ABCC8,BCL7A,0.08815181
ABCC8,BTG2,0.08254526
ABCC8,CAMK2A,0.14971969
ABCC8,CASTOR2,0.08025668
ABCC8,CBX6,0.10576755
ABCC8,CCDC90B,0.08254526
ABCC8,CCNJL,0.20199846
ABCC8,CDC20B,0.12492348
ABCC8,CMTM4,0.2541504
ABCC8,COL7A1,0.08595599
ABCC8,COLCA1,0.08254276
ABCC8,CORO1A,0.08025668
ABCC8,CPEB3,0.13817238
ABCC8,CTXN1,0.15085087
ABCC8,CXCR1,0.12923053
ABCC8,DACT1,0.08254276
ABCC8,DRD3,0.15085087
ABCC8,DSCC1,0.12514037
ABCC8,DUSP2,0.07847439
ABCC8,DUSP3,0.10450354
ABCC8,DUSP6,0.09219639
ABCC8,EDAR,0.08815181
ABCC8,EPM2AIP1,0.09057609
ABCC8,EPM2AIP1,0.23486881
ABCC8,FAM161B,0.1260778
ABCC8,FBXW2,0.08815181
ABCC8,FER,0.09219639
ABCC8,FZD7,0.08025668
ABCC8,HAUS5,0.1260778
ABCC8,HIVEP3,0.11041635
ABCC8,HLA-G,0.08254276
ABCC8,HOXC6,0.14574834
ABCC8,ID1,0.11041635
ABCC8,INMT,0.16727492
ABCC8,INPP5D,0.12514037
ABCC8,KCNJ5,0.14574834
ABCC8,KIAA0586,0.15085087
ABCC8,KIAA0930,0.22129466
ABCC8,KIF2C,0.12514037
ABCC8,KLF11,0.12923053
ABCC8,KMT2D,0.12866719
ABCC8,KRTAP12-2,0.08025668
ABCC8,LDB3,0.09907827
ABCC8,MAFG,0.10450354
ABCC8,MTG2,0.08025668
ABCC8,NAIP,0.08595599
ABCC8,NEO1,0.07994476
ABCC8,NIPAL4,0.12514037
ABCC8,NUDT14,0.08254276
ABCC8,P2RX2,0.2061494
ABCC8,PARP2,0.07994476
ABCC8,PLEKHA6,0.12514037
ABCC8,PMEPA1,0.12183497
ABCC8,PXDC1,0.19670927
ABCC8,RAB3A,0.16727492
ABCC8,RCHY1,0.10450354
ABCC8,RND2,0.08254276
ABCC8,RRNAD1,0.21582629
ABCC8,SAV1,0.14197354
ABCC8,SCARA5,0.15085087
ABCC8,SECTM1,0.11751387
ABCC8,SH3GLB2,0.09907827
ABCC8,SHPRH,0.15085087
ABCC8,SIX1,0.12492348
ABCC8,SIX5,0.10450354
ABCC8,SLC15A1,0.12183497
ABCC8,SLC7A1,0.14574834
ABCC8,SMCO4,0.11751387
ABCC8,SMYD4,0.16727492
ABCC8,SORBS1,0.15085087
ABCC8,SRBD1,0.08025668
ABCC8,SRC,0.09219639
ABCC8,SUSD6,0.09219639
ABCC8,SYP,0.18293891
ABCC8,TMEM2,0.0921589
ABCC8,TMEM25,0.12492348
ABCC8,TPD52,0.12923053
ABCC8,TRIM10,0.0921589
ABCC8,TRPS1,0.14197354
ABCC8,TRUB1,0.12492348
ABCC8,TUBGCP3,0.19670927
ABCC8,TXNIP,0.08590221
ABCC8,VSTM1,0.09219639
ABCC8,VWA5A,0.08025668
ABCC8,WDR62,0.19670927
ABCC8,WIZ,0.18778519
ABCC8,ZFPM1,0.10450354
ABCC8,ZNF260,0.18293891
ABCC8,ZNF33A,0.2541504
ABCC8,ZNF385A,0.13790726
ABCC8,ZNF436,0.11041635
ABCC8,ZNF512,0.14971969
ABCD4,A1CF,0.08595599
ABCD4,ABCA5,0.12217771
ABCD4,ACSS3,0.1043187
ABCD4,ADAMTSL1,0.08254526
ABCD4,ADM,0.12492348
ABCD4,AKAP12,0.17084997
ABCD4,AKT1S1,0.17084997
ABCD4,AMT,0.09907827
ABCD4,AMT,0.16727492
ABCD4,ANKS1A,0.11751387
ABCD4,AP3B2,0.1260778
ABCD4,APOL3,0.22563548
ABCD4,ASB8,0.12514037
ABCD4,BACE1,0.10576755
ABCD4,BRF1,0.10576755
ABCD4,C9orf72,0.10576755
ABCD4,CASTOR2,0.11751387
ABCD4,CCDC90B,0.09600695
ABCD4,CCNJL,0.08590221
ABCD4,CD28,0.1043187
ABCD4,CD8A,0.10148671
ABCD4,COLCA1,0.12492348
ABCD4,CPEB3,0.08254276
ABCD4,CRLS1,0.09219639
ABCD4,CTXN1,0.09057609
ABCD4,DACT1,0.12492348
ABCD4,DCDC2,0.10344802
ABCD4,DRD3,0.09057609
ABCD4,DSCC1,0.12252463
ABCD4,DUSP2,0.1043187
ABCD4,DUSP3,0.12923053
ABCD4,ENPP3,0.23486881
ABCD4,EPAS1,0.16727492
ABCD4,EQTN,0.12492348
ABCD4,ERBB3,0.1043187
ABCD4,ETF1,0.15795847
ABCD4,F3,0.12514037
ABCD4,FAM161B,0.14574834
ABCD4,FAM170A,0.08254276
ABCD4,FER,0.08025668
ABCD4,FZD7,0.11751387
ABCD4,GLUD1,0.22129466
ABCD4,GMFG,0.12923053
ABCD4,GOLGA7B,0.11041635
ABCD4,HAUS5,0.15085087
ABCD4,HES1,0.11041635
ABCD4,HES1,0.19680787
ABCD4,HOXC6,0.1375739
ABCD4,HYKK,0.13790726
ABCD4,HYOU1,0.10576755
ABCD4,ICAM4,0.1043187
ABCD4,IP6K1,0.10344802
ABCD4,KCNS3,0.13817238
ABCD4,KCTD15,0.0921589
ABCD4,KDM5A,0.22563548
ABCD4,KIFC3,0.16727492
ABCD4,KLHL26,0.2541504
ABCD4,LCMT2,0.12684889
ABCD4,LDB3,0.07994476
ABCD4,NIPAL4,0.12252463
ABCD4,NIPAL4,0.0921589
ABCD4,NNT,0.0921589
ABCD4,PARP2,0.16873057
ABCD4,PDK1,0.14971969
ABCD4,PLEKHA6,0.12252463
ABCD4,PMEPA1,0.07847439
ABCD4,PMM2,0.08254526
ABCD4,PRICKLE2,0.18293891
ABCD4,PSPC1,0.1043187
ABCD4,RCHY1,0.12923053
ABCD4,RELL2,0.10450354
ABCD4,RESP18,0.22129466
ABCD4,RND2,0.12492348
ABCD4,RNF34,0.17084997
ABCD4,SAV1,0.09057609
ABCD4,SERPINE1,0.22563548
ABCD4,SH3GLB2,0.07994476
ABCD4,SHANK2,0.15085087
ABCD4,SHPRH,0.09057609
ABCD4,SHTN1,0.10450354
ABCD4,SLC30A1,0.1043187
ABCD4,SLC34A1,0.0921589
ABCD4,SLC7A1,0.1375739
ABCD4,SNAPC4,0.07847439
ABCD4,SNAPC4,0.12252463
ABCD4,SORBS1,0.1375739
ABCD4,SORBS1,0.09057609
ABCD4,SPEN,0.1260778
ABCD4,SRBD1,0.11751387
ABCD4,SRC,0.09600695
ABCD4,STAG3,0.11041635
ABCD4,SYP,0.09600695
ABCD4,TACC2,0.22563548
ABCD4,TLR4,0.17084997
ABCD4,TMEM2,0.1191461
ABCD4,TPD52,0.19670927
ABCD4,TXNIP,0.08595599
ABCD4,VWA5A,0.14574834
ABCD4,WBSCR17,0.15085087
ABCD4,XPO1,0.2541504
ABCD4,ZFPM1,0.12923053
ABCD4,ZFYVE27,0.14971969
ABCD4,ZNF260,0.09600695
ABCD4,ZNF385A,0.09057609
ABCD4,ZNF469,0.09907827
ABCD4,ZNF496,0.12684889
ABCD4,ZNF516,0.09907827
ABCD4,ZNF71,0.10576755
ABHD17C,A1CF,0.16727492
ABHD17C,ACKR3,0.20199846
ABHD17C,ACSS3,0.14971969
ABHD17C,ACTBL2,0.12684889
ABHD17C,ACVR2B,0.20199846
ABHD17C,ADAMTSL1,0.08595599
ABHD17C,ADM,0.12514037
ABHD17C,AKAP1,0.12492348
ABHD17C,AMOTL2,0.0921589
ABHD17C,ARMC8,0.08254276
ABHD17C,B4GALT1,0.09219639
ABHD17C,BACE1,0.11751387
ABHD17C,BCL7A,0.1260778
ABHD17C,BRF1,0.17084997
ABHD17C,BTG2,0.07847439
ABHD17C,C9orf72,0.11751387
ABHD17C,CAMK2A,0.08815181
ABHD17C,CASTOR2,0.08595599
ABHD17C,CBX6,0.14197354
ABHD17C,CCDC90B,0.08254526
ABHD17C,CD28,0.1375739
ABHD17C,CDC20B,0.15085087
ABHD17C,CLEC5A,0.1260778
ABHD17C,COL3A1,0.10344802
ABHD17C,COLCA1,0.12183497
ABHD17C,CORO1A,0.21582629
ABHD17C,CSPP1,0.11041635
ABHD17C,CYFIP2,0.12492348
ABHD17C,DACT1,0.12183497
ABHD17C,DCDC2,0.12923053
ABHD17C,DSCC1,0.09057609
ABHD17C,DUSP2,0.16873057
ABHD17C,DUSP3,0.1191461
ABHD17C,EDAR,0.22563548
ABHD17C,EDC4,0.12492348
ABHD17C,EPB41L3,0.12357774
ABHD17C,EPHB1,0.07847439
ABHD17C,EQTN,0.12514037
ABHD17C,ERBB3,0.15085087
ABHD17C,FANCD2,0.08025668
ABHD17C,FBXW2,0.16727492
ABHD17C,FER,0.1375739
ABHD17C,FZD7,0.08595599
ABHD17C,HIVEP3,0.08595599
ABHD17C,HLA-G,0.10148671
ABHD17C,HOXB13,0.10576755
ABHD17C,HYOU1,0.17084997
ABHD17C,ICAM4,0.15085087
ABHD17C,ID1,0.08254276
ABHD17C,INPP5D,0.0921589
ABHD17C,IP6K1,0.12923053
ABHD17C,IPPK,0.10450354
ABHD17C,KDM4B,0.12357774
ABHD17C,KIF2C,0.0921589
ABHD17C,KRTAP12-2,0.22129466
ABHD17C,LCMT2,0.12183497
ABHD17C,LDB3,0.11751387
ABHD17C,MTG2,0.21582629
ABHD17C,MYO10,0.22563548
ABHD17C,NEO1,0.23486881
ABHD17C,NIPAL4,0.09057609
ABHD17C,NUDT14,0.10148671
ABHD17C,NUDT6,0.08254526
ABHD17C,PLEKHA2,0.09219639
ABHD17C,PLEKHA6,0.09057609
ABHD17C,PMM2,0.2061494
ABHD17C,PSPC1,0.14971969
ABHD17C,RCHY1,0.1191461
ABHD17C,RND2,0.12183497
ABHD17C,RNF34,0.13817238
ABHD17C,SCARA5,0.08815181
ABHD17C,SECTM1,0.15795847
ABHD17C,SH3GLB2,0.11751387
ABHD17C,SHTN1,0.0921589
ABHD17C,SIX1,0.12183497
ABHD17C,SLC15A1,0.12866719
ABHD17C,SLC30A1,0.15085087
ABHD17C,SMCO4,0.15795847
ABHD17C,SNAPC4,0.14574834
ABHD17C,SRBD1,0.08595599
ABHD17C,STAG3,0.17756414
ABHD17C,TCN2,0.12514037
ABHD17C,TLR4,0.12357774
ABHD17C,TMEM170B,0.1043187
ABHD17C,TMEM25,0.12183497
ABHD17C,TPD52,0.08254276
ABHD17C,TPP1,0.18293891
ABHD17C,TRIM10,0.09219639
ABHD17C,TRPS1,0.08590221
ABHD17C,TRUB1,0.15085087
ABHD17C,TXNIP,0.07847439
ABHD17C,WIZ,0.09057609
ABHD17C,ZFPM1,0.1191461
ABHD17C,ZNF436,0.08254276
ABHD17C,ZNF496,0.12183497
ABHD17C,ZNF560,0.12492348
ABHD17C,ZNF71,0.17084997
ACKR3,A1CF,0.08590221
ACKR3,ABCB8,0.08254526
ACKR3,ABHD17C,0.20199846
ACKR3,ACSS3,0.15085087
ACKR3,ACTBL2,0.12357774
ACKR3,ACVR2B,0.2541504
ACKR3,ADM,0.1260778
ACKR3,AKAP1,0.10576755
ACKR3,ANKS1A,0.09057609
ACKR3,AP3B2,0.11041635
ACKR3,BACE1,0.12252463
ACKR3,BCL7A,0.19670927
ACKR3,BRF1,0.2061494
ACKR3,BTG2,0.11041635
ACKR3,C9orf72,0.12252463
ACKR3,CBX6,0.18778519
ACKR3,CD28,0.10148671
ACKR3,CDC20B,0.17756414
ACKR3,CLEC5A,0.2061494
ACKR3,COL3A1,0.10576755
ACKR3,COLCA1,0.19670927
ACKR3,CORO1A,0.20199846
ACKR3,CSPP1,0.07847439
ACKR3,CYFIP2,0.12492348
ACKR3,DACT1,0.19670927
ACKR3,DCDC2,0.17084997
ACKR3,DSCC1,0.13817238
ACKR3,DUSP2,0.1375739
ACKR3,EDAR,0.15085087
ACKR3,EDC4,0.10576755
ACKR3,EPB41L3,0.12684889
ACKR3,EQTN,0.1260778
ACKR3,ERBB3,0.22563548
ACKR3,FER,0.16873057
ACKR3,GMFG,0.08595599
ACKR3,HLA-G,0.1375739
ACKR3,HOXB13,0.10344802
ACKR3,HYOU1,0.2061494
ACKR3,ICAM4,0.22563548
ACKR3,ID1,0.09219639
ACKR3,INPP5D,0.09219639
ACKR3,IP6K1,0.17084997
ACKR3,IPPK,0.15085087
ACKR3,KDM4B,0.1043187
ACKR3,KIF2C,0.09219639
ACKR3,KLF11,0.08815181
ACKR3,KRTAP12-2,0.23486881
ACKR3,LCMT2,0.12514037
ACKR3,LDB3,0.18778519
ACKR3,MTG2,0.20199846
ACKR3,MYO10,0.14574834
ACKR3,NEO1,0.22129466
ACKR3,NIPAL4,0.13817238
ACKR3,NUDT14,0.1375739
ACKR3,PLEKHA6,0.13817238
ACKR3,PMEPA1,0.1191461
ACKR3,PMM2,0.1260778
ACKR3,PSPC1,0.15085087
ACKR3,RND2,0.19670927
ACKR3,SECTM1,0.09057609
ACKR3,SH3GLB2,0.18778519
ACKR3,SHTN1,0.08254526
ACKR3,SIX1,0.12923053
ACKR3,SIX5,0.08595599
ACKR3,SLC30A1,0.22563548
ACKR3,SMCO4,0.09057609
ACKR3,SNAPC4,0.12252463
ACKR3,SNAPC4,0.07847439
ACKR3,SORBS1,0.16727492
ACKR3,STAG3,0.11751387
ACKR3,TCN2,0.17084997
ACKR3,TLR4,0.12684889
ACKR3,TMEM170B,0.12357774
ACKR3,TMEM2,0.07847439
ACKR3,TMEM25,0.12923053
ACKR3,TMEM53,0.08025668
ACKR3,TPP1,0.23486881
ACKR3,TRIM10,0.08254276
ACKR3,TRPS1,0.12866719
ACKR3,TRUB1,0.17756414
ACKR3,VWA5A,0.08254526
ACKR3,ZNF436,0.09219639
ACKR3,ZNF496,0.12514037
ACKR3,ZNF512,0.09907827
ACKR3,ZNF516,0.13817238
ACKR3,ZNF560,0.10344802
ACKR3,ZNF71,0.2061494
ACSS3,A1CF,0.09219639
ACSS3,ABCD4,0.1043187
ACSS3,ABHD17C,0.14971969
ACSS3,ACKR3,0.15085087
ACSS3,ACVR2B,0.15085087
ACSS3,ADAMTSL1,0.15795847
ACSS3,ADM,0.23486881
ACSS3,AKAP1,0.1375739
ACSS3,AKAP12,0.1260778
ACSS3,AMT,0.08254276
ACSS3,ANKRD44,0.16727492
ACSS3,ANKS1A,0.14971969
ACSS3,AP3B2,0.19670927
ACSS3,APBB2,0.16727492
ACSS3,APOL3,0.11751387
ACSS3,ASB8,0.2061494
ACSS3,B4GALT1,0.16727492
ACSS3,BACE1,0.1043187
ACSS3,BCL7A,0.11751387
ACSS3,BRF1,0.22129466
ACSS3,C9orf72,0.1043187
ACSS3,CASTOR2,0.07994476
ACSS3,CBX6,0.09057609
ACSS3,CD28,0.12492348
ACSS3,CD8A,0.07994476
ACSS3,CDC20B,0.09057609
ACSS3,COLCA1,0.18293891
ACSS3,CORO1A,0.10450354
ACSS3,CRLS1,0.1191461
ACSS3,CTXN1,0.08254526
ACSS3,DACT1,0.18293891
ACSS3,DCDC2,0.23486881
ACSS3,DENND2D,0.16727492
ACSS3,DRD3,0.08254526
ACSS3,DSCC1,0.15085087
ACSS3,DUSP2,0.10344802
ACSS3,EDAR,0.17084997
ACSS3,EDC4,0.1375739
ACSS3,ENPP3,0.10576755
ACSS3,EPHB1,0.09600695
ACSS3,EPM2AIP1,0.13817238
ACSS3,EQTN,0.23486881
ACSS3,ERBB3,0.20199846
ACSS3,F3,0.2061494
ACSS3,FAM161B,0.10450354
ACSS3,FANCD2,0.09219639
ACSS3,FBXW2,0.08254526
ACSS3,FER,0.14574834
ACSS3,FZD7,0.07994476
ACSS3,GCNT1,0.15795847
ACSS3,GLUD1,0.10344802
ACSS3,GMFG,0.19670927
ACSS3,GOLGA7B,0.12866719
ACSS3,HES1,0.12866719
ACSS3,HLA-G,0.10450354
ACSS3,HOXC6,0.12923053
ACSS3,HYOU1,0.22129466
ACSS3,ICAM4,0.20199846
ACSS3,IP6K1,0.23486881
ACSS3,JAZF1,0.12866719
ACSS3,KDM4B,0.18778519
ACSS3,KLHL26,0.1043187
ACSS3,KRTAP12-2,0.17084997
ACSS3,LCMT2,0.10576755
ACSS3,LDB3,0.1260778
ACSS3,MTG2,0.10450354
ACSS3,MYO10,0.0921589
ACSS3,NEO1,0.12923053
ACSS3,NIPAL4,0.15085087
ACSS3,NUDT14,0.10450354
ACSS3,NUDT6,0.16727492
ACSS3,PDK1,0.17756414
ACSS3,PLEKHA2,0.16727492
ACSS3,PLEKHA6,0.15085087
ACSS3,PMEPA1,0.08815181
ACSS3,PPM1E,0.09057609
ACSS3,PRICKLE2,0.12492348
ACSS3,PSPC1,0.2541504
ACSS3,RESP18,0.10344802
ACSS3,RND2,0.18293891
ACSS3,SECTM1,0.08595599
ACSS3,SH3GLB2,0.1260778
ACSS3,SHANK2,0.14574834
ACSS3,SHPRH,0.08254526
ACSS3,SHTN1,0.22563548
ACSS3,SLC30A1,0.20199846
ACSS3,SLC7A1,0.12923053
ACSS3,SMCO4,0.08595599
ACSS3,SORBS1,0.1260778
ACSS3,SORBS1,0.08254526
ACSS3,SRBD1,0.07994476
ACSS3,TACC2,0.11751387
ACSS3,TLR4,0.1260778
ACSS3,TMEM170B,0.17756414
ACSS3,TMEM2,0.08254276
ACSS3,TPD52,0.07994476
ACSS3,TPP1,0.12183497
ACSS3,TRPS1,0.09600695
ACSS3,TRUB1,0.09057609
ACSS3,TSC22D1,0.12866719
ACSS3,VWA5A,0.17756414
ACSS3,WBSCR17,0.14574834
ACSS3,XPO1,0.1043187
ACSS3,ZFYVE27,0.17756414
ACSS3,ZNF469,0.08254276
ACSS3,ZNF496,0.10576755
ACSS3,ZNF560,0.19670927
ACSS3,ZNF71,0.22129466
ACTBL2,A1CF,0.07847439
ACTBL2,ABCB8,0.19680787
ACTBL2,ABHD17C,0.12684889
ACTBL2,ACKR3,0.12357774
ACTBL2,ACVR2B,0.12357774
ACTBL2,ADAMTSL1,0.08254276
ACTBL2,AKAP1,0.12357774
ACTBL2,AMT,0.08254526
ACTBL2,AMT,0.07994476
ACTBL2,ANKRD44,0.11751387
ACTBL2,APBB2,0.11751387
ACTBL2,B4GALT1,0.09907827
ACTBL2,BTG2,0.16727492
ACTBL2,CAMK2A,0.1191461
ACTBL2,CASTOR2,0.08254526
ACTBL2,CBX6,0.14971969
ACTBL2,CDC20B,0.10450354
ACTBL2,CLEC5A,0.1260778
ACTBL2,COL3A1,0.18293891
ACTBL2,COL7A1,0.19670927
ACTBL2,CORO1A,0.1043187
ACTBL2,CRLS1,0.12514037
ACTBL2,CSPP1,0.08590221
ACTBL2,CXCR1,0.12866719
ACTBL2,CYFIP2,0.23486881
ACTBL2,DENND2D,0.11751387
ACTBL2,DUSP3,0.08815181
ACTBL2,DUSP6,0.16727492
ACTBL2,EDAR,0.08025668
ACTBL2,EDC4,0.12357774
ACTBL2,EPB41L3,0.20199846
ACTBL2,EPHB1,0.08254276
ACTBL2,FANCD2,0.1260778
ACTBL2,FZD7,0.08254526
