Interactie,Interactors,MI
ABCB8,WIZ,0.13817238
ABCB8,ZFYVE27,0.16727492
ABCB8,ZNF469,0.08815181
ABCB8,ZNF512,0.13790726
ABCB8,ZNF516,0.10450354
ABCB8,ZNF560,0.12183497
ABCC8,ACSS3,0.13790726
ABCC8,ACVR2B,0.0921589
ABCC8,AFDN,0.12217771
ABCC8,AKAP1,0.1043187
ABCC8,AMT,0.07847439
ABCC8,APOL3,0.1043187
ABCC8,ARMC8,0.12357774
ABCC8,ASB8,0.11041635
ABCC8,ATN1,0.16727492
ABCC8,BACE1,0.0921589
ABCC8,CAMK2A,0.12866719
ABCC8,CASTOR2,0.12684889
ABCC8,CBX6,0.1375739
ABCC8,CD8A,0.10576755
ABCC8,CLEC5A,0.08590221
ABCC8,CMTM4,0.13790726
ABCC8,COL7A1,0.09907827
ABCC8,COLCA1,0.07847439
ABCC8,CORO1A,0.23486881
ABCC8,CPEB3,0.12514037
ABCC8,CRLS1,0.12357774
ABCC8,CX3CL1,0.08815181
ABCC8,CYFIP2,0.12866719
ABCC8,DACT1,0.17084997
ABCC8,DCDC2,0.10450354
ABCC8,DSCC1,0.0921589
ABCC8,DUSP2,0.08815181
ABCC8,DUSP3,0.10344802
ABCC8,EDC4,0.12492348
ABCC8,EPAS1,0.2541504
ABCC8,EPB41L3,0.12923053
ABCC8,EPM2AIP1,0.12183497
ABCC8,EQTN,0.12492348
ABCC8,ERBB3,0.2061494
ABCC8,FBXW2,0.17084997
ABCC8,FJX1,0.23486881
ABCC8,FZD7,0.2061494
ABCC8,GMFG,0.09907827
ABCC8,GOLGA7B,0.07994476
ABCC8,HAUS5,0.12514037
ABCC8,HES1,0.12183497
ABCC8,HLA-G,0.14574834
ABCC8,HOXB13,0.0921589
ABCC8,HOXC6,0.09219639
ABCC8,HYKK,0.09057609
ABCC8,ID1,0.23486881
ABCC8,INMT,0.19670927
ABCC8,JAZF1,0.16727492
ABCC8,KCNS3,0.19670927
ABCC8,KDM5A,0.09600695
ABCC8,KIAA0586,0.12684889
ABCC8,KIFC3,0.08025668
ABCC8,MYO10,0.22129466
ABCC8,NAIP,0.10450354
ABCC8,NNT,0.18778519
ABCC8,NUDT14,0.12684889
ABCC8,NUDT6,0.08815181
ABCC8,P2RX2,0.08590221
ABCC8,PARP2,0.1260778
ABCC8,PIGA,0.1043187
ABCC8,PLEKHA6,0.1260778
ABCC8,PMEPA1,0.11751387
ABCC8,PPM1E,0.14971969
ABCC8,PRICKLE2,0.12866719
ABCC8,PSPC1,0.12183497
ABCC8,RCHY1,0.17084997
ABCC8,RELL2,0.13817238
ABCC8,RESP18,0.0921589
ABCC8,RND2,0.08815181
ABCC8,SCARA5,0.17756414
ABCC8,SERPINE1,0.0921589
ABCC8,SHTN1,0.09057609
ABCC8,SIX5,0.16727492
ABCC8,SLC15A1,0.14574834
ABCC8,SLC7A1,0.14197354
ABCC8,SMCO4,0.19670927
ABCC8,SMYD4,0.13817238
ABCC8,SORBS1,0.19670927
ABCC8,SORBS1,0.17756414
ABCC8,SYP,0.13790726
ABCC8,TCN2,0.17756414
ABCC8,TLR4,0.17756414
ABCC8,TMEM2,0.11041635
ABCC8,TMEM53,0.13790726
ABCC8,TNC,0.16873057
ABCC8,TPD52,0.2061494
ABCC8,TPD52,0.2541504
ABCC8,TRIM10,0.15085087
ABCC8,TRUB1,0.22563548
ABCC8,TSC22D1,0.12866719
ABCC8,TUBGCP3,0.0921589
ABCC8,VWA5A,0.09600695
ABCC8,WDR62,0.1043187
ABCC8,XPO1,0.17756414
ABCC8,ZNF260,0.19670927
ABCC8,ZNF385A,0.12183497
ABCC8,ZNF436,0.09219639
ABCC8,ZNF469,0.10450354
ABCC8,ZNF512,0.10450354
ABCC8,ZNF516,0.12492348
ABCC8,ZNF560,0.12357774
ABCD4,ACTBL2,0.12252463
ABCD4,AFDN,0.09907827
ABCD4,AKAP12,0.12866719
ABCD4,AKT1S1,0.08595599
ABCD4,AMOTL2,0.12923053
ABCD4,AMT,0.19670927
ABCD4,ANKRD36B,0.07994476
ABCD4,APBB2,0.12183497
ABCD4,ATN1,0.0921589
ABCD4,BCL7A,0.08595599
ABCD4,BTG2,0.1043187
ABCD4,C9orf72,0.14197354
ABCD4,CAMK2A,0.09600695
ABCD4,CBX6,0.12514037
ABCD4,CD28,0.13817238
ABCD4,CD8A,0.08590221
ABCD4,CLEC5A,0.14197354
ABCD4,COL7A1,0.14574834
ABCD4,CSPP1,0.12866719
ABCD4,CTXN1,0.09057609
ABCD4,CXCR1,0.1043187
ABCD4,DRD3,0.1260778
ABCD4,DUSP6,0.12183497
ABCD4,EDAR,0.08254526
ABCD4,ENPP3,0.12492348
ABCD4,EPM2AIP1,0.17756414
ABCD4,EQTN,0.0921589
ABCD4,ETF1,0.23486881
ABCD4,FAM161B,0.08254526
ABCD4,FAM170A,0.10450354
ABCD4,FANCD2,0.14574834
ABCD4,FBXW2,0.08254276
ABCD4,FER,0.10148671
ABCD4,GMFG,0.1260778
ABCD4,GOLGA7B,0.12183497
ABCD4,HAUS5,0.1260778
ABCD4,HES1,0.13790726
ABCD4,HIVEP3,0.17756414
ABCD4,HLA-G,0.10450354
ABCD4,HYKK,0.16727492
ABCD4,IPPK,0.12492348
ABCD4,JAZF1,0.09600695
ABCD4,KCTD15,0.12492348
ABCD4,KDM4B,0.1043187
ABCD4,KDM5A,0.12183497
ABCD4,KIAA0586,0.09600695
ABCD4,KIF2C,0.1043187
ABCD4,KIFC3,0.15085087
ABCD4,KLF11,0.08254276
ABCD4,KMT2D,0.08815181
ABCD4,LCMT2,0.08595599
ABCD4,LDB3,0.15795847
ABCD4,LIF,0.11751387
ABCD4,MAFG,0.09907827
ABCD4,MTG2,0.08590221
ABCD4,NAIP,0.11751387
ABCD4,NUDT14,0.09600695
ABCD4,NUDT6,0.15085087
ABCD4,P2RX2,0.14197354
ABCD4,PLEKHA6,0.10148671
ABCD4,PXDC1,0.11751387
ABCD4,RCHY1,0.08815181
ABCD4,RESP18,0.08595599
ABCD4,RND2,0.15085087
ABCD4,RNF34,0.10576755
ABCD4,RRNAD1,0.09057609
ABCD4,SH3GLB2,0.16873057
ABCD4,SHTN1,0.09219639
ABCD4,SIX1,0.12684889
ABCD4,SLC30A1,0.15795847
ABCD4,SLC34A1,0.20199846
ABCD4,SLC7A1,0.08254526
ABCD4,SPEN,0.18778519
ABCD4,STAG3,0.12183497
ABCD4,TACC2,0.10450354
ABCD4,TLR4,0.10148671
ABCD4,TMEM25,0.13790726
ABCD4,TNC,0.07847439
ABCD4,TRPS1,0.16873057
ABCD4,TRUB1,0.07994476
ABCD4,VWA5A,0.11041635
ABCD4,ZNF181,0.12357774
ABCD4,ZNF33A,0.07847439
ABCD4,ZNF71,0.08025668
ABHD17C,ABCA5,0.15085087
ABHD17C,ABCB8,0.0921589
ABHD17C,ADAMTSL1,0.07847439
ABHD17C,ADM,0.09057609
ABHD17C,AKT1S1,0.09057609
ABHD17C,AMT,0.2061494
ABHD17C,ANKRD36B,0.14197354
ABHD17C,ANKS1A,0.19670927
ABHD17C,APBB2,0.09600695
ABHD17C,APPL1,0.09057609
ABHD17C,ATN1,0.1375739
ABHD17C,BTG2,0.14574834
ABHD17C,CAMK2A,0.09219639
ABHD17C,CBX6,0.09219639
ABHD17C,CDC20B,0.17756414
ABHD17C,CLEC5A,0.08595599
ABHD17C,CMTM4,0.14197354
ABHD17C,COLCA1,0.2061494
ABHD17C,CTXN1,0.0921589
ABHD17C,CX3CL1,0.09219639
ABHD17C,CXCR1,0.10450354
ABHD17C,CYFIP2,0.12514037
ABHD17C,DACT1,0.10344802
ABHD17C,DRD3,0.13817238
ABHD17C,DUSP2,0.09219639
ABHD17C,DUSP6,0.09600695
ABHD17C,EDAR,0.09907827
ABHD17C,ENPP3,0.1375739
ABHD17C,EPM2AIP1,0.0921589
ABHD17C,ERBB3,0.10576755
ABHD17C,FAM161B,0.19670927
ABHD17C,FANCD2,0.16727492
ABHD17C,GLUD1,0.08025668
ABHD17C,GMFG,0.07847439
ABHD17C,HOXC6,0.15085087
ABHD17C,HYOU1,0.22563548
ABHD17C,IPPK,0.15085087
ABHD17C,JAZF1,0.08815181
ABHD17C,KCTD15,0.10148671
ABHD17C,KDM4B,0.14574834
ABHD17C,KIF2C,0.10450354
ABHD17C,KMT2D,0.12217771
ABHD17C,LCMT2,0.08815181
ABHD17C,MAFG,0.09057609
ABHD17C,NEO1,0.07994476
ABHD17C,NUDT6,0.08254276
ABHD17C,P2RX2,0.08595599
ABHD17C,PARP2,0.12492348
ABHD17C,PDK1,0.15085087
ABHD17C,PLEKHA6,0.08254526
ABHD17C,PMEPA1,0.10344802
ABHD17C,PMEPA1,0.13790726
ABHD17C,PRICKLE2,0.08254276
ABHD17C,RAB3A,0.11751387
ABHD17C,RELL2,0.09907827
ABHD17C,RESP18,0.12866719
ABHD17C,RND2,0.08254276
ABHD17C,RNF34,0.1260778
ABHD17C,SECTM1,0.21582629
ABHD17C,SHANK2,0.08025668
ABHD17C,SHPRH,0.08025668
ABHD17C,SIX1,0.17084997
ABHD17C,SIX5,0.10148671
ABHD17C,SLC15A1,0.12357774
ABHD17C,SLC34A1,0.07994476
ABHD17C,SLC7A1,0.08025668
ABHD17C,SMYD4,0.12252463
ABHD17C,SNAPC4,0.15795847
ABHD17C,SRC,0.12514037
ABHD17C,STAG3,0.09600695
ABHD17C,SUSD6,0.2541504
ABHD17C,SYP,0.14197354
ABHD17C,TCN2,0.08815181
ABHD17C,TLR4,0.12684889
ABHD17C,TNC,0.08025668
ABHD17C,TRIM10,0.1043187
ABHD17C,TSC22D1,0.08254276
ABHD17C,VSTM1,0.16727492
ABHD17C,VWA5A,0.18778519
ABHD17C,WBSCR17,0.17084997
ABHD17C,ZFYVE27,0.08595599
ABHD17C,ZNF181,0.2061494
ABHD17C,ZNF385A,0.0921589
ABHD17C,ZNF469,0.12492348
ABHD17C,ZNF71,0.12183497
ACKR3,ABCB8,0.17756414
ACKR3,ACVR2B,0.19670927
ACKR3,ADAMTSL1,0.20199846
ACKR3,ADM,0.10344802
ACKR3,AKAP1,0.19670927
ACKR3,AMOTL2,0.10450354
ACKR3,AMT,0.11751387
ACKR3,ANKRD44,0.10576755
ACKR3,AP3B2,0.12183497
ACKR3,APBB2,0.11751387
ACKR3,APOL3,0.10450354
ACKR3,APPL1,0.10344802
ACKR3,ARMC8,0.2061494
ACKR3,B4GALT1,0.17084997
ACKR3,BCL7A,0.07847439
ACKR3,BRF1,0.14971969
ACKR3,CASTOR2,0.17084997
ACKR3,CCNJL,0.12357774
ACKR3,CD8A,0.1260778
ACKR3,CMTM4,0.08254276
ACKR3,COL7A1,0.09057609
ACKR3,COLCA1,0.11751387
ACKR3,CPEB3,0.19680787
ACKR3,CRLS1,0.12252463
ACKR3,CTXN1,0.18293891
ACKR3,DACT1,0.15795847
ACKR3,DCDC2,0.16727492
ACKR3,DSCC1,0.19670927
ACKR3,DUSP3,0.17756414
ACKR3,DUSP6,0.11751387
ACKR3,EDC4,0.22563548
ACKR3,EQTN,0.15085087
ACKR3,FAM161B,0.09907827
ACKR3,FANCD2,0.08254276
ACKR3,FJX1,0.08025668
ACKR3,GCNT1,0.08254526
ACKR3,GLUD1,0.12923053
ACKR3,GOLGA7B,0.14197354
ACKR3,HOXC6,0.16873057
ACKR3,HYOU1,0.12183497
ACKR3,ICAM4,0.12183497
ACKR3,KCNJ5,0.11751387
ACKR3,KCTD15,0.0921589
ACKR3,KIAA0586,0.11751387
ACKR3,KIAA0930,0.09219639
ACKR3,KIFC3,0.12183497
ACKR3,KLF11,0.08254526
ACKR3,KRTAP12-2,0.1043187
ACKR3,LDB3,0.08254276
ACKR3,MTG2,0.17084997
ACKR3,NEO1,0.15085087
ACKR3,NIPAL4,0.10450354
ACKR3,NUDT14,0.11751387
ACKR3,PARP2,0.13817238
ACKR3,PIGA,0.10450354
ACKR3,PMM2,0.12514037
ACKR3,RCHY1,0.09600695
ACKR3,RESP18,0.07994476
ACKR3,SAV1,0.14971969
ACKR3,SHANK2,0.12923053
ACKR3,SHPRH,0.12923053
ACKR3,SLC15A1,0.16727492
ACKR3,SLC7A1,0.08595599
ACKR3,SNAPC4,0.10576755
ACKR3,SPEN,0.08025668
ACKR3,SRBD1,0.12684889
ACKR3,SRC,0.12866719
ACKR3,STAG3,0.11751387
ACKR3,SYP,0.08254276
ACKR3,TMEM170B,0.22563548
ACKR3,TRIM10,0.12866719
ACKR3,TUBGCP3,0.19670927
ACKR3,TXNIP,0.1260778
ACKR3,VSTM1,0.1043187
ACKR3,VWA5A,0.09219639
ACKR3,WDR62,0.14574834
ACKR3,WIZ,0.22563548
ACKR3,ZFYVE27,0.2061494
ACKR3,ZNF512,0.16727492
ACKR3,ZNF516,0.1375739
ACKR3,ZNF560,0.12252463
ACSS3,A1CF,0.20199846
ACSS3,ABCA5,0.08815181
ACSS3,ABCC8,0.13790726
ACSS3,ACTBL2,0.10576755
ACSS3,ADM,0.09057609
ACSS3,AKAP12,0.12514037
ACSS3,AMT,0.12492348
ACSS3,APBB2,0.0921589
ACSS3,APPL1,0.09057609
ACSS3,ATN1,0.12866719
ACSS3,BRF1,0.12183497
ACSS3,C9orf72,0.08025668
ACSS3,CAMK2A,0.17756414
ACSS3,CCDC90B,0.20199846
ACSS3,CD28,0.09907827
ACSS3,CD8A,0.08595599
ACSS3,CMTM4,0.13790726
ACSS3,COL3A1,0.1260778
ACSS3,COL7A1,0.12492348
ACSS3,CORO1A,0.16727492
ACSS3,CX3CL1,0.12514037
ACSS3,CYFIP2,0.17756414
ACSS3,DCDC2,0.08025668
ACSS3,DUSP2,0.12514037
ACSS3,DUSP6,0.0921589
ACSS3,EDAR,0.10450354
ACSS3,EPAS1,0.13790726
ACSS3,EPHB1,0.1260778
ACSS3,EPM2AIP1,0.07994476
ACSS3,ERBB3,0.15795847
ACSS3,F3,0.22129466
ACSS3,FAM170A,0.12492348
ACSS3,FER,0.1043187
ACSS3,FJX1,0.16727492
ACSS3,FZD7,0.15795847
ACSS3,GCNT1,0.14574834
ACSS3,GLUD1,0.15085087
ACSS3,GMFG,0.12492348
ACSS3,HAUS5,0.08254526
ACSS3,HES1,0.17084997
ACSS3,HYKK,0.1375739
ACSS3,ICAM4,0.14971969
ACSS3,ID1,0.16727492
ACSS3,INMT,0.19670927
ACSS3,INPP5D,0.10148671
ACSS3,JAZF1,0.18778519
ACSS3,KCNS3,0.19670927
ACSS3,KLHL26,0.1375739
ACSS3,KMT2D,0.08254276
ACSS3,LCMT2,0.12923053
ACSS3,LDB3,0.08595599
ACSS3,MAFG,0.07847439
ACSS3,MTG2,0.10450354
ACSS3,NAIP,0.11041635
ACSS3,NEO1,0.12923053
ACSS3,NIPAL4,0.17084997
ACSS3,NIPAL4,0.09600695
ACSS3,NNT,0.17756414
ACSS3,NUDT6,0.1043187
ACSS3,PARP2,0.09057609
ACSS3,PLEKHA6,0.0921589
ACSS3,PMEPA1,0.07847439
ACSS3,PMM2,0.14197354
ACSS3,PRICKLE2,0.23486881
ACSS3,PSPC1,0.17084997
ACSS3,RELL2,0.19670927
ACSS3,RND2,0.1043187
ACSS3,RRNAD1,0.11751387
ACSS3,SAV1,0.12183497
ACSS3,SCARA5,0.22563548
ACSS3,SH3GLB2,0.08025668
ACSS3,SHANK2,0.15085087
ACSS3,SHPRH,0.15085087
ACSS3,SIX5,0.18778519
ACSS3,SLC30A1,0.10450354
ACSS3,SLC7A1,0.14574834
ACSS3,SMCO4,0.19670927
ACSS3,SMYD4,0.19670927
ACSS3,SORBS1,0.13817238
ACSS3,SORBS1,0.22563548
ACSS3,STAG3,0.0921589
ACSS3,SYP,0.13790726
ACSS3,TACC2,0.12492348
ACSS3,TCN2,0.16727492
ACSS3,TLR4,0.1043187
ACSS3,TLR4,0.16727492
ACSS3,TMEM53,0.2541504
ACSS3,TNC,0.2061494
ACSS3,TPD52,0.15795847
ACSS3,TPD52,0.13790726
ACSS3,TRIM10,0.08590221
ACSS3,TRPS1,0.08025668
ACSS3,TRUB1,0.12866719
ACSS3,TSC22D1,0.23486881
ACSS3,TXNIP,0.08590221
ACSS3,WBSCR17,0.09907827
ACSS3,WDR62,0.08254526
ACSS3,XPO1,0.22563548
ACSS3,ZFPM1,0.14574834
ACSS3,ZNF260,0.13817238
ACSS3,ZNF33A,0.12252463
ACSS3,ZNF385A,0.07994476
ACSS3,ZNF469,0.11041635
ACSS3,ZNF512,0.08025668
ACTBL2,A1CF,0.12492348
ACTBL2,ABCA5,0.12866719
ACTBL2,ABCD4,0.12252463
ACTBL2,ACSS3,0.10576755
ACTBL2,ADAMTSL1,0.09057609
ACTBL2,AFDN,0.07847439
ACTBL2,AKT1S1,0.15795847
ACTBL2,AMOTL2,0.10450354
ACTBL2,AMT,0.12492348
ACTBL2,ANKRD36B,0.16727492
ACTBL2,ATN1,0.08815181
ACTBL2,B4GALT1,0.0921589
ACTBL2,BRF1,0.14971969
ACTBL2,BTG2,0.17756414
ACTBL2,C9orf72,0.19670927
ACTBL2,CAMK2A,0.07994476
ACTBL2,CASTOR2,0.0921589
ACTBL2,CCDC90B,0.12492348
ACTBL2,CD28,0.09907827
ACTBL2,CMTM4,0.08595599
ACTBL2,COL3A1,0.14574834
ACTBL2,COL7A1,0.20199846
ACTBL2,CXCR1,0.15085087
ACTBL2,CYFIP2,0.1375739
ACTBL2,ENPP3,0.19670927
ACTBL2,EPHB1,0.14574834
ACTBL2,ETF1,0.12514037
ACTBL2,F3,0.1043187
ACTBL2,FAM170A,0.21582629
ACTBL2,FBXW2,0.07994476
ACTBL2,FER,0.23486881
ACTBL2,GLUD1,0.12514037
ACTBL2,GMFG,0.10344802
ACTBL2,GOLGA7B,0.15085087
ACTBL2,HES1,0.11751387
ACTBL2,HYKK,0.07994476
ACTBL2,ICAM4,0.12183497
ACTBL2,INPP5D,0.22563548
ACTBL2,KCTD15,0.17084997
ACTBL2,KDM4B,0.17756414
ACTBL2,KIAA0930,0.08254526
ACTBL2,KIF2C,0.15085087
ACTBL2,KIFC3,0.12183497
ACTBL2,KLF11,0.09219639
ACTBL2,KMT2D,0.12866719
ACTBL2,LDB3,0.08595599
ACTBL2,MAFG,0.13817238
ACTBL2,MTG2,0.17084997
ACTBL2,NEO1,0.14197354
ACTBL2,NIPAL4,0.10450354
ACTBL2,NNT,0.12514037
ACTBL2,NUDT6,0.1043187
ACTBL2,PDK1,0.16727492
ACTBL2,PMEPA1,0.07847439
ACTBL2,PMM2,0.12923053
ACTBL2,PPM1E,0.08025668
ACTBL2,PRICKLE2,0.12684889
