Interactie,Interactors,MI
ABCA5,ATN1,0.15085087
ABCA5,BACE1,0.10148671
ABCA5,BCL7A,0.1375739
ABCA5,BRF1,0.17756414
ABCA5,BTG2,0.09219639
ABCA5,C9orf72,0.18778519
ABCA5,CASTOR2,0.21582629
ABCA5,CD28,0.11751387
ABCA5,CD8A,0.07994476
ABCA5,CD8A,0.08025668
ABCA5,CPEB3,0.1043187
ABCA5,CX3CL1,0.1260778
ABCA5,CYFIP2,0.15085087
ABCA5,DENND2D,0.19670927
ABCA5,DSCC1,0.12923053
ABCA5,EDAR,0.12684889
ABCA5,EDC4,0.07847439
ABCA5,ENPP3,0.20199846
ABCA5,EPB41L3,0.12684889
ABCA5,EPM2AIP1,0.09600695
ABCA5,FAM170A,0.15085087
ABCA5,FANCD2,0.10148671
ABCA5,FBXW2,0.15085087
ABCA5,FJX1,0.07847439
ABCA5,FZD7,0.09907827
ABCA5,GLUD1,0.15795847
ABCA5,HES1,0.07994476
ABCA5,HIVEP3,0.15795847
ABCA5,HLA-G,0.2061494
ABCA5,HOXC6,0.12866719
ABCA5,HYOU1,0.12183497
ABCA5,ICAM4,0.08254276
ABCA5,INMT,0.11751387
ABCA5,INPP5D,0.16727492
ABCA5,JAZF1,0.14971969
ABCA5,KCNJ5,0.12252463
ABCA5,KCNS3,0.0921589
ABCA5,KCTD15,0.19670927
ABCA5,KDM5A,0.07847439
ABCA5,KIAA0586,0.08025668
ABCA5,KIF2C,0.13817238
ABCA5,KLF11,0.07994476
ABCA5,KLHL26,0.09600695
ABCA5,KRTAP12-2,0.1375739
ABCA5,LIF,0.16727492
ABCA5,MAFG,0.11751387
ABCA5,MYO10,0.08254526
ABCA5,NEO1,0.10450354
ABCA5,NUDT14,0.19670927
ABCA5,P2RX2,0.10450354
ABCA5,PIGA,0.16873057
ABCA5,PLEKHA2,0.09219639
ABCA5,PMEPA1,0.15085087
ABCA5,PPM1E,0.08590221
ABCA5,PRICKLE2,0.22563548
ABCA5,PSPC1,0.1043187
ABCA5,PXDC1,0.09057609
ABCA5,RCHY1,0.09057609
ABCA5,RESP18,0.20199846
ABCA5,RND2,0.17084997
ABCA5,RNF34,0.09057609
ABCA5,SECTM1,0.12492348
ABCA5,SHTN1,0.12217771
ABCA5,SIX1,0.18778519
ABCA5,SLC30A1,0.17756414
ABCA5,SMYD4,0.09907827
ABCA5,SORBS1,0.10148671
ABCA5,SRBD1,0.16727492
ABCA5,STAG3,0.17756414
ABCA5,SYP,0.13790726
ABCA5,TLR4,0.13790726
ABCA5,TMEM25,0.08815181
ABCA5,TMEM53,0.08254526
ABCA5,TNC,0.12492348
ABCA5,TPD52,0.12252463
ABCA5,TPD52,0.09057609
ABCA5,TPP1,0.10148671
ABCA5,TUBGCP3,0.09219639
ABCA5,WDR62,0.08254526
ABCA5,WIZ,0.12183497
ABCA5,ZFPM1,0.09057609
ABCA5,ZNF33A,0.09219639
ABCA5,ZNF385A,0.12923053
ABCA5,ZNF436,0.09600695
ABCA5,ZNF469,0.14574834
ABCA5,ZNF496,0.09219639
ABCA5,ZNF512,0.12866719
ABCA5,ZNF560,0.08254276
ABCB8,A1CF,0.09057609
ABCB8,ABCC8,0.22563548
ABCB8,ABHD17C,0.08025668
ABCB8,ACKR3,0.23486881
ABCB8,ACSS3,0.08025668
ABCB8,ADM,0.12183497
ABCB8,AKAP12,0.07847439
ABCB8,AMOTL2,0.12183497
ABCB8,AMT,0.12492348
ABCB8,ANKRD36B,0.07994476
ABCB8,AP3B2,0.1375739
ABCB8,APPL1,0.22563548
ABCB8,BACE1,0.17084997
ABCB8,BCL7A,0.12514037
ABCB8,CBX6,0.07994476
ABCB8,CCDC90B,0.19680787
ABCB8,CCNJL,0.14197354
ABCB8,CD28,0.14971969
ABCB8,CD8A,0.16727492
ABCB8,CD8A,0.12183497
ABCB8,CDC20B,0.09907827
ABCB8,CLEC5A,0.22563548
ABCB8,COL3A1,0.12217771
ABCB8,COLCA1,0.1375739
ABCB8,CORO1A,0.14971969
ABCB8,CSPP1,0.1375739
ABCB8,CX3CL1,0.08254526
ABCB8,CXCR1,0.11751387
ABCB8,DRD3,0.12357774
ABCB8,DUSP2,0.14971969
ABCB8,EDAR,0.09057609
ABCB8,EDC4,0.19670927
ABCB8,EPAS1,0.08595599
ABCB8,EPB41L3,0.09057609
ABCB8,EPHB1,0.1043187
ABCB8,EPM2AIP1,0.09219639
ABCB8,EQTN,0.08815181
ABCB8,ERBB3,0.10576755
ABCB8,F3,0.20199846
ABCB8,FANCD2,0.17084997
ABCB8,FER,0.08595599
ABCB8,FJX1,0.19670927
ABCB8,GCNT1,0.1043187
ABCB8,GMFG,0.19670927
ABCB8,GOLGA7B,0.10450354
ABCB8,HES1,0.20199846
ABCB8,HYKK,0.12252463
ABCB8,HYOU1,0.09600695
ABCB8,ICAM4,0.1260778
ABCB8,ID1,0.0921589
ABCB8,INMT,0.14971969
ABCB8,IPPK,0.09219639
ABCB8,KCNJ5,0.14197354
ABCB8,KDM5A,0.11751387
ABCB8,KIAA0586,0.09600695
ABCB8,KIAA0930,0.14574834
ABCB8,KIF2C,0.08025668
ABCB8,KIFC3,0.08025668
ABCB8,KLHL26,0.09219639
ABCB8,KMT2D,0.11751387
ABCB8,LDB3,0.12252463
ABCB8,LIF,0.08254276
ABCB8,MAFG,0.08590221
ABCB8,NAIP,0.20199846
ABCB8,NEO1,0.15085087
ABCB8,NIPAL4,0.1375739
ABCB8,NIPAL4,0.08815181
ABCB8,NUDT6,0.19670927
ABCB8,P2RX2,0.15085087
ABCB8,PARP2,0.08815181
ABCB8,PDK1,0.09219639
ABCB8,PLEKHA2,0.14574834
ABCB8,PMEPA1,0.07994476
ABCB8,RAB3A,0.12923053
ABCB8,RCHY1,0.09907827
ABCB8,RNF34,0.09907827
ABCB8,RRNAD1,0.10576755
ABCB8,SH3GLB2,0.17084997
ABCB8,SHANK2,0.2061494
ABCB8,SHPRH,0.14574834
ABCB8,SHTN1,0.13817238
ABCB8,SIX5,0.08590221
ABCB8,SLC15A1,0.08254276
ABCB8,SLC34A1,0.0921589
ABCB8,SNAPC4,0.16873057
ABCB8,SNAPC4,0.17084997
ABCB8,SPEN,0.10148671
ABCB8,SRBD1,0.09057609
ABCB8,SRC,0.14971969
ABCB8,SUSD6,0.12923053
ABCB8,TACC2,0.14574834
ABCB8,TLR4,0.08254276
ABCB8,TMEM2,0.1043187
ABCB8,TPD52,0.09907827
ABCB8,TRUB1,0.19670927
ABCB8,TSC22D1,0.20199846
ABCB8,VSTM1,0.17084997
ABCB8,WIZ,0.09600695
ABCB8,XPO1,0.14197354
ABCB8,ZFYVE27,0.11751387
ABCB8,ZNF436,0.09219639
ABCB8,ZNF469,0.10450354
ABCB8,ZNF560,0.1260778
ABCB8,ZNF71,0.12492348
ABCC8,A1CF,0.08590221
ABCC8,ABCB8,0.22563548
ABCC8,ACKR3,0.19670927
ABCC8,ACTBL2,0.07994476
ABCC8,ADAMTSL1,0.09219639
ABCC8,AKAP1,0.08025668
ABCC8,AKAP12,0.09219639
ABCC8,AMT,0.08025668
ABCC8,ANKRD36B,0.07847439
ABCC8,ANKS1A,0.09057609
ABCC8,AP3B2,0.12492348
ABCC8,APPL1,0.19680787
ABCC8,ATN1,0.09057609
ABCC8,BACE1,0.14971969
ABCC8,BCL7A,0.14197354
ABCC8,BTG2,0.08025668
ABCC8,CAMK2A,0.08254526
ABCC8,CBX6,0.12492348
ABCC8,CCDC90B,0.22563548
ABCC8,CCNJL,0.09057609
ABCC8,CD28,0.17084997
ABCC8,CD8A,0.19670927
ABCC8,CD8A,0.11751387
ABCC8,CDC20B,0.08254276
ABCC8,CLEC5A,0.2541504
ABCC8,COL3A1,0.17084997
ABCC8,COLCA1,0.08590221
ABCC8,CORO1A,0.0921589
ABCC8,CSPP1,0.08595599
ABCC8,CTXN1,0.08815181
ABCC8,CX3CL1,0.14574834
ABCC8,DCDC2,0.12183497
ABCC8,DUSP2,0.0921589
ABCC8,DUSP3,0.08254526
ABCC8,EDC4,0.16727492
ABCC8,ENPP3,0.08590221
ABCC8,EPHB1,0.10450354
ABCC8,EPM2AIP1,0.14197354
ABCC8,EPM2AIP1,0.0921589
ABCC8,F3,0.15085087
ABCC8,FANCD2,0.14971969
ABCC8,FBXW2,0.09057609
ABCC8,FJX1,0.16727492
ABCC8,FZD7,0.07994476
ABCC8,GCNT1,0.10450354
ABCC8,GMFG,0.16727492
ABCC8,HES1,0.14574834
ABCC8,HYKK,0.12684889
ABCC8,ICAM4,0.10344802
ABCC8,INMT,0.17084997
ABCC8,KCNJ5,0.12514037
ABCC8,KDM5A,0.1043187
ABCC8,KIAA0586,0.14574834
ABCC8,KIAA0930,0.08254526
ABCC8,KLHL26,0.14197354
ABCC8,NAIP,0.14574834
ABCC8,NEO1,0.12923053
ABCC8,NIPAL4,0.08595599
ABCC8,NUDT6,0.16727492
ABCC8,P2RX2,0.12923053
ABCC8,PARP2,0.09907827
ABCC8,PDK1,0.07847439
ABCC8,PLEKHA2,0.09600695
ABCC8,PMEPA1,0.09057609
ABCC8,PMEPA1,0.08595599
ABCC8,RCHY1,0.08815181
ABCC8,RESP18,0.08590221
ABCC8,RNF34,0.08815181
ABCC8,SH3GLB2,0.11041635
ABCC8,SHANK2,0.16727492
ABCC8,SHPRH,0.20199846
ABCC8,SHTN1,0.12866719
ABCC8,SIX5,0.1375739
ABCC8,SLC15A1,0.09907827
ABCC8,SLC34A1,0.11041635
ABCC8,SMCO4,0.0921589
ABCC8,SNAPC4,0.12866719
ABCC8,SNAPC4,0.22129466
ABCC8,SORBS1,0.10450354
ABCC8,SRBD1,0.08590221
ABCC8,SRC,0.0921589
ABCC8,TACC2,0.08254526
ABCC8,TLR4,0.09907827
ABCC8,TMEM2,0.10450354
ABCC8,TMEM25,0.08595599
ABCC8,TPD52,0.10148671
ABCC8,TPD52,0.08815181
ABCC8,TPP1,0.10450354
ABCC8,TRUB1,0.23486881
ABCC8,TSC22D1,0.15085087
ABCC8,VSTM1,0.22129466
ABCC8,WBSCR17,0.08815181
ABCC8,XPO1,0.09219639
ABCC8,ZNF436,0.14197354
ABCC8,ZNF469,0.12183497
ABCC8,ZNF560,0.10344802
ABCD4,A1CF,0.08815181
ABCD4,ACTBL2,0.10344802
ABCD4,ADM,0.12217771
ABCD4,AKAP1,0.12357774
ABCD4,AKAP12,0.12866719
ABCD4,AMT,0.10576755
ABCD4,AP3B2,0.11751387
ABCD4,APBB2,0.15795847
ABCD4,APOL3,0.08254526
ABCD4,ARMC8,0.10450354
ABCD4,ASB8,0.20199846
ABCD4,BTG2,0.12357774
ABCD4,C9orf72,0.12514037
ABCD4,CAMK2A,0.12866719
ABCD4,CBX6,0.19670927
ABCD4,CD8A,0.07847439
ABCD4,CMTM4,0.17756414
ABCD4,COL3A1,0.12866719
ABCD4,CSPP1,0.14197354
ABCD4,CTXN1,0.08815181
ABCD4,DACT1,0.2061494
ABCD4,DCDC2,0.08595599
ABCD4,DENND2D,0.07847439
ABCD4,DUSP3,0.12866719
ABCD4,EPM2AIP1,0.09600695
ABCD4,EPM2AIP1,0.12866719
ABCD4,ERBB3,0.0921589
ABCD4,ETF1,0.15795847
ABCD4,FAM161B,0.18778519
ABCD4,FZD7,0.10344802
ABCD4,GOLGA7B,0.12923053
ABCD4,HAUS5,0.17756414
ABCD4,HES1,0.12514037
ABCD4,HES1,0.08590221
ABCD4,HIVEP3,0.14197354
ABCD4,HOXB13,0.16873057
ABCD4,HOXC6,0.12684889
ABCD4,HYKK,0.10148671
ABCD4,HYOU1,0.11751387
ABCD4,ICAM4,0.14574834
ABCD4,INPP5D,0.09219639
ABCD4,JAZF1,0.08025668
ABCD4,KCTD15,0.10450354
ABCD4,KDM5A,0.1260778
ABCD4,KIAA0586,0.13817238
ABCD4,KIAA0930,0.12183497
ABCD4,KIF2C,0.11751387
ABCD4,KLF11,0.15085087
ABCD4,KLHL26,0.09600695
ABCD4,KMT2D,0.17084997
ABCD4,KRTAP12-2,0.14574834
ABCD4,LCMT2,0.11041635
ABCD4,LDB3,0.12514037
ABCD4,MAFG,0.1375739
ABCD4,MTG2,0.08254526
ABCD4,NAIP,0.08590221
ABCD4,NIPAL4,0.14197354
ABCD4,NNT,0.17084997
ABCD4,PIGA,0.12252463
ABCD4,PMEPA1,0.16873057
ABCD4,PMM2,0.12492348
ABCD4,PPM1E,0.19670927
ABCD4,PRICKLE2,0.08254276
ABCD4,PXDC1,0.17756414
ABCD4,RCHY1,0.07994476
ABCD4,RELL2,0.08254526
ABCD4,RNF34,0.07994476
ABCD4,RRNAD1,0.0921589
ABCD4,SAV1,0.14197354
ABCD4,SCARA5,0.12183497
ABCD4,SECTM1,0.09600695
ABCD4,SERPINE1,0.12183497
ABCD4,SHTN1,0.08254276
ABCD4,SIX1,0.12514037
ABCD4,SLC30A1,0.10148671
ABCD4,SLC34A1,0.1191461
ABCD4,SLC7A1,0.17756414
ABCD4,SMCO4,0.12866719
ABCD4,SMYD4,0.20199846
ABCD4,SORBS1,0.09219639
ABCD4,SPEN,0.14971969
ABCD4,SRBD1,0.08815181
ABCD4,SYP,0.10576755
ABCD4,TACC2,0.12183497
ABCD4,TCN2,0.17084997
ABCD4,TLR4,0.10576755
ABCD4,TMEM170B,0.10450354
ABCD4,TNC,0.09600695
ABCD4,TPD52,0.11041635
ABCD4,TPD52,0.07994476
ABCD4,TPP1,0.09219639
ABCD4,TUBGCP3,0.18293891
ABCD4,VWA5A,0.17084997
ABCD4,WBSCR17,0.08815181
ABCD4,WIZ,0.11751387
ABCD4,XPO1,0.09057609
ABCD4,ZFPM1,0.0921589
ABCD4,ZNF181,0.15795847
ABCD4,ZNF260,0.10450354
ABCD4,ZNF436,0.09600695
ABCD4,ZNF496,0.18293891
ABCD4,ZNF512,0.1043187
ABCD4,ZNF516,0.09907827
ABCD4,ZNF560,0.14574834
ABHD17C,ABCB8,0.08025668
ABHD17C,ACSS3,0.2541504
ABHD17C,ACTBL2,0.12514037
ABHD17C,ADAMTSL1,0.1375739
ABHD17C,AKAP1,0.12252463
ABHD17C,AMOTL2,0.12866719
ABHD17C,AMT,0.2061494
ABHD17C,AMT,0.1260778
ABHD17C,ANKRD36B,0.20199846
ABHD17C,ANKRD44,0.12492348
ABHD17C,APOL3,0.1191461
ABHD17C,BRF1,0.0921589
ABHD17C,BTG2,0.12252463
ABHD17C,C9orf72,0.09219639
ABHD17C,CCNJL,0.15795847
ABHD17C,CDC20B,0.16873057
ABHD17C,COL7A1,0.0921589
ABHD17C,COLCA1,0.16727492
ABHD17C,CORO1A,0.09219639
ABHD17C,CRLS1,0.14971969
ABHD17C,CSPP1,0.12217771
ABHD17C,CTXN1,0.12217771
ABHD17C,CXCR1,0.13817238
ABHD17C,DCDC2,0.08815181
ABHD17C,DRD3,0.15085087
ABHD17C,DUSP2,0.09219639
ABHD17C,DUSP6,0.14971969
ABHD17C,EPAS1,0.19670927
ABHD17C,EPHB1,0.1375739
ABHD17C,EPM2AIP1,0.08815181
ABHD17C,EQTN,0.17756414
ABHD17C,ERBB3,0.19670927
ABHD17C,FER,0.19670927
ABHD17C,FZD7,0.12514037
ABHD17C,GCNT1,0.1375739
ABHD17C,GLUD1,0.10450354
ABHD17C,GMFG,0.08590221
ABHD17C,GOLGA7B,0.13790726
ABHD17C,HIVEP3,0.08595599
ABHD17C,HOXC6,0.17084997
ABHD17C,IP6K1,0.0921589
ABHD17C,IPPK,0.18778519
ABHD17C,KIAA0930,0.09600695
ABHD17C,KIFC3,0.2541504
ABHD17C,KLHL26,0.08815181
ABHD17C,KMT2D,0.09600695
ABHD17C,KRTAP12-2,0.07847439
ABHD17C,LCMT2,0.18778519
ABHD17C,LDB3,0.19680787
ABHD17C,LIF,0.12514037
ABHD17C,MAFG,0.0921589
ABHD17C,MTG2,0.19670927
ABHD17C,NIPAL4,0.12217771
ABHD17C,NIPAL4,0.12866719
ABHD17C,NNT,0.15795847
ABHD17C,NUDT6,0.08590221
ABHD17C,PARP2,0.17084997
ABHD17C,PIGA,0.11041635
ABHD17C,PLEKHA2,0.08254526
ABHD17C,PMM2,0.22563548
ABHD17C,RCHY1,0.14197354
ABHD17C,RELL2,0.1191461
ABHD17C,RND2,0.1043187
ABHD17C,RNF34,0.14197354
ABHD17C,RRNAD1,0.19670927
ABHD17C,SH3GLB2,0.07847439
ABHD17C,SHPRH,0.07847439
ABHD17C,SIX1,0.09219639
ABHD17C,SIX5,0.09219639
ABHD17C,SLC15A1,0.11751387
ABHD17C,SLC30A1,0.08254526
ABHD17C,SNAPC4,0.08254276
ABHD17C,SPEN,0.16727492
ABHD17C,SRC,0.09219639
ABHD17C,STAG3,0.0921589
ABHD17C,SYP,0.14574834
ABHD17C,TACC2,0.09600695
ABHD17C,TCN2,0.15795847
ABHD17C,TLR4,0.11751387
ABHD17C,TLR4,0.14574834
ABHD17C,TMEM2,0.1375739
ABHD17C,TMEM25,0.14197354
ABHD17C,TPD52,0.14197354
ABHD17C,TRPS1,0.17756414
ABHD17C,TXNIP,0.21582629
ABHD17C,VSTM1,0.08254276
ABHD17C,WBSCR17,0.12217771
ABHD17C,XPO1,0.0921589
ABHD17C,ZFPM1,0.1375739
ABHD17C,ZFYVE27,0.13817238
ABHD17C,ZNF436,0.08815181
ABHD17C,ZNF512,0.1260778
ABHD17C,ZNF516,0.09057609
ABHD17C,ZNF71,0.2061494
ACKR3,A1CF,0.12217771
ACKR3,ABCB8,0.23486881
ACKR3,ABCC8,0.19670927
ACKR3,ADM,0.14197354
ACKR3,AMOTL2,0.14197354
ACKR3,AMT,0.1043187
ACKR3,AP3B2,0.14197354
ACKR3,APOL3,0.09219639
ACKR3,APPL1,0.2061494
ACKR3,ASB8,0.09600695
ACKR3,ATN1,0.08254276
ACKR3,BACE1,0.14574834
ACKR3,BCL7A,0.12252463
ACKR3,CCDC90B,0.16727492
ACKR3,CCNJL,0.12183497
ACKR3,CD28,0.12514037
ACKR3,CD8A,0.13817238
ACKR3,CD8A,0.15085087
ACKR3,CDC20B,0.08815181
ACKR3,CLEC5A,0.19670927
ACKR3,COL3A1,0.09057609
ACKR3,COLCA1,0.11751387
ACKR3,CORO1A,0.12923053
ACKR3,CSPP1,0.11751387
ACKR3,CXCR1,0.1375739
ACKR3,CYFIP2,0.08025668
ACKR3,DRD3,0.10344802
ACKR3,DUSP2,0.12923053
ACKR3,EDAR,0.08590221
ACKR3,EDC4,0.17756414
ACKR3,EPB41L3,0.08590221
ACKR3,EPHB1,0.10344802
ACKR3,EPM2AIP1,0.09907827
ACKR3,ERBB3,0.12684889
ACKR3,F3,0.18293891
ACKR3,FAM170A,0.08025668
ACKR3,FANCD2,0.14574834
ACKR3,FBXW2,0.08254276
ACKR3,FJX1,0.17756414
ACKR3,GCNT1,0.10344802
ACKR3,GLUD1,0.0921589
ACKR3,GMFG,0.17756414
ACKR3,GOLGA7B,0.12514037
ACKR3,HES1,0.22129466
ACKR3,HLA-G,0.07994476
ACKR3,HYKK,0.12514037
ACKR3,ICAM4,0.15085087
ACKR3,INMT,0.12514037
ACKR3,KCNJ5,0.1375739
ACKR3,KDM5A,0.12183497
ACKR3,KIAA0930,0.1260778
ACKR3,KIF2C,0.07994476
ACKR3,KLHL26,0.09907827
ACKR3,KMT2D,0.1375739
ACKR3,LCMT2,0.08025668
ACKR3,LDB3,0.10148671
ACKR3,LIF,0.07847439
ACKR3,NAIP,0.22129466
ACKR3,NEO1,0.1260778
ACKR3,NIPAL4,0.11751387
ACKR3,NIPAL4,0.09907827
ACKR3,NUDT14,0.0921589
ACKR3,NUDT6,0.17756414
ACKR3,P2RX2,0.1260778
ACKR3,PDK1,0.08595599
ACKR3,PLEKHA2,0.1260778
ACKR3,PMEPA1,0.08254276
ACKR3,PMEPA1,0.08025668
ACKR3,RAB3A,0.14971969
ACKR3,RCHY1,0.09219639
ACKR3,RELL2,0.09219639
ACKR3,RNF34,0.09219639
ACKR3,RRNAD1,0.12684889
ACKR3,SH3GLB2,0.15085087
ACKR3,SHANK2,0.22563548
ACKR3,SHPRH,0.1375739
ACKR3,SHTN1,0.16727492
ACKR3,SMYD4,0.09600695
ACKR3,SNAPC4,0.18778519
ACKR3,SNAPC4,0.14197354
ACKR3,SPEN,0.12252463
ACKR3,SRBD1,0.12217771
ACKR3,SRC,0.12923053
ACKR3,SUSD6,0.14971969
ACKR3,TACC2,0.1260778
ACKR3,TMEM2,0.10344802
ACKR3,TPD52,0.09219639
ACKR3,TRUB1,0.18778519
ACKR3,TSC22D1,0.18293891
ACKR3,VSTM1,0.14197354
ACKR3,VWA5A,0.09057609
ACKR3,XPO1,0.12183497
ACKR3,ZFYVE27,0.1375739
ACKR3,ZNF33A,0.09057609
ACKR3,ZNF436,0.09907827
ACKR3,ZNF469,0.10148671
ACKR3,ZNF560,0.15085087
ACKR3,ZNF71,0.1043187
ACSS3,ABCB8,0.08025668
ACSS3,ABHD17C,0.2541504
ACSS3,ACTBL2,0.12514037
ACSS3,ADAMTSL1,0.1375739
ACSS3,AKAP1,0.12252463
ACSS3,AMOTL2,0.12866719
ACSS3,AMT,0.2061494
ACSS3,AMT,0.1260778
ACSS3,ANKRD36B,0.20199846
ACSS3,ANKRD44,0.12492348
ACSS3,APOL3,0.1191461
ACSS3,BRF1,0.0921589
ACSS3,BTG2,0.12252463
ACSS3,C9orf72,0.09219639
ACSS3,CCNJL,0.15795847
ACSS3,CDC20B,0.16873057
ACSS3,COL7A1,0.0921589
ACSS3,COLCA1,0.16727492
ACSS3,CORO1A,0.09219639
ACSS3,CRLS1,0.14971969
ACSS3,CSPP1,0.12217771
ACSS3,CTXN1,0.12217771
ACSS3,CXCR1,0.13817238
ACSS3,DCDC2,0.08815181
ACSS3,DRD3,0.15085087
ACSS3,DUSP2,0.09219639
ACSS3,DUSP6,0.14971969
ACSS3,EPAS1,0.19670927
ACSS3,EPHB1,0.1375739
ACSS3,EPM2AIP1,0.08815181
ACSS3,EQTN,0.17756414
ACSS3,ERBB3,0.19670927
ACSS3,FER,0.19670927
ACSS3,FZD7,0.12514037
ACSS3,GCNT1,0.1375739
ACSS3,GLUD1,0.10450354
ACSS3,GMFG,0.08590221
ACSS3,GOLGA7B,0.13790726
ACSS3,HIVEP3,0.08595599
ACSS3,HOXC6,0.17084997
ACSS3,IP6K1,0.0921589
ACSS3,IPPK,0.18778519
ACSS3,KIAA0930,0.09600695
ACSS3,KIFC3,0.2541504
ACSS3,KLHL26,0.08815181
ACSS3,KMT2D,0.09600695
ACSS3,KRTAP12-2,0.07847439
ACSS3,LCMT2,0.18778519
ACSS3,LDB3,0.19680787
ACSS3,LIF,0.12514037
ACSS3,MAFG,0.0921589
ACSS3,MTG2,0.19670927
ACSS3,NIPAL4,0.12217771
ACSS3,NIPAL4,0.12866719
ACSS3,NNT,0.15795847
ACSS3,NUDT6,0.08590221
ACSS3,PARP2,0.17084997
ACSS3,PIGA,0.11041635
ACSS3,PLEKHA2,0.08254526
ACSS3,PMM2,0.22563548
ACSS3,RCHY1,0.14197354
ACSS3,RELL2,0.1191461
ACSS3,RND2,0.1043187
ACSS3,RNF34,0.14197354
ACSS3,RRNAD1,0.19670927
ACSS3,SH3GLB2,0.07847439
ACSS3,SHPRH,0.07847439
ACSS3,SIX1,0.09219639
ACSS3,SIX5,0.09219639
ACSS3,SLC15A1,0.11751387
ACSS3,SLC30A1,0.08254526
ACSS3,SNAPC4,0.08254276
ACSS3,SPEN,0.16727492
ACSS3,SRC,0.09219639
ACSS3,STAG3,0.0921589
ACSS3,SYP,0.14574834
ACSS3,TACC2,0.09600695
ACSS3,TCN2,0.15795847
ACSS3,TLR4,0.11751387
ACSS3,TLR4,0.14574834
ACSS3,TMEM2,0.1375739
ACSS3,TMEM25,0.14197354
ACSS3,TPD52,0.14197354
ACSS3,TRPS1,0.17756414
ACSS3,TXNIP,0.21582629
ACSS3,VSTM1,0.08254276
ACSS3,WBSCR17,0.12217771
ACSS3,XPO1,0.0921589
ACSS3,ZFPM1,0.1375739
ACSS3,ZFYVE27,0.13817238
ACSS3,ZNF436,0.08815181
ACSS3,ZNF512,0.1260778
ACSS3,ZNF516,0.09057609
ACSS3,ZNF71,0.2061494
ACTBL2,ABCA5,0.09907827
ACTBL2,ABCC8,0.07994476
ACTBL2,ABCD4,0.10344802
ACTBL2,ABHD17C,0.12514037
ACTBL2,ACSS3,0.12514037
ACTBL2,ADAMTSL1,0.19670927
ACTBL2,AKAP1,0.23486881
ACTBL2,AMT,0.0921589
ACTBL2,AMT,0.20199846
ACTBL2,ANKRD36B,0.12183497
ACTBL2,AP3B2,0.12514037
