Interactie,Interactors,MI
ABCB8,HLA-G,0.07994476
ABCB8,HOXB13,0.08254276
ABCB8,INMT,0.22563548
ABCB8,IPPK,0.08815181
ABCB8,KCNJ5,0.08595599
ABCB8,KCNS3,0.17756414
ABCB8,KDM5A,0.1375739
ABCB8,KIFC3,0.1043187
ABCB8,KLF11,0.14574834
ABCB8,KLHL26,0.14574834
ABCB8,KMT2D,0.16727492
ABCB8,KRTAP12-2,0.12684889
ABCB8,LIF,0.12684889
ABCB8,MYO10,0.10450354
ABCB8,PLEKHA6,0.14197354
ABCB8,PMEPA1,0.20199846
ABCB8,PPM1E,0.12866719
ABCB8,SAV1,0.11751387
ABCB8,SERPINE1,0.08590221
ABCB8,SH3GLB2,0.12492348
ABCB8,SHPRH,0.10344802
ABCB8,SIX5,0.11751387
ABCB8,SLC30A1,0.07847439
ABCB8,SMYD4,0.12252463
ABCB8,SNAPC4,0.12252463
ABCB8,SNAPC4,0.12514037
ABCB8,SRC,0.14971969
ABCB8,STAG3,0.12217771
ABCB8,SUSD6,0.15085087
ABCB8,SYP,0.17084997
ABCB8,TMEM170B,0.1375739
ABCB8,TMEM25,0.19670927
ABCB8,TPD52,0.11751387
ABCB8,TRIM10,0.14197354
ABCB8,TSC22D1,0.08815181
ABCB8,WBSCR17,0.09219639
ABCB8,ZFPM1,0.17084997
ABCB8,ZNF385A,0.07847439
ABCB8,ZNF436,0.09219639
ABCB8,ZNF496,0.1191461
ABCB8,ZNF516,0.1260778
ABCB8,ZNF560,0.14197354
ABCC8,ABCA5,0.22129466
ABCC8,ABCD4,0.17084997
ABCC8,ABHD17C,0.21582629
ABCC8,ACSS3,0.18778519
ABCC8,ACTBL2,0.10450354
ABCC8,ACVR2B,0.07994476
ABCC8,AFDN,0.11041635
ABCC8,AKAP1,0.10450354
ABCC8,AKT1S1,0.08254526
ABCC8,AMT,0.22563548
ABCC8,APPL1,0.22129466
ABCC8,ARMC8,0.12252463
ABCC8,ASB8,0.11041635
ABCC8,ATN1,0.19670927
ABCC8,BACE1,0.12866719
ABCC8,BTG2,0.15795847
ABCC8,C9orf72,0.12217771
ABCC8,CAMK2A,0.13790726
ABCC8,CASTOR2,0.20199846
ABCC8,CCDC90B,0.15085087
ABCC8,CD28,0.18293891
ABCC8,CDC20B,0.14574834
ABCC8,CLEC5A,0.20199846
ABCC8,CMTM4,0.0921589
ABCC8,COL3A1,0.15085087
ABCC8,CORO1A,0.08254276
ABCC8,CRLS1,0.11751387
ABCC8,CTXN1,0.0921589
ABCC8,CX3CL1,0.16727492
ABCC8,CYFIP2,0.07994476
ABCC8,DCDC2,0.14197354
ABCC8,DENND2D,0.17756414
ABCC8,DRD3,0.20199846
ABCC8,DSCC1,0.10450354
ABCC8,DUSP3,0.17084997
ABCC8,DUSP6,0.14574834
ABCC8,EDAR,0.12514037
ABCC8,ENPP3,0.09907827
ABCC8,EPAS1,0.22563548
ABCC8,EPB41L3,0.16873057
ABCC8,EPM2AIP1,0.12252463
ABCC8,EQTN,0.12252463
ABCC8,FAM161B,0.19670927
ABCC8,GCNT1,0.0921589
ABCC8,GLUD1,0.17084997
ABCC8,GOLGA7B,0.16727492
ABCC8,HIVEP3,0.14971969
ABCC8,HYOU1,0.12357774
ABCC8,ICAM4,0.09057609
ABCC8,ID1,0.12492348
ABCC8,INPP5D,0.2541504
ABCC8,IP6K1,0.22129466
ABCC8,KCTD15,0.12217771
ABCC8,KDM4B,0.12866719
ABCC8,KIAA0586,0.20199846
ABCC8,KIF2C,0.07847439
ABCC8,KLHL26,0.10450354
ABCC8,KMT2D,0.08254276
ABCC8,KRTAP12-2,0.09057609
ABCC8,LIF,0.09057609
ABCC8,MAFG,0.23486881
ABCC8,MYO10,0.15085087
ABCC8,NIPAL4,0.12183497
ABCC8,NNT,0.17084997
ABCC8,NUDT14,0.1375739
ABCC8,NUDT6,0.14971969
ABCC8,P2RX2,0.22129466
ABCC8,PDK1,0.17084997
ABCC8,PMEPA1,0.21582629
ABCC8,PSPC1,0.1375739
ABCC8,PXDC1,0.11041635
ABCC8,RCHY1,0.16727492
ABCC8,RELL2,0.12492348
ABCC8,RESP18,0.20199846
ABCC8,RNF34,0.12923053
ABCC8,SAV1,0.14971969
ABCC8,SCARA5,0.09907827
ABCC8,SECTM1,0.14971969
ABCC8,SHANK2,0.15085087
ABCC8,SHTN1,0.17084997
ABCC8,SIX5,0.14971969
ABCC8,SLC30A1,0.11751387
ABCC8,SLC34A1,0.19670927
ABCC8,SMCO4,0.0921589
ABCC8,SMYD4,0.14197354
ABCC8,SNAPC4,0.14197354
ABCC8,SNAPC4,0.12183497
ABCC8,SORBS1,0.23486881
ABCC8,SORBS1,0.1375739
ABCC8,SPEN,0.20199846
ABCC8,TACC2,0.2061494
ABCC8,TMEM2,0.22563548
ABCC8,TMEM53,0.12492348
ABCC8,TNC,0.12923053
ABCC8,TRPS1,0.23486881
ABCC8,TRUB1,0.11751387
ABCC8,TSC22D1,0.1260778
ABCC8,TUBGCP3,0.08254276
ABCC8,VSTM1,0.15085087
ABCC8,VWA5A,0.12514037
ABCC8,WDR62,0.07847439
ABCC8,WIZ,0.12217771
ABCC8,XPO1,0.23486881
ABCC8,ZFYVE27,0.09600695
ABCC8,ZNF181,0.14574834
ABCC8,ZNF260,0.23486881
ABCC8,ZNF385A,0.19670927
ABCC8,ZNF469,0.14971969
ABCC8,ZNF516,0.12923053
ABCD4,ABCA5,0.22563548
ABCD4,ABCB8,0.10148671
ABCD4,ABCC8,0.17084997
ABCD4,ABHD17C,0.1260778
ABCD4,ACKR3,0.07847439
ABCD4,ACSS3,0.08595599
ABCD4,ACTBL2,0.11751387
ABCD4,AKAP1,0.18293891
ABCD4,AKAP12,0.15085087
ABCD4,AMT,0.14971969
ABCD4,ANKRD36B,0.08254276
ABCD4,APBB2,0.15085087
ABCD4,APPL1,0.22563548
ABCD4,ARMC8,0.14197354
ABCD4,ASB8,0.12217771
ABCD4,ATN1,0.12357774
ABCD4,CASTOR2,0.2061494
ABCD4,CBX6,0.12684889
ABCD4,CCDC90B,0.23486881
ABCD4,CCNJL,0.08815181
ABCD4,CD28,0.17756414
ABCD4,CD8A,0.13790726
ABCD4,CDC20B,0.16727492
ABCD4,CLEC5A,0.2061494
ABCD4,CMTM4,0.0921589
ABCD4,COLCA1,0.10344802
ABCD4,CORO1A,0.08254276
ABCD4,CPEB3,0.12923053
ABCD4,CRLS1,0.17756414
ABCD4,CTXN1,0.17084997
ABCD4,DCDC2,0.23486881
ABCD4,DENND2D,0.10344802
ABCD4,DRD3,0.19670927
ABCD4,DUSP3,0.0921589
ABCD4,DUSP6,0.18778519
ABCD4,EDAR,0.20199846
ABCD4,EDC4,0.08590221
ABCD4,EPAS1,0.11041635
ABCD4,EPB41L3,0.1043187
ABCD4,EPM2AIP1,0.14197354
ABCD4,EQTN,0.14197354
ABCD4,ETF1,0.08590221
ABCD4,FAM161B,0.12514037
ABCD4,FER,0.0921589
ABCD4,FZD7,0.11751387
ABCD4,GCNT1,0.0921589
ABCD4,GLUD1,0.0921589
ABCD4,HIVEP3,0.12217771
ABCD4,HLA-G,0.13817238
ABCD4,HOXC6,0.09219639
ABCD4,HYOU1,0.1375739
ABCD4,ID1,0.12252463
ABCD4,INMT,0.10576755
ABCD4,INPP5D,0.17084997
ABCD4,IP6K1,0.22563548
ABCD4,JAZF1,0.08815181
ABCD4,KCNJ5,0.12866719
ABCD4,KCNS3,0.14197354
ABCD4,KIAA0586,0.19670927
ABCD4,KLF11,0.10344802
ABCD4,KLHL26,0.18293891
ABCD4,KMT2D,0.08025668
ABCD4,KRTAP12-2,0.2061494
ABCD4,LCMT2,0.09219639
ABCD4,LIF,0.2061494
ABCD4,MAFG,0.14574834
ABCD4,MYO10,0.23486881
ABCD4,NNT,0.17084997
ABCD4,NUDT14,0.19670927
ABCD4,NUDT6,0.12217771
ABCD4,P2RX2,0.22563548
ABCD4,PDK1,0.0921589
ABCD4,PIGA,0.09057609
ABCD4,PLEKHA2,0.08590221
ABCD4,PLEKHA6,0.15085087
ABCD4,PMEPA1,0.1260778
ABCD4,PMEPA1,0.1260778
ABCD4,PRICKLE2,0.0921589
ABCD4,PSPC1,0.12684889
ABCD4,PXDC1,0.12217771
ABCD4,RELL2,0.12252463
ABCD4,RESP18,0.2061494
ABCD4,RNF34,0.09600695
ABCD4,SAV1,0.22129466
ABCD4,SECTM1,0.12217771
ABCD4,SH3GLB2,0.17756414
ABCD4,SHANK2,0.15085087
ABCD4,SHPRH,0.14574834
ABCD4,SHTN1,0.0921589
ABCD4,SIX5,0.22129466
ABCD4,SLC15A1,0.12866719
ABCD4,SLC30A1,0.17756414
ABCD4,SLC34A1,0.12514037
ABCD4,SMYD4,0.23486881
ABCD4,SNAPC4,0.23486881
ABCD4,SNAPC4,0.21582629
ABCD4,SORBS1,0.15085087
ABCD4,SORBS1,0.19670927
ABCD4,SPEN,0.19670927
ABCD4,SRBD1,0.08595599
ABCD4,SRC,0.10450354
ABCD4,SYP,0.12183497
ABCD4,TACC2,0.08254526
ABCD4,TMEM2,0.11041635
ABCD4,TMEM25,0.1043187
ABCD4,TMEM53,0.08025668
ABCD4,TNC,0.09600695
ABCD4,TRIM10,0.17756414
ABCD4,TRPS1,0.14574834
ABCD4,TRUB1,0.10576755
ABCD4,TSC22D1,0.13817238
ABCD4,VSTM1,0.16727492
ABCD4,VWA5A,0.09057609
ABCD4,WBSCR17,0.13790726
ABCD4,XPO1,0.14574834
ABCD4,ZFYVE27,0.15795847
ABCD4,ZNF181,0.14197354
ABCD4,ZNF260,0.15085087
ABCD4,ZNF385A,0.09219639
ABCD4,ZNF469,0.12217771
ABCD4,ZNF496,0.08815181
ABCD4,ZNF516,0.20199846
ABCD4,ZNF560,0.15085087
ABHD17C,ABCA5,0.18293891
ABHD17C,ABCC8,0.21582629
ABHD17C,ABCD4,0.1260778
ABHD17C,ACSS3,0.17756414
ABHD17C,ACTBL2,0.14971969
ABHD17C,AKAP1,0.12252463
ABHD17C,AMT,0.17756414
ABHD17C,ANKRD44,0.07847439
ABHD17C,APPL1,0.18293891
ABHD17C,ARMC8,0.10450354
ABHD17C,ATN1,0.2061494
ABHD17C,BACE1,0.16727492
ABHD17C,BTG2,0.13817238
ABHD17C,CAMK2A,0.1191461
ABHD17C,CASTOR2,0.20199846
ABHD17C,CBX6,0.08025668
ABHD17C,CCDC90B,0.14574834
ABHD17C,CD28,0.22129466
ABHD17C,CD8A,0.09057609
ABHD17C,CDC20B,0.15085087
ABHD17C,CLEC5A,0.20199846
ABHD17C,COL3A1,0.14197354
ABHD17C,CRLS1,0.14197354
ABHD17C,CX3CL1,0.12866719
ABHD17C,CXCR1,0.07847439
ABHD17C,DCDC2,0.11751387
ABHD17C,DENND2D,0.22563548
ABHD17C,DRD3,0.20199846
ABHD17C,DSCC1,0.12252463
ABHD17C,DUSP2,0.08815181
ABHD17C,DUSP3,0.12183497
ABHD17C,DUSP6,0.15085087
ABHD17C,EDAR,0.10148671
ABHD17C,ENPP3,0.08595599
ABHD17C,EPAS1,0.17756414
ABHD17C,EPB41L3,0.19670927
ABHD17C,EPM2AIP1,0.10450354
ABHD17C,EQTN,0.10450354
ABHD17C,FAM161B,0.16873057
ABHD17C,FAM170A,0.08025668
ABHD17C,GLUD1,0.12183497
ABHD17C,GOLGA7B,0.16727492
ABHD17C,HES1,0.08254276
ABHD17C,HIVEP3,0.10450354
ABHD17C,HYOU1,0.1043187
ABHD17C,ICAM4,0.09057609
ABHD17C,ID1,0.10344802
ABHD17C,INPP5D,0.21582629
ABHD17C,IP6K1,0.18293891
ABHD17C,KDM4B,0.16727492
ABHD17C,KIAA0586,0.20199846
ABHD17C,KLHL26,0.12252463
ABHD17C,MAFG,0.23486881
ABHD17C,MYO10,0.14574834
ABHD17C,NIPAL4,0.17084997
ABHD17C,NNT,0.12183497
ABHD17C,NUDT14,0.12183497
ABHD17C,NUDT6,0.10450354
ABHD17C,P2RX2,0.18293891
ABHD17C,PDK1,0.12183497
ABHD17C,PMEPA1,0.2541504
ABHD17C,PMM2,0.07847439
ABHD17C,PSPC1,0.1260778
ABHD17C,RAB3A,0.11041635
ABHD17C,RCHY1,0.16727492
ABHD17C,RELL2,0.10344802
ABHD17C,RESP18,0.20199846
ABHD17C,RNF34,0.12514037
ABHD17C,SAV1,0.10450354
ABHD17C,SCARA5,0.08595599
ABHD17C,SECTM1,0.10450354
ABHD17C,SHANK2,0.14197354
ABHD17C,SHTN1,0.12183497
ABHD17C,SIX5,0.10450354
ABHD17C,SLC15A1,0.08590221
ABHD17C,SLC30A1,0.14197354
ABHD17C,SLC34A1,0.16873057
ABHD17C,SMYD4,0.11751387
ABHD17C,SNAPC4,0.11751387
ABHD17C,SNAPC4,0.1375739
ABHD17C,SORBS1,0.23486881
ABHD17C,SORBS1,0.12183497
ABHD17C,SPEN,0.20199846
ABHD17C,SRBD1,0.07994476
ABHD17C,SUSD6,0.08025668
ABHD17C,TACC2,0.19670927
ABHD17C,TMEM170B,0.08815181
ABHD17C,TMEM2,0.17756414
ABHD17C,TMEM53,0.10344802
ABHD17C,TNC,0.12514037
ABHD17C,TPD52,0.08595599
ABHD17C,TRIM10,0.08590221
ABHD17C,TRPS1,0.23486881
ABHD17C,TRUB1,0.14574834
ABHD17C,TSC22D1,0.17084997
ABHD17C,VSTM1,0.14574834
ABHD17C,VWA5A,0.12923053
ABHD17C,WBSCR17,0.09057609
ABHD17C,XPO1,0.23486881
ABHD17C,ZFPM1,0.08595599
ABHD17C,ZFYVE27,0.09600695
ABHD17C,ZNF181,0.11751387
ABHD17C,ZNF260,0.23486881
ABHD17C,ZNF385A,0.16873057
ABHD17C,ZNF469,0.10450354
ABHD17C,ZNF516,0.12514037
ACKR3,A1CF,0.09219639
ACKR3,ABCA5,0.09219639
ACKR3,ABCD4,0.07847439
ACKR3,ACTBL2,0.08025668
ACKR3,ACVR2B,0.11041635
ACKR3,ADAMTSL1,0.08254526
ACKR3,AFDN,0.2061494
ACKR3,AKT1S1,0.17756414
ACKR3,AMT,0.19670927
ACKR3,ANKRD44,0.11751387
ACKR3,AP3B2,0.14574834
ACKR3,APPL1,0.09219639
ACKR3,B4GALT1,0.14197354
ACKR3,BCL7A,0.09057609
ACKR3,C9orf72,0.08254526
ACKR3,CASTOR2,0.09907827
ACKR3,CCDC90B,0.08254276
ACKR3,CCNJL,0.1043187
ACKR3,CD28,0.08815181
ACKR3,CDC20B,0.08815181
ACKR3,CLEC5A,0.09907827
ACKR3,CMTM4,0.23486881
ACKR3,COL3A1,0.15795847
ACKR3,CPEB3,0.08590221
ACKR3,CSPP1,0.11751387
ACKR3,CXCR1,0.12217771
ACKR3,CYFIP2,0.11041635
ACKR3,DRD3,0.08595599
ACKR3,DSCC1,0.16873057
ACKR3,DUSP2,0.16727492
ACKR3,DUSP3,0.16727492
ACKR3,DUSP6,0.07994476
ACKR3,EPAS1,0.09057609
ACKR3,EPHB1,0.0921589
ACKR3,ERBB3,0.12183497
ACKR3,F3,0.16727492
ACKR3,FAM170A,0.14971969
ACKR3,FANCD2,0.10450354
ACKR3,FER,0.15085087
ACKR3,FJX1,0.09057609
ACKR3,GCNT1,0.23486881
ACKR3,GLUD1,0.16727492
ACKR3,GMFG,0.08254526
ACKR3,HAUS5,0.08254526
ACKR3,HES1,0.12217771
ACKR3,HIVEP3,0.19670927
ACKR3,HLA-G,0.10576755
ACKR3,HOXC6,0.22129466
ACKR3,HYOU1,0.08254276
ACKR3,ID1,0.09907827
ACKR3,IP6K1,0.09219639
ACKR3,JAZF1,0.1043187
ACKR3,KCTD15,0.08254526
ACKR3,KDM5A,0.08254526
ACKR3,KIAA0586,0.08595599
ACKR3,KIFC3,0.2061494
ACKR3,KRTAP12-2,0.12252463
ACKR3,LCMT2,0.22129466
ACKR3,LDB3,0.1260778
ACKR3,LIF,0.12252463
ACKR3,MTG2,0.12492348
ACKR3,MYO10,0.08254276
ACKR3,NEO1,0.10450354
ACKR3,NIPAL4,0.14574834
ACKR3,NUDT14,0.08025668
ACKR3,NUDT6,0.19670927
ACKR3,P2RX2,0.09219639
ACKR3,PDK1,0.16727492
ACKR3,PIGA,0.12492348
ACKR3,PMM2,0.12217771
ACKR3,PRICKLE2,0.15085087
ACKR3,PSPC1,0.08254276
ACKR3,RELL2,0.09907827
ACKR3,RESP18,0.09907827
ACKR3,RND2,0.18778519
ACKR3,RNF34,0.18778519
ACKR3,RRNAD1,0.12183497
ACKR3,SECTM1,0.19670927
ACKR3,SH3GLB2,0.10148671
ACKR3,SHPRH,0.1260778
ACKR3,SHTN1,0.16727492
ACKR3,SLC15A1,0.1043187
ACKR3,SLC7A1,0.12923053
ACKR3,SMCO4,0.15085087
ACKR3,SORBS1,0.08254276
ACKR3,SORBS1,0.08025668
ACKR3,SPEN,0.08595599
ACKR3,SRBD1,0.17084997
ACKR3,SUSD6,0.08590221
ACKR3,TACC2,0.08590221
ACKR3,TLR4,0.21582629
ACKR3,TLR4,0.11751387
ACKR3,TMEM2,0.09057609
ACKR3,TNC,0.18778519
ACKR3,TPD52,0.12183497
ACKR3,TPP1,0.17084997
ACKR3,TRUB1,0.07847439
ACKR3,TUBGCP3,0.0921589
ACKR3,TXNIP,0.15085087
ACKR3,VSTM1,0.1375739
ACKR3,WIZ,0.08254526
ACKR3,ZFPM1,0.13790726
ACKR3,ZFYVE27,0.12492348
ACKR3,ZNF260,0.08254276
ACKR3,ZNF33A,0.1260778
ACKR3,ZNF469,0.19670927
ACKR3,ZNF512,0.09057609
ACKR3,ZNF71,0.09057609
ACSS3,ABCA5,0.1375739
ACSS3,ABCC8,0.18778519
ACSS3,ABCD4,0.08595599
ACSS3,ABHD17C,0.17756414
ACSS3,ADAMTSL1,0.07994476
ACSS3,AFDN,0.08254526
ACSS3,AKAP1,0.08254276
ACSS3,AKT1S1,0.11041635
ACSS3,AMT,0.15795847
ACSS3,ANKRD36B,0.0921589
ACSS3,ANKRD44,0.08815181
ACSS3,APPL1,0.1375739
ACSS3,ATN1,0.12866719
ACSS3,BACE1,0.16873057
ACSS3,BCL7A,0.12252463
ACSS3,BTG2,0.22563548
ACSS3,C9orf72,0.09600695
ACSS3,CAMK2A,0.16727492
ACSS3,CASTOR2,0.14197354
ACSS3,CBX6,0.08254276
ACSS3,CCDC90B,0.09219639
ACSS3,CD28,0.12183497
ACSS3,CDC20B,0.12514037
ACSS3,CLEC5A,0.14197354
ACSS3,COL3A1,0.1260778
ACSS3,COL7A1,0.12514037
ACSS3,COLCA1,0.08595599
ACSS3,CRLS1,0.08815181
ACSS3,CX3CL1,0.19680787
ACSS3,CXCR1,0.10148671
ACSS3,DCDC2,0.08815181
ACSS3,DENND2D,0.13790726
ACSS3,DRD3,0.11751387
ACSS3,DSCC1,0.1043187
ACSS3,DUSP2,0.08595599
ACSS3,DUSP3,0.14574834
ACSS3,ENPP3,0.12183497
ACSS3,EPAS1,0.19670927
ACSS3,EPB41L3,0.12866719
ACSS3,FAM161B,0.12866719
ACSS3,FAM170A,0.1043187
ACSS3,FANCD2,0.12357774
ACSS3,FJX1,0.12252463
ACSS3,GLUD1,0.14574834
