Interactie,Interactors,MI
ABCC8,CLEC5A,0.08254276
ABCC8,COL7A1,0.12357774
ABCC8,CSPP1,0.10148671
ABCC8,CYFIP2,0.19670927
ABCC8,DENND2D,0.0921589
ABCC8,EDAR,0.21582629
ABCC8,EPAS1,0.09600695
ABCC8,EPHB1,0.08254276
ABCC8,EPM2AIP1,0.1260778
ABCC8,EQTN,0.17756414
ABCC8,ERBB3,0.10450354
ABCC8,ETF1,0.12183497
ABCC8,FBXW2,0.07994476
ABCC8,GCNT1,0.09219639
ABCC8,GMFG,0.13790726
ABCC8,GOLGA7B,0.10576755
ABCC8,HLA-G,0.16727492
ABCC8,HYKK,0.12183497
ABCC8,HYOU1,0.22563548
ABCC8,ICAM4,0.15085087
ABCC8,IP6K1,0.09907827
ABCC8,IPPK,0.21582629
ABCC8,KCNJ5,0.17084997
ABCC8,KCTD15,0.16873057
ABCC8,KIAA0586,0.10450354
ABCC8,KIAA0930,0.08590221
ABCC8,KIF2C,0.08254526
ABCC8,KIFC3,0.12684889
ABCC8,KLHL26,0.12183497
ABCC8,KMT2D,0.1375739
ABCC8,KRTAP12-2,0.09057609
ABCC8,MAFG,0.1260778
ABCC8,MTG2,0.08254526
ABCC8,NUDT14,0.09219639
ABCC8,NUDT6,0.08254276
ABCC8,PMEPA1,0.13790726
ABCC8,PMM2,0.13817238
ABCC8,PRICKLE2,0.07994476
ABCC8,RAB3A,0.12252463
ABCC8,RELL2,0.12357774
ABCC8,RND2,0.07994476
ABCC8,RRNAD1,0.1375739
ABCC8,SCARA5,0.17756414
ABCC8,SECTM1,0.1260778
ABCC8,SHANK2,0.12252463
ABCC8,SHPRH,0.12866719
ABCC8,SIX1,0.16727492
ABCC8,SIX5,0.08254526
ABCC8,SLC30A1,0.12514037
ABCC8,SNAPC4,0.08025668
ABCC8,SRBD1,0.08254276
ABCC8,STAG3,0.12183497
ABCC8,SYP,0.15085087
ABCC8,TACC2,0.17756414
ABCC8,TCN2,0.12217771
ABCC8,TLR4,0.12923053
ABCC8,TMEM2,0.1191461
ABCC8,TMEM53,0.10148671
ABCC8,TPD52,0.1191461
ABCC8,TXNIP,0.08815181
ABCC8,WIZ,0.20199846
ABCC8,ZFPM1,0.08254526
ABCC8,ZFYVE27,0.16873057
ABCC8,ZNF33A,0.1260778
ABCC8,ZNF385A,0.11751387
ABCC8,ZNF496,0.11041635
ABCC8,ZNF516,0.11041635
ABCC8,ZNF71,0.1043187
ABCD4,A1CF,0.15795847
ABCD4,ABCC8,0.16873057
ABCD4,ADAMTSL1,0.12514037
ABCD4,ADM,0.08025668
ABCD4,AFDN,0.12357774
ABCD4,AKT1S1,0.16727492
ABCD4,ANKS1A,0.12866719
ABCD4,AP3B2,0.19670927
ABCD4,ARMC8,0.17756414
ABCD4,ASB8,0.1043187
ABCD4,BCL7A,0.14197354
ABCD4,BRF1,0.12183497
ABCD4,CAMK2A,0.12923053
ABCD4,CCDC90B,0.12183497
ABCD4,CD8A,0.08590221
ABCD4,CLEC5A,0.07994476
ABCD4,COL3A1,0.08590221
ABCD4,CORO1A,0.12514037
ABCD4,CPEB3,0.1043187
ABCD4,CSPP1,0.1375739
ABCD4,CTXN1,0.14197354
ABCD4,CX3CL1,0.12514037
ABCD4,CYFIP2,0.2061494
ABCD4,DCDC2,0.14971969
ABCD4,EDAR,0.19670927
ABCD4,EPAS1,0.07994476
ABCD4,EPHB1,0.10148671
ABCD4,EQTN,0.12866719
ABCD4,ERBB3,0.12492348
ABCD4,ETF1,0.12684889
ABCD4,F3,0.08815181
ABCD4,FER,0.08815181
ABCD4,GLUD1,0.12492348
ABCD4,GMFG,0.15795847
ABCD4,HLA-G,0.17756414
ABCD4,HOXB13,0.12514037
ABCD4,HOXC6,0.07994476
ABCD4,HYKK,0.08815181
ABCD4,HYOU1,0.12866719
ABCD4,ICAM4,0.14574834
ABCD4,IP6K1,0.11751387
ABCD4,IPPK,0.19670927
ABCD4,JAZF1,0.10450354
ABCD4,KCNJ5,0.1260778
ABCD4,KCTD15,0.2541504
ABCD4,KLHL26,0.09057609
ABCD4,KMT2D,0.20199846
ABCD4,KRTAP12-2,0.09600695
ABCD4,NEO1,0.07994476
ABCD4,NNT,0.10576755
ABCD4,PARP2,0.08815181
ABCD4,PLEKHA2,0.10576755
ABCD4,PMEPA1,0.2061494
ABCD4,PMM2,0.16873057
ABCD4,PPM1E,0.09600695
ABCD4,PRICKLE2,0.09600695
ABCD4,PXDC1,0.09057609
ABCD4,RAB3A,0.11751387
ABCD4,RND2,0.09600695
ABCD4,RNF34,0.12357774
ABCD4,RRNAD1,0.10148671
ABCD4,SAV1,0.12492348
ABCD4,SCARA5,0.12866719
ABCD4,SECTM1,0.12514037
ABCD4,SHPRH,0.18778519
ABCD4,SIX1,0.17756414
ABCD4,SIX5,0.08254526
ABCD4,SLC34A1,0.08815181
ABCD4,SMCO4,0.10450354
ABCD4,SRBD1,0.10148671
ABCD4,STAG3,0.09057609
ABCD4,SUSD6,0.08254276
ABCD4,SYP,0.12492348
ABCD4,TACC2,0.22563548
ABCD4,TLR4,0.12357774
ABCD4,TLR4,0.08025668
ABCD4,TMEM2,0.19670927
ABCD4,TMEM53,0.1375739
ABCD4,TNC,0.10344802
ABCD4,TPD52,0.19670927
ABCD4,TSC22D1,0.12684889
ABCD4,TXNIP,0.1375739
ABCD4,WIZ,0.12183497
ABCD4,ZFYVE27,0.13817238
ABCD4,ZNF181,0.09219639
ABCD4,ZNF33A,0.09219639
ABCD4,ZNF385A,0.09907827
ABCD4,ZNF469,0.12217771
ABCD4,ZNF512,0.12514037
ABCD4,ZNF560,0.1043187
ABCD4,ZNF71,0.12514037
ABHD17C,ABCA5,0.2061494
ABHD17C,ACSS3,0.14197354
ABHD17C,ACTBL2,0.10450354
ABHD17C,ADM,0.08590221
ABHD17C,AKAP12,0.17084997
ABHD17C,AMT,0.08590221
ABHD17C,ANKRD36B,0.10450354
ABHD17C,APPL1,0.22563548
ABHD17C,ATN1,0.15085087
ABHD17C,B4GALT1,0.12183497
ABHD17C,BACE1,0.10450354
ABHD17C,C9orf72,0.07994476
ABHD17C,CASTOR2,0.12514037
ABHD17C,CBX6,0.09907827
ABHD17C,CCDC90B,0.0921589
ABHD17C,CCNJL,0.09600695
ABHD17C,CD28,0.15795847
ABHD17C,CD8A,0.08254526
ABHD17C,CDC20B,0.1375739
ABHD17C,CLEC5A,0.17756414
ABHD17C,CMTM4,0.14574834
ABHD17C,COL3A1,0.12492348
ABHD17C,CPEB3,0.09057609
ABHD17C,CX3CL1,0.12183497
ABHD17C,CXCR1,0.1191461
ABHD17C,DENND2D,0.08815181
ABHD17C,DRD3,0.08815181
ABHD17C,DSCC1,0.12514037
ABHD17C,DUSP3,0.1375739
ABHD17C,DUSP6,0.16873057
ABHD17C,EDC4,0.19670927
ABHD17C,ENPP3,0.21582629
ABHD17C,EPB41L3,0.1375739
ABHD17C,EPHB1,0.17084997
ABHD17C,EPM2AIP1,0.1375739
ABHD17C,F3,0.1260778
ABHD17C,FBXW2,0.12492348
ABHD17C,FJX1,0.12923053
ABHD17C,GCNT1,0.11041635
ABHD17C,HIVEP3,0.18778519
ABHD17C,ICAM4,0.08254526
ABHD17C,INMT,0.0921589
ABHD17C,INPP5D,0.1375739
ABHD17C,IP6K1,0.14971969
ABHD17C,KCNJ5,0.08595599
ABHD17C,KCNS3,0.22129466
ABHD17C,KDM5A,0.18778519
ABHD17C,KIAA0586,0.08254276
ABHD17C,KIFC3,0.08025668
ABHD17C,KLF11,0.14574834
ABHD17C,KLHL26,0.09907827
ABHD17C,KRTAP12-2,0.16727492
ABHD17C,LCMT2,0.07994476
ABHD17C,LDB3,0.20199846
ABHD17C,NEO1,0.16727492
ABHD17C,NIPAL4,0.13817238
ABHD17C,NNT,0.12217771
ABHD17C,NUDT14,0.11041635
ABHD17C,NUDT6,0.17084997
ABHD17C,P2RX2,0.12492348
ABHD17C,PDK1,0.2541504
ABHD17C,PLEKHA2,0.12217771
ABHD17C,PLEKHA6,0.15085087
ABHD17C,PMEPA1,0.09600695
ABHD17C,PPM1E,0.09219639
ABHD17C,PRICKLE2,0.1043187
ABHD17C,PSPC1,0.09600695
ABHD17C,RCHY1,0.22563548
ABHD17C,RESP18,0.08815181
ABHD17C,RND2,0.1043187
ABHD17C,SIX5,0.15085087
ABHD17C,SLC30A1,0.08815181
ABHD17C,SLC34A1,0.1260778
ABHD17C,SMCO4,0.15085087
ABHD17C,SNAPC4,0.19680787
ABHD17C,SNAPC4,0.17756414
ABHD17C,SORBS1,0.14574834
ABHD17C,SRBD1,0.17084997
ABHD17C,STAG3,0.09907827
ABHD17C,SUSD6,0.1260778
ABHD17C,TLR4,0.09600695
ABHD17C,TMEM170B,0.19670927
ABHD17C,TMEM25,0.12252463
ABHD17C,TPD52,0.17084997
ABHD17C,TRIM10,0.0921589
ABHD17C,TRPS1,0.2541504
ABHD17C,TRUB1,0.18778519
ABHD17C,TSC22D1,0.09057609
ABHD17C,TUBGCP3,0.09600695
ABHD17C,TXNIP,0.12514037
ABHD17C,VSTM1,0.0921589
ABHD17C,VWA5A,0.07847439
ABHD17C,WBSCR17,0.07847439
ABHD17C,WDR62,0.18778519
ABHD17C,XPO1,0.12252463
ABHD17C,ZNF436,0.1260778
ABHD17C,ZNF496,0.09219639
ACKR3,ABCA5,0.1260778
ACKR3,ACSS3,0.10450354
ACKR3,ACVR2B,0.1260778
ACKR3,ADM,0.09600695
ACKR3,AFDN,0.11041635
ACKR3,AMT,0.17756414
ACKR3,AMT,0.23486881
ACKR3,ANKRD44,0.08595599
ACKR3,APPL1,0.11751387
ACKR3,ASB8,0.09057609
ACKR3,B4GALT1,0.10148671
ACKR3,BRF1,0.09219639
ACKR3,CBX6,0.11751387
ACKR3,CCNJL,0.12514037
ACKR3,CD28,0.20199846
ACKR3,CD8A,0.12492348
ACKR3,CD8A,0.12684889
ACKR3,CDC20B,0.12514037
ACKR3,CMTM4,0.12252463
ACKR3,COL7A1,0.08815181
ACKR3,COLCA1,0.2541504
ACKR3,CPEB3,0.07847439
ACKR3,CRLS1,0.14574834
ACKR3,CSPP1,0.1375739
ACKR3,CXCR1,0.17084997
ACKR3,DENND2D,0.1043187
ACKR3,DSCC1,0.08025668
ACKR3,DUSP2,0.19670927
ACKR3,DUSP6,0.09600695
ACKR3,EPAS1,0.13790726
ACKR3,EPB41L3,0.12514037
ACKR3,EPM2AIP1,0.12514037
ACKR3,EPM2AIP1,0.08815181
ACKR3,ERBB3,0.08590221
ACKR3,ETF1,0.15795847
ACKR3,FAM161B,0.14574834
ACKR3,FANCD2,0.08025668
ACKR3,FZD7,0.08025668
ACKR3,GLUD1,0.0921589
ACKR3,HES1,0.07994476
ACKR3,HIVEP3,0.08590221
ACKR3,HOXC6,0.12217771
ACKR3,HYKK,0.19670927
ACKR3,KDM5A,0.08590221
ACKR3,KIAA0930,0.23486881
ACKR3,KLF11,0.12252463
ACKR3,KMT2D,0.08815181
ACKR3,LCMT2,0.1260778
ACKR3,LIF,0.11041635
ACKR3,MAFG,0.08815181
ACKR3,MYO10,0.08595599
ACKR3,NEO1,0.15085087
ACKR3,NIPAL4,0.20199846
ACKR3,NUDT6,0.10148671
ACKR3,P2RX2,0.07847439
ACKR3,PPM1E,0.1043187
ACKR3,PRICKLE2,0.08254276
ACKR3,RAB3A,0.14197354
ACKR3,RELL2,0.08815181
ACKR3,RND2,0.08254276
ACKR3,RNF34,0.11041635
ACKR3,RRNAD1,0.19670927
ACKR3,SAV1,0.0921589
ACKR3,SECTM1,0.16873057
ACKR3,SHANK2,0.08590221
ACKR3,SLC30A1,0.1375739
ACKR3,SLC7A1,0.12357774
ACKR3,SMYD4,0.19680787
ACKR3,SNAPC4,0.12183497
ACKR3,SNAPC4,0.11751387
ACKR3,SORBS1,0.1260778
ACKR3,SRC,0.08025668
ACKR3,SYP,0.12866719
ACKR3,TCN2,0.17756414
ACKR3,TLR4,0.12923053
ACKR3,TMEM170B,0.1260778
ACKR3,TMEM53,0.1375739
ACKR3,TNC,0.09219639
ACKR3,TRIM10,0.1043187
ACKR3,TRUB1,0.08590221
ACKR3,TUBGCP3,0.12514037
ACKR3,VWA5A,0.10344802
ACKR3,WBSCR17,0.10344802
ACKR3,WDR62,0.08590221
ACKR3,WIZ,0.13790726
ACKR3,ZNF181,0.10450354
ACKR3,ZNF33A,0.13817238
ACKR3,ZNF385A,0.16727492
ACKR3,ZNF436,0.12514037
ACSS3,ABCA5,0.12217771
ACSS3,ABCB8,0.08254276
ACSS3,ABHD17C,0.14197354
ACSS3,ACKR3,0.10450354
ACSS3,ACTBL2,0.2061494
ACSS3,ACVR2B,0.12492348
ACSS3,AKAP1,0.13817238
ACSS3,AKAP12,0.12492348
ACSS3,AMT,0.12357774
ACSS3,AMT,0.12923053
ACSS3,ANKRD36B,0.1043187
ACSS3,AP3B2,0.07847439
ACSS3,APPL1,0.09057609
ACSS3,ATN1,0.1043187
ACSS3,B4GALT1,0.23486881
ACSS3,BCL7A,0.09219639
ACSS3,BTG2,0.07994476
ACSS3,CAMK2A,0.08815181
ACSS3,CBX6,0.19670927
ACSS3,CD28,0.15085087
ACSS3,CDC20B,0.23486881
ACSS3,CLEC5A,0.09600695
ACSS3,COL7A1,0.12866719
ACSS3,COLCA1,0.10450354
ACSS3,CXCR1,0.11751387
ACSS3,DENND2D,0.18778519
ACSS3,DSCC1,0.12492348
ACSS3,DUSP3,0.14574834
ACSS3,DUSP6,0.08590221
ACSS3,EDAR,0.07847439
ACSS3,ENPP3,0.15085087
ACSS3,EPB41L3,0.23486881
ACSS3,EPM2AIP1,0.23486881
ACSS3,EPM2AIP1,0.16727492
ACSS3,EQTN,0.09600695
ACSS3,F3,0.15085087
ACSS3,FAM161B,0.1043187
ACSS3,FANCD2,0.13790726
ACSS3,FJX1,0.10576755
ACSS3,GOLGA7B,0.09057609
ACSS3,HAUS5,0.08815181
ACSS3,HES1,0.12866719
ACSS3,HES1,0.13817238
ACSS3,HLA-G,0.0921589
ACSS3,HYKK,0.15085087
ACSS3,HYOU1,0.09600695
ACSS3,INMT,0.08025668
ACSS3,IPPK,0.07847439
ACSS3,KCNS3,0.12514037
ACSS3,KIAA0930,0.12514037
ACSS3,KIF2C,0.12866719
ACSS3,KLHL26,0.08025668
ACSS3,LDB3,0.10450354
ACSS3,MAFG,0.16727492
ACSS3,MTG2,0.12866719
ACSS3,NEO1,0.09600695
ACSS3,NIPAL4,0.14197354
ACSS3,P2RX2,0.19670927
ACSS3,PDK1,0.14197354
ACSS3,PLEKHA6,0.1043187
ACSS3,RCHY1,0.1375739
ACSS3,RELL2,0.12866719
ACSS3,SCARA5,0.09600695
ACSS3,SERPINE1,0.1191461
ACSS3,SHTN1,0.08254276
ACSS3,SIX1,0.0921589
ACSS3,SIX5,0.10148671
ACSS3,SLC15A1,0.09219639
ACSS3,SLC30A1,0.17756414
ACSS3,SLC34A1,0.15085087
ACSS3,SMCO4,0.0921589
ACSS3,SNAPC4,0.08590221
ACSS3,SNAPC4,0.20199846
ACSS3,SORBS1,0.12492348
ACSS3,STAG3,0.08025668
ACSS3,TCN2,0.12357774
ACSS3,TMEM170B,0.22129466
ACSS3,TPD52,0.12492348
ACSS3,TRPS1,0.14197354
ACSS3,VSTM1,0.08025668
ACSS3,WIZ,0.11041635
ACSS3,XPO1,0.19670927
ACSS3,ZFPM1,0.12866719
ACSS3,ZNF181,0.12514037
ACSS3,ZNF33A,0.08595599
ACSS3,ZNF385A,0.08254526
ACSS3,ZNF516,0.15795847
ACTBL2,ABCC8,0.08595599
ACTBL2,ABHD17C,0.10450354
ACTBL2,ACSS3,0.2061494
ACTBL2,AKAP1,0.2061494
ACTBL2,AKAP12,0.11751387
ACTBL2,ANKRD36B,0.12514037
ACTBL2,AP3B2,0.09907827
ACTBL2,APBB2,0.1260778
ACTBL2,ARMC8,0.07994476
ACTBL2,ASB8,0.08254276
ACTBL2,ATN1,0.1375739
ACTBL2,B4GALT1,0.22563548
ACTBL2,BCL7A,0.1375739
ACTBL2,BRF1,0.08254276
ACTBL2,C9orf72,0.12357774
ACTBL2,CAMK2A,0.07994476
ACTBL2,CBX6,0.15795847
ACTBL2,CDC20B,0.17756414
ACTBL2,CLEC5A,0.0921589
ACTBL2,COL7A1,0.12866719
ACTBL2,CX3CL1,0.08590221
ACTBL2,CYFIP2,0.08025668
ACTBL2,DENND2D,0.16727492
ACTBL2,DSCC1,0.10450354
ACTBL2,DUSP3,0.18293891
ACTBL2,EDAR,0.09907827
ACTBL2,ENPP3,0.14971969
ACTBL2,EPB41L3,0.17756414
ACTBL2,EPM2AIP1,0.17756414
ACTBL2,EPM2AIP1,0.17756414
ACTBL2,EQTN,0.12183497
ACTBL2,ERBB3,0.07847439
ACTBL2,F3,0.22129466
ACTBL2,FANCD2,0.15795847
ACTBL2,FER,0.15085087
ACTBL2,FJX1,0.12252463
ACTBL2,GMFG,0.10576755
ACTBL2,HAUS5,0.08815181
ACTBL2,HES1,0.12866719
ACTBL2,HES1,0.2061494
ACTBL2,HLA-G,0.12514037
ACTBL2,HYOU1,0.1375739
ACTBL2,ICAM4,0.08025668
ACTBL2,ID1,0.15085087
ACTBL2,IPPK,0.09907827
ACTBL2,KCNS3,0.12183497
ACTBL2,KIF2C,0.17756414
ACTBL2,LDB3,0.14197354
ACTBL2,LIF,0.10450354
ACTBL2,MAFG,0.17756414
ACTBL2,MTG2,0.17756414
ACTBL2,NAIP,0.1260778
ACTBL2,NIPAL4,0.0921589
ACTBL2,NIPAL4,0.08595599
ACTBL2,P2RX2,0.16873057
ACTBL2,PARP2,0.15085087
ACTBL2,PDK1,0.10450354
ACTBL2,PLEKHA6,0.1375739
ACTBL2,PMEPA1,0.08590221
ACTBL2,PMM2,0.10450354
ACTBL2,PSPC1,0.08590221
ACTBL2,RCHY1,0.1043187
ACTBL2,RELL2,0.12866719
ACTBL2,SCARA5,0.12183497
ACTBL2,SERPINE1,0.13817238
ACTBL2,SHPRH,0.10148671
ACTBL2,SHTN1,0.09219639
ACTBL2,SIX1,0.12514037
ACTBL2,SIX5,0.12684889
ACTBL2,SLC30A1,0.12866719
