Interactie,Interactors,MI
A1CF,ABCB8,0.08254276
A1CF,ABCC8,0.10450354
A1CF,ABHD17C,0.1375739
A1CF,ADAMTSL1,0.11041635
A1CF,ADM,0.10576755
A1CF,AKAP12,0.17084997
A1CF,AKT1S1,0.09600695
A1CF,AMOTL2,0.17756414
A1CF,AMT,0.19670927
A1CF,AMT,0.0921589
A1CF,ANKRD44,0.12866719
A1CF,APBB2,0.09057609
A1CF,ATN1,0.08815181
A1CF,BCL7A,0.20199846
A1CF,BTG2,0.12492348
A1CF,CAMK2A,0.12492348
A1CF,CBX6,0.08595599
A1CF,CCDC90B,0.21582629
A1CF,CD8A,0.09219639
A1CF,COL3A1,0.16727492
A1CF,COL7A1,0.09219639
A1CF,CORO1A,0.08590221
A1CF,CPEB3,0.1043187
A1CF,CRLS1,0.08025668
A1CF,CXCR1,0.17084997
A1CF,CYFIP2,0.1043187
A1CF,DENND2D,0.10450354
A1CF,DRD3,0.15795847
A1CF,DUSP2,0.15085087
A1CF,EDAR,0.08815181
A1CF,EDC4,0.09219639
A1CF,EPHB1,0.08590221
A1CF,EQTN,0.07847439
A1CF,ERBB3,0.14574834
A1CF,ETF1,0.2061494
A1CF,FANCD2,0.12514037
A1CF,FZD7,0.12357774
A1CF,GCNT1,0.13817238
A1CF,GLUD1,0.15795847
A1CF,HES1,0.08590221
A1CF,HLA-G,0.09219639
A1CF,HOXB13,0.07994476
A1CF,HOXC6,0.12357774
A1CF,HYOU1,0.10576755
A1CF,ID1,0.15085087
A1CF,INMT,0.17756414
A1CF,INPP5D,0.2061494
A1CF,IP6K1,0.13817238
A1CF,KDM5A,0.07994476
A1CF,KIAA0586,0.1260778
A1CF,KIAA0930,0.15085087
A1CF,KIF2C,0.18293891
A1CF,KLF11,0.07847439
A1CF,KLHL26,0.17756414
A1CF,KMT2D,0.10576755
A1CF,KRTAP12-2,0.17084997
A1CF,MAFG,0.15795847
A1CF,MTG2,0.12183497
A1CF,NAIP,0.09907827
A1CF,NIPAL4,0.14971969
A1CF,NNT,0.2061494
A1CF,NUDT14,0.10148671
A1CF,PLEKHA6,0.10344802
A1CF,PMEPA1,0.14574834
A1CF,PMM2,0.14574834
A1CF,PXDC1,0.08025668
A1CF,RESP18,0.12217771
A1CF,RND2,0.10450354
A1CF,RRNAD1,0.08590221
A1CF,SAV1,0.20199846
A1CF,SERPINE1,0.19680787
A1CF,SIX1,0.19670927
A1CF,SMYD4,0.15795847
A1CF,SNAPC4,0.0921589
A1CF,SNAPC4,0.07847439
A1CF,STAG3,0.08815181
A1CF,SUSD6,0.16873057
A1CF,TCN2,0.08590221
A1CF,TLR4,0.09057609
A1CF,TMEM170B,0.09600695
A1CF,TMEM53,0.22563548
A1CF,TPD52,0.19670927
A1CF,TSC22D1,0.10576755
A1CF,TUBGCP3,0.08254526
A1CF,VWA5A,0.08815181
A1CF,WIZ,0.12357774
A1CF,ZFYVE27,0.07994476
A1CF,ZNF260,0.18778519
A1CF,ZNF436,0.16727492
A1CF,ZNF496,0.12357774
ABCA5,ABCD4,0.1260778
ABCA5,ABHD17C,0.11041635
ABCA5,ACKR3,0.1260778
ABCA5,ACSS3,0.11751387
ABCA5,ACTBL2,0.12217771
ABCA5,ADAMTSL1,0.19670927
ABCA5,ADM,0.09600695
ABCA5,AKAP1,0.12252463
ABCA5,AKAP12,0.15085087
ABCA5,AKT1S1,0.09907827
ABCA5,AMT,0.08590221
ABCA5,AMT,0.23486881
ABCA5,ANKS1A,0.19670927
ABCA5,AP3B2,0.1043187
ABCA5,ARMC8,0.12492348
ABCA5,ATN1,0.0921589
ABCA5,BTG2,0.08595599
ABCA5,C9orf72,0.12514037
ABCA5,CAMK2A,0.08595599
ABCA5,CDC20B,0.08815181
ABCA5,COLCA1,0.07994476
ABCA5,CPEB3,0.16727492
ABCA5,CRLS1,0.0921589
ABCA5,CSPP1,0.09907827
ABCA5,CXCR1,0.15085087
ABCA5,CYFIP2,0.16727492
ABCA5,DSCC1,0.08590221
ABCA5,DUSP2,0.13817238
ABCA5,DUSP6,0.08815181
ABCA5,ENPP3,0.12492348
ABCA5,EPB41L3,0.14574834
ABCA5,EPHB1,0.0921589
ABCA5,EPM2AIP1,0.12183497
ABCA5,EPM2AIP1,0.19670927
ABCA5,FAM170A,0.12252463
ABCA5,FBXW2,0.12357774
ABCA5,FER,0.16727492
ABCA5,FJX1,0.14197354
ABCA5,GMFG,0.12252463
ABCA5,HES1,0.1375739
ABCA5,HIVEP3,0.20199846
ABCA5,HOXB13,0.09219639
ABCA5,HYKK,0.1191461
ABCA5,HYOU1,0.09600695
ABCA5,ID1,0.13817238
ABCA5,IPPK,0.15085087
ABCA5,JAZF1,0.12514037
ABCA5,KCNS3,0.12183497
ABCA5,KDM4B,0.07994476
ABCA5,KDM5A,0.09219639
ABCA5,KLF11,0.12183497
ABCA5,KRTAP12-2,0.15085087
ABCA5,LCMT2,0.09907827
ABCA5,LDB3,0.12514037
ABCA5,LIF,0.08025668
ABCA5,MYO10,0.08595599
ABCA5,NIPAL4,0.11751387
ABCA5,PARP2,0.1375739
ABCA5,PDK1,0.10576755
ABCA5,PIGA,0.08815181
ABCA5,PLEKHA2,0.12492348
ABCA5,PLEKHA6,0.13790726
ABCA5,PMEPA1,0.08595599
ABCA5,PMM2,0.15795847
ABCA5,PPM1E,0.12252463
ABCA5,PRICKLE2,0.12923053
ABCA5,RAB3A,0.12492348
ABCA5,RCHY1,0.09907827
ABCA5,RELL2,0.12492348
ABCA5,RESP18,0.12923053
ABCA5,RNF34,0.10344802
ABCA5,SAV1,0.08595599
ABCA5,SCARA5,0.14574834
ABCA5,SECTM1,0.11751387
ABCA5,SH3GLB2,0.22129466
ABCA5,SIX5,0.15085087
ABCA5,SLC30A1,0.1043187
ABCA5,SLC34A1,0.12514037
ABCA5,SLC7A1,0.22563548
ABCA5,SMCO4,0.17084997
ABCA5,SNAPC4,0.07847439
ABCA5,SORBS1,0.09057609
ABCA5,SPEN,0.12492348
ABCA5,STAG3,0.12514037
ABCA5,TLR4,0.10450354
ABCA5,TLR4,0.17756414
ABCA5,TMEM170B,0.10344802
ABCA5,TMEM53,0.09057609
ABCA5,TPD52,0.08590221
ABCA5,TPP1,0.09907827
ABCA5,TRIM10,0.08815181
ABCA5,TRPS1,0.12684889
ABCA5,TRUB1,0.21582629
ABCA5,TUBGCP3,0.18778519
ABCA5,TXNIP,0.08590221
ABCA5,WBSCR17,0.1375739
ABCA5,XPO1,0.11751387
ABCA5,ZFPM1,0.2541504
ABCA5,ZNF33A,0.14574834
ABCA5,ZNF385A,0.12514037
ABCA5,ZNF469,0.12514037
ABCA5,ZNF71,0.08025668
ABCB8,A1CF,0.08254276
ABCB8,ADM,0.08815181
ABCB8,AKAP12,0.08254276
ABCB8,AMT,0.08025668
ABCB8,ANKRD44,0.08025668
ABCB8,ANKS1A,0.09057609
ABCB8,AP3B2,0.1260778
ABCB8,APBB2,0.08254526
ABCB8,APOL3,0.10450354
ABCB8,ARMC8,0.1375739
ABCB8,ATN1,0.19670927
ABCB8,BACE1,0.15085087
ABCB8,BCL7A,0.09219639
ABCB8,BTG2,0.12866719
ABCB8,CAMK2A,0.12866719
ABCB8,CASTOR2,0.12183497
ABCB8,CCNJL,0.10344802
ABCB8,CD28,0.14574834
ABCB8,CD8A,0.2061494
ABCB8,CDC20B,0.12217771
ABCB8,CMTM4,0.12492348
ABCB8,COL7A1,0.2061494
ABCB8,COLCA1,0.14197354
ABCB8,CORO1A,0.09600695
ABCB8,CRLS1,0.1375739
ABCB8,CSPP1,0.09057609
ABCB8,CTXN1,0.1043187
ABCB8,CXCR1,0.08254276
ABCB8,DACT1,0.1043187
ABCB8,DCDC2,0.12684889
ABCB8,EDAR,0.10450354
ABCB8,ENPP3,0.1375739
ABCB8,EPB41L3,0.16727492
ABCB8,EPM2AIP1,0.09600695
ABCB8,EQTN,0.12684889
ABCB8,ERBB3,0.14197354
ABCB8,FANCD2,0.19670927
ABCB8,FBXW2,0.12252463
ABCB8,GMFG,0.11041635
ABCB8,HAUS5,0.22129466
ABCB8,HOXB13,0.16873057
ABCB8,HYOU1,0.08815181
ABCB8,ICAM4,0.12492348
ABCB8,KCTD15,0.15085087
ABCB8,KDM5A,0.16873057
ABCB8,KIAA0586,0.1375739
ABCB8,KIF2C,0.08595599
ABCB8,KMT2D,0.12866719
ABCB8,KRTAP12-2,0.08254276
ABCB8,LCMT2,0.09057609
ABCB8,LDB3,0.09219639
ABCB8,LIF,0.12183497
ABCB8,MYO10,0.09057609
ABCB8,NAIP,0.22563548
ABCB8,PARP2,0.08590221
ABCB8,PDK1,0.1260778
ABCB8,PIGA,0.14197354
ABCB8,PLEKHA2,0.10148671
ABCB8,PLEKHA6,0.08254276
ABCB8,PMEPA1,0.09057609
ABCB8,PRICKLE2,0.13790726
ABCB8,PSPC1,0.12492348
ABCB8,PXDC1,0.17756414
ABCB8,RAB3A,0.22563548
ABCB8,RCHY1,0.09057609
ABCB8,RELL2,0.10148671
ABCB8,RNF34,0.17756414
ABCB8,RRNAD1,0.09600695
ABCB8,SAV1,0.08815181
ABCB8,SCARA5,0.07847439
ABCB8,SIX1,0.09057609
ABCB8,SLC30A1,0.14574834
ABCB8,SLC7A1,0.08590221
ABCB8,SMCO4,0.15795847
ABCB8,SNAPC4,0.12684889
ABCB8,SPEN,0.15085087
ABCB8,STAG3,0.19680787
ABCB8,SYP,0.12492348
ABCB8,TMEM170B,0.12514037
ABCB8,TNC,0.17084997
ABCB8,TPD52,0.12183497
ABCB8,TPP1,0.09057609
ABCB8,TRIM10,0.12217771
ABCB8,TRPS1,0.17084997
ABCB8,TSC22D1,0.12866719
ABCB8,VSTM1,0.12183497
ABCB8,WBSCR17,0.0921589
ABCB8,WDR62,0.14971969
ABCB8,ZFYVE27,0.14197354
ABCB8,ZNF33A,0.16727492
ABCB8,ZNF385A,0.09219639
ABCB8,ZNF560,0.20199846
ABCC8,A1CF,0.10450354
ABCC8,ABCD4,0.08815181
ABCC8,ACKR3,0.08815181
ABCC8,ACSS3,0.07847439
ABCC8,ACTBL2,0.10576755
ABCC8,ANKRD36B,0.19670927
ABCC8,ANKS1A,0.07847439
ABCC8,APPL1,0.15795847
ABCC8,ASB8,0.09219639
ABCC8,B4GALT1,0.14971969
ABCC8,BCL7A,0.11751387
ABCC8,BRF1,0.22563548
ABCC8,BTG2,0.1260778
ABCC8,CAMK2A,0.1260778
ABCC8,CBX6,0.13817238
ABCC8,CCDC90B,0.12252463
ABCC8,CD8A,0.09907827
ABCC8,CLEC5A,0.1375739
ABCC8,CMTM4,0.09057609
ABCC8,COL3A1,0.09219639
ABCC8,CORO1A,0.08254276
ABCC8,CSPP1,0.09057609
ABCC8,CX3CL1,0.08254526
ABCC8,DRD3,0.09907827
ABCC8,DSCC1,0.13790726
ABCC8,EDC4,0.12866719
ABCC8,EPB41L3,0.09219639
ABCC8,EPHB1,0.12183497
ABCC8,ERBB3,0.12183497
ABCC8,F3,0.16727492
ABCC8,FAM161B,0.10450354
ABCC8,FANCD2,0.10450354
ABCC8,FER,0.09600695
ABCC8,FZD7,0.17756414
ABCC8,GCNT1,0.08595599
ABCC8,GLUD1,0.09907827
ABCC8,HLA-G,0.12866719
ABCC8,HOXC6,0.17756414
ABCC8,IP6K1,0.08595599
ABCC8,IPPK,0.10450354
ABCC8,KCNS3,0.12514037
ABCC8,KIAA0586,0.14197354
ABCC8,KIAA0930,0.19670927
ABCC8,KIF2C,0.1375739
ABCC8,KIFC3,0.1191461
ABCC8,KMT2D,0.17084997
ABCC8,LCMT2,0.09057609
ABCC8,MAFG,0.09907827
ABCC8,NEO1,0.16727492
ABCC8,NIPAL4,0.21582629
ABCC8,NNT,0.14197354
ABCC8,PLEKHA2,0.08590221
ABCC8,PMEPA1,0.16873057
ABCC8,PXDC1,0.08254526
ABCC8,RCHY1,0.09057609
ABCC8,RELL2,0.08590221
ABCC8,RESP18,0.1260778
ABCC8,RND2,0.2541504
ABCC8,RNF34,0.0921589
ABCC8,RRNAD1,0.08254276
ABCC8,SAV1,0.14574834
ABCC8,SHANK2,0.09219639
ABCC8,SHPRH,0.17084997
ABCC8,SHTN1,0.12514037
ABCC8,SIX1,0.10576755
ABCC8,SIX5,0.10450354
ABCC8,SMYD4,0.09907827
ABCC8,SORBS1,0.16727492
ABCC8,SRBD1,0.12866719
ABCC8,SRC,0.17084997
ABCC8,SUSD6,0.12492348
ABCC8,TLR4,0.14574834
ABCC8,TLR4,0.07994476
ABCC8,TMEM2,0.19680787
ABCC8,TMEM25,0.15795847
ABCC8,TPP1,0.09057609
ABCC8,TSC22D1,0.17084997
ABCC8,TXNIP,0.08025668
ABCC8,VWA5A,0.08254276
ABCC8,WIZ,0.17756414
ABCC8,XPO1,0.07847439
ABCC8,ZNF181,0.14197354
ABCC8,ZNF260,0.1043187
ABCC8,ZNF33A,0.09219639
ABCC8,ZNF436,0.09219639
ABCC8,ZNF469,0.1375739
ABCC8,ZNF496,0.17756414
ABCC8,ZNF512,0.09907827
ABCC8,ZNF71,0.13817238
ABCD4,ABCA5,0.1260778
ABCD4,ABCC8,0.08815181
ABCD4,ACKR3,0.2541504
ABCD4,ACSS3,0.16727492
ABCD4,ACTBL2,0.12866719
ABCD4,ADAMTSL1,0.12923053
ABCD4,AFDN,0.09057609
ABCD4,AKT1S1,0.08590221
ABCD4,AMT,0.15085087
ABCD4,ANKRD36B,0.1375739
ABCD4,ANKS1A,0.1043187
ABCD4,AP3B2,0.1375739
ABCD4,ASB8,0.19670927
ABCD4,C9orf72,0.09600695
ABCD4,CCNJL,0.08590221
ABCD4,CD8A,0.22563548
ABCD4,CD8A,0.08815181
ABCD4,CLEC5A,0.16873057
ABCD4,COL3A1,0.08025668
ABCD4,COL7A1,0.08815181
ABCD4,DUSP3,0.11751387
ABCD4,DUSP6,0.09057609
ABCD4,EDAR,0.08254526
ABCD4,EDC4,0.10450354
ABCD4,EPAS1,0.15085087
ABCD4,EPB41L3,0.10576755
ABCD4,EPM2AIP1,0.19670927
ABCD4,EPM2AIP1,0.08254526
ABCD4,FANCD2,0.08254276
ABCD4,FZD7,0.08025668
ABCD4,GMFG,0.18293891
ABCD4,GOLGA7B,0.09057609
ABCD4,HES1,0.13790726
ABCD4,HIVEP3,0.19670927
ABCD4,HLA-G,0.10450354
ABCD4,HOXC6,0.08025668
ABCD4,IPPK,0.16727492
ABCD4,JAZF1,0.09600695
ABCD4,KCNJ5,0.17084997
ABCD4,KCNS3,0.15795847
ABCD4,KDM4B,0.12492348
ABCD4,KIAA0930,0.08254276
ABCD4,KIFC3,0.10148671
ABCD4,KLF11,0.17084997
ABCD4,KMT2D,0.08025668
ABCD4,LDB3,0.20199846
ABCD4,MTG2,0.08254526
ABCD4,NIPAL4,0.09219639
ABCD4,NIPAL4,0.14197354
ABCD4,NUDT6,0.14971969
ABCD4,P2RX2,0.14197354
ABCD4,PRICKLE2,0.1375739
ABCD4,RAB3A,0.10450354
ABCD4,RESP18,0.09057609
ABCD4,RND2,0.08815181
ABCD4,RNF34,0.12252463
ABCD4,SCARA5,0.23486881
ABCD4,SECTM1,0.23486881
ABCD4,SH3GLB2,0.17756414
ABCD4,SHANK2,0.19670927
ABCD4,SIX1,0.08254276
ABCD4,SIX5,0.16727492
ABCD4,SLC15A1,0.1043187
ABCD4,SLC30A1,0.07994476
ABCD4,SLC34A1,0.09600695
ABCD4,SLC7A1,0.10344802
ABCD4,SMCO4,0.1043187
ABCD4,SNAPC4,0.14574834
ABCD4,SPEN,0.11751387
ABCD4,STAG3,0.12183497
ABCD4,TLR4,0.08590221
ABCD4,TLR4,0.11041635
ABCD4,TMEM170B,0.08025668
ABCD4,TRPS1,0.1260778
ABCD4,TRUB1,0.17084997
ABCD4,TSC22D1,0.08025668
ABCD4,TUBGCP3,0.10450354
ABCD4,TXNIP,0.12866719
ABCD4,VWA5A,0.17084997
ABCD4,WBSCR17,0.21582629
ABCD4,WIZ,0.08025668
ABCD4,XPO1,0.16727492
ABCD4,ZFPM1,0.1260778
ABCD4,ZNF33A,0.10576755
ABCD4,ZNF385A,0.20199846
ABCD4,ZNF436,0.08025668
ABCD4,ZNF496,0.08025668
ABCD4,ZNF512,0.22563548
ABCD4,ZNF516,0.1043187
ABCD4,ZNF71,0.12684889
ABHD17C,A1CF,0.1375739
ABHD17C,ABCA5,0.11041635
ABHD17C,ACTBL2,0.0921589
ABHD17C,ADM,0.15085087
ABHD17C,AFDN,0.1043187
ABHD17C,AKAP12,0.19670927
ABHD17C,AKT1S1,0.08025668
ABHD17C,AMOTL2,0.10450354
ABHD17C,AMT,0.12684889
ABHD17C,AMT,0.08254526
ABHD17C,APOL3,0.08595599
ABHD17C,ARMC8,0.09057609
ABHD17C,B4GALT1,0.1260778
ABHD17C,BCL7A,0.16873057
ABHD17C,C9orf72,0.08025668
ABHD17C,CCDC90B,0.12183497
ABHD17C,CCNJL,0.11751387
ABHD17C,CMTM4,0.17756414
ABHD17C,COL3A1,0.07847439
ABHD17C,CPEB3,0.12923053
ABHD17C,CRLS1,0.12217771
ABHD17C,CTXN1,0.14197354
ABHD17C,CXCR1,0.19670927
ABHD17C,CYFIP2,0.12923053
ABHD17C,DACT1,0.14197354
ABHD17C,DCDC2,0.19670927
ABHD17C,DENND2D,0.18293891
ABHD17C,DUSP2,0.10344802
ABHD17C,DUSP3,0.07847439
ABHD17C,DUSP6,0.12684889
ABHD17C,ENPP3,0.09057609
ABHD17C,EPAS1,0.10450354
ABHD17C,EPHB1,0.22563548
ABHD17C,EPM2AIP1,0.08595599
ABHD17C,EQTN,0.15085087
ABHD17C,ERBB3,0.12866719
ABHD17C,ETF1,0.1043187
ABHD17C,FAM161B,0.17084997
ABHD17C,FBXW2,0.16727492
ABHD17C,GCNT1,0.08254276
ABHD17C,GOLGA7B,0.1043187
ABHD17C,HIVEP3,0.07847439
ABHD17C,HYOU1,0.15085087
ABHD17C,ICAM4,0.17084997
ABHD17C,ID1,0.10344802
ABHD17C,INMT,0.10450354
ABHD17C,INPP5D,0.1043187
ABHD17C,IP6K1,0.08254276
ABHD17C,IPPK,0.09600695
ABHD17C,JAZF1,0.08025668
ABHD17C,KCNJ5,0.10148671
ABHD17C,KDM4B,0.08590221
ABHD17C,KIAA0586,0.13790726
ABHD17C,KIF2C,0.17756414
ABHD17C,KLHL26,0.10450354
ABHD17C,KRTAP12-2,0.19670927
ABHD17C,MTG2,0.1260778
ABHD17C,NIPAL4,0.08590221
ABHD17C,NNT,0.09219639
ABHD17C,NUDT14,0.20199846
ABHD17C,NUDT6,0.11751387
ABHD17C,P2RX2,0.12252463
ABHD17C,PLEKHA2,0.15795847
ABHD17C,PLEKHA6,0.10450354
ABHD17C,PMM2,0.12492348
ABHD17C,PSPC1,0.14197354
ABHD17C,RELL2,0.15795847
ABHD17C,RESP18,0.16727492
ABHD17C,SAV1,0.19670927
ABHD17C,SERPINE1,0.07994476
ABHD17C,SH3GLB2,0.0921589
ABHD17C,SHTN1,0.14574834
ABHD17C,SIX5,0.09600695
ABHD17C,SLC15A1,0.09600695
ABHD17C,SLC34A1,0.08025668
ABHD17C,SLC7A1,0.0921589
ABHD17C,SNAPC4,0.15085087
ABHD17C,SUSD6,0.08815181
ABHD17C,SYP,0.12923053
ABHD17C,TACC2,0.12492348
ABHD17C,TLR4,0.13790726
ABHD17C,TMEM170B,0.13817238
ABHD17C,TMEM53,0.12492348
ABHD17C,TPD52,0.12684889
ABHD17C,TRPS1,0.08815181
ABHD17C,ZFPM1,0.11041635
ABHD17C,ZFYVE27,0.09057609
ABHD17C,ZNF181,0.19670927
ABHD17C,ZNF436,0.07847439
ABHD17C,ZNF469,0.16727492
ABHD17C,ZNF516,0.09600695
ACKR3,ABCA5,0.1260778
ACKR3,ABCC8,0.08815181
ACKR3,ABCD4,0.2541504
ACKR3,ACSS3,0.16727492
ACKR3,ACTBL2,0.12866719
ACKR3,ADAMTSL1,0.12923053
ACKR3,AFDN,0.09057609
ACKR3,AKT1S1,0.08590221
ACKR3,AMT,0.15085087
ACKR3,ANKRD36B,0.1375739
ACKR3,ANKS1A,0.1043187
ACKR3,AP3B2,0.1375739
ACKR3,ASB8,0.19670927
ACKR3,C9orf72,0.09600695
ACKR3,CCNJL,0.08590221
ACKR3,CD8A,0.22563548
ACKR3,CD8A,0.08815181
ACKR3,CLEC5A,0.16873057
ACKR3,COL3A1,0.08025668
ACKR3,COL7A1,0.08815181
ACKR3,DUSP3,0.11751387
ACKR3,DUSP6,0.09057609
ACKR3,EDAR,0.08254526
ACKR3,EDC4,0.10450354
ACKR3,EPAS1,0.15085087
ACKR3,EPB41L3,0.10576755
ACKR3,EPM2AIP1,0.19670927
ACKR3,EPM2AIP1,0.08254526
ACKR3,FANCD2,0.08254276
ACKR3,FZD7,0.08025668
ACKR3,GMFG,0.18293891
ACKR3,GOLGA7B,0.09057609
ACKR3,HES1,0.13790726
ACKR3,HIVEP3,0.19670927
ACKR3,HLA-G,0.10450354
ACKR3,HOXC6,0.08025668
ACKR3,IPPK,0.16727492
ACKR3,JAZF1,0.09600695
ACKR3,KCNJ5,0.17084997
ACKR3,KCNS3,0.15795847
ACKR3,KDM4B,0.12492348
ACKR3,KIAA0930,0.08254276
ACKR3,KIFC3,0.10148671
ACKR3,KLF11,0.17084997
ACKR3,KMT2D,0.08025668
ACKR3,LDB3,0.20199846
ACKR3,MTG2,0.08254526
ACKR3,NIPAL4,0.09219639
ACKR3,NIPAL4,0.14197354
ACKR3,NUDT6,0.14971969
ACKR3,P2RX2,0.14197354
ACKR3,PRICKLE2,0.1375739
ACKR3,RAB3A,0.10450354
ACKR3,RESP18,0.09057609
ACKR3,RND2,0.08815181
ACKR3,RNF34,0.12252463
ACKR3,SCARA5,0.23486881
ACKR3,SECTM1,0.23486881
ACKR3,SH3GLB2,0.17756414
ACKR3,SHANK2,0.19670927
ACKR3,SIX1,0.08254276
ACKR3,SIX5,0.16727492
ACKR3,SLC15A1,0.1043187
ACKR3,SLC30A1,0.07994476
ACKR3,SLC34A1,0.09600695
ACKR3,SLC7A1,0.10344802
ACKR3,SMCO4,0.1043187
ACKR3,SNAPC4,0.14574834
ACKR3,SPEN,0.11751387
ACKR3,STAG3,0.12183497
ACKR3,TLR4,0.08590221
ACKR3,TLR4,0.11041635
ACKR3,TMEM170B,0.08025668
ACKR3,TRPS1,0.1260778
ACKR3,TRUB1,0.17084997
ACKR3,TSC22D1,0.08025668
ACKR3,TUBGCP3,0.10450354
ACKR3,TXNIP,0.12866719
ACKR3,VWA5A,0.17084997
ACKR3,WBSCR17,0.21582629
ACKR3,WIZ,0.08025668
ACKR3,XPO1,0.16727492
ACKR3,ZFPM1,0.1260778
ACKR3,ZNF33A,0.10576755
ACKR3,ZNF385A,0.20199846
ACKR3,ZNF436,0.08025668
ACKR3,ZNF496,0.08025668
ACKR3,ZNF512,0.22563548
ACKR3,ZNF516,0.1043187
ACKR3,ZNF71,0.12684889
ACSS3,ABCA5,0.11751387
ACSS3,ABCC8,0.07847439
ACSS3,ABCD4,0.16727492
ACSS3,ACKR3,0.16727492
ACSS3,ACTBL2,0.13817238
ACSS3,ACVR2B,0.14574834
ACSS3,ADAMTSL1,0.08595599
ACSS3,AKAP1,0.20199846
ACSS3,AKAP12,0.12357774
ACSS3,AMOTL2,0.1043187
ACSS3,AMT,0.08025668
ACSS3,AMT,0.1375739
ACSS3,ANKRD36B,0.12217771
ACSS3,ANKRD44,0.1375739
ACSS3,ARMC8,0.12183497
ACSS3,ASB8,0.22563548
ACSS3,BACE1,0.08590221
ACSS3,BRF1,0.07994476
ACSS3,C9orf72,0.18293891
ACSS3,CASTOR2,0.09600695
ACSS3,CD28,0.14197354
ACSS3,CD8A,0.2061494
ACSS3,CLEC5A,0.16727492
ACSS3,COL3A1,0.10148671
ACSS3,CORO1A,0.1375739
ACSS3,CXCR1,0.12357774
ACSS3,DRD3,0.12252463
ACSS3,DUSP2,0.08025668
ACSS3,EDAR,0.14971969
ACSS3,ENPP3,0.12183497
ACSS3,EPM2AIP1,0.12866719
ACSS3,EPM2AIP1,0.10450354
ACSS3,FAM170A,0.20199846
ACSS3,FBXW2,0.10450354
ACSS3,FJX1,0.1260778
ACSS3,GCNT1,0.10450354
ACSS3,GLUD1,0.12252463
ACSS3,HES1,0.08254276
ACSS3,HES1,0.23486881
ACSS3,HIVEP3,0.17756414
ACSS3,ID1,0.08025668
ACSS3,INMT,0.1043187
ACSS3,IP6K1,0.10450354
ACSS3,IPPK,0.19670927
ACSS3,JAZF1,0.18293891
ACSS3,KCNS3,0.22563548
ACSS3,KDM4B,0.09219639
ACSS3,KLHL26,0.1043187
ACSS3,KRTAP12-2,0.12357774
ACSS3,LDB3,0.08590221
ACSS3,LIF,0.09600695
ACSS3,MAFG,0.12252463
ACSS3,MTG2,0.10344802
ACSS3,NIPAL4,0.08254276
ACSS3,NUDT6,0.08254526
ACSS3,PARP2,0.11751387
ACSS3,PDK1,0.17084997
ACSS3,PLEKHA2,0.12923053
ACSS3,PPM1E,0.20199846
ACSS3,RELL2,0.12923053
ACSS3,RESP18,0.14574834
ACSS3,RND2,0.07847439
ACSS3,RRNAD1,0.1375739
ACSS3,SCARA5,0.15795847
ACSS3,SECTM1,0.13817238
ACSS3,SH3GLB2,0.16873057
ACSS3,SHANK2,0.22563548
ACSS3,SHPRH,0.08025668
ACSS3,SIX5,0.19670927
ACSS3,SLC30A1,0.14197354
ACSS3,SLC34A1,0.18293891
ACSS3,SMYD4,0.12252463
ACSS3,SRC,0.08025668
ACSS3,TCN2,0.08254276
ACSS3,TLR4,0.17084997
ACSS3,TLR4,0.12514037
ACSS3,TMEM170B,0.12514037
ACSS3,TPD52,0.08025668
ACSS3,TPD52,0.0921589
ACSS3,TRUB1,0.14197354
ACSS3,TUBGCP3,0.08815181
ACSS3,TXNIP,0.19670927
ACSS3,VSTM1,0.0921589
ACSS3,VWA5A,0.15085087
ACSS3,WBSCR17,0.12866719
ACSS3,XPO1,0.2541504
ACSS3,ZFPM1,0.11751387
ACSS3,ZNF181,0.08254526
ACSS3,ZNF260,0.08815181
ACSS3,ZNF385A,0.08590221
ACSS3,ZNF436,0.10148671
ACSS3,ZNF469,0.15085087
ACSS3,ZNF512,0.2061494
ACSS3,ZNF560,0.09057609
ACSS3,ZNF71,0.07847439
ACTBL2,ABCA5,0.12217771
ACTBL2,ABCC8,0.10576755
ACTBL2,ABCD4,0.12866719
ACTBL2,ABHD17C,0.0921589
ACTBL2,ACKR3,0.12866719
ACTBL2,ACSS3,0.13817238
ACTBL2,AKAP1,0.09057609
ACTBL2,AKAP12,0.08254526
ACTBL2,AMT,0.09600695
ACTBL2,ANKRD36B,0.11751387
ACTBL2,ANKRD44,0.12183497
ACTBL2,ANKS1A,0.07847439
ACTBL2,APBB2,0.11751387
ACTBL2,ASB8,0.12866719
ACTBL2,ATN1,0.14971969
ACTBL2,B4GALT1,0.12183497
ACTBL2,BRF1,0.10148671
ACTBL2,C9orf72,0.08590221
ACTBL2,CBX6,0.07847439
ACTBL2,CD8A,0.1191461
ACTBL2,CD8A,0.10450354
ACTBL2,CLEC5A,0.17756414
ACTBL2,COL3A1,0.08815181
ACTBL2,COL7A1,0.10450354
ACTBL2,CORO1A,0.08254276
ACTBL2,CXCR1,0.08254526
ACTBL2,DRD3,0.09907827
ACTBL2,DUSP3,0.08254276
ACTBL2,EDC4,0.09219639
ACTBL2,EPB41L3,0.09219639
ACTBL2,EPHB1,0.14971969
ACTBL2,EPM2AIP1,0.17756414
ACTBL2,FAM161B,0.17084997
ACTBL2,FAM170A,0.09057609
ACTBL2,FBXW2,0.08595599
ACTBL2,GCNT1,0.08595599
